at,epoch,scope,classification,level_approved_m,raw_level_cm,raw_level_qc,raw_flow,raw_flow_qc,source_path,record_start_line,approved_q_in_other_preserved_xml
2026-06-28T19:45:00-03:00,1782686700.0,other,no_exact_record,,,,,,,,0
2026-06-28T20:00:00-03:00,1782687600.0,other,no_exact_record,,,,,,,,0
2026-06-28T20:15:00-03:00,1782688500.0,other,no_exact_record,,,,,,,,0
2026-06-28T20:30:00-03:00,1782689400.0,other,no_exact_record,,,,,,,,0
2026-06-28T20:45:00-03:00,1782690300.0,other,no_exact_record,,,,,,,,0
2026-06-28T21:00:00-03:00,1782691200.0,other,no_exact_record,,,,,,,,0
2026-06-28T21:15:00-03:00,1782692100.0,other,no_exact_record,,,,,,,,0
2026-06-28T21:30:00-03:00,1782693000.0,other,no_exact_record,,,,,,,,0
2026-06-28T21:45:00-03:00,1782693900.0,other,no_exact_record,,,,,,,,0
2026-06-28T22:00:00-03:00,1782694800.0,other,no_exact_record,,,,,,,,0
2026-06-28T22:15:00-03:00,1782695700.0,other,no_exact_record,,,,,,,,0
2026-06-28T22:30:00-03:00,1782696600.0,other,no_exact_record,,,,,,,,0
2026-06-28T22:45:00-03:00,1782697500.0,other,no_exact_record,,,,,,,,0
2026-06-28T23:00:00-03:00,1782698400.0,other,no_exact_record,,,,,,,,0
2026-06-28T23:15:00-03:00,1782699300.0,other,no_exact_record,,,,,,,,0
2026-06-28T23:30:00-03:00,1782700200.0,other,no_exact_record,,,,,,,,0
2026-06-28T23:45:00-03:00,1782701100.0,other,no_exact_record,,,,,,,,0
2026-06-29T00:00:00-03:00,1782702000.0,other,no_exact_record,,,,,,,,0
2026-06-29T00:15:00-03:00,1782702900.0,other,no_exact_record,,,,,,,,0
2026-06-29T00:30:00-03:00,1782703800.0,other,no_exact_record,,,,,,,,0
2026-06-29T00:45:00-03:00,1782704700.0,other,no_exact_record,,,,,,,,0
2026-06-29T01:00:00-03:00,1782705600.0,other,no_exact_record,,,,,,,,0
2026-06-29T01:15:00-03:00,1782706500.0,other,no_exact_record,,,,,,,,0
2026-06-29T01:30:00-03:00,1782707400.0,other,no_exact_record,,,,,,,,0
2026-06-29T01:45:00-03:00,1782708300.0,other,no_exact_record,,,,,,,,0
2026-06-29T02:00:00-03:00,1782709200.0,other,no_exact_record,,,,,,,,0
2026-06-29T02:15:00-03:00,1782710100.0,other,no_exact_record,,,,,,,,0
2026-06-29T02:30:00-03:00,1782711000.0,other,no_exact_record,,,,,,,,0
2026-06-29T02:45:00-03:00,1782711900.0,other,no_exact_record,,,,,,,,0
2026-06-29T03:00:00-03:00,1782712800.0,other,no_exact_record,,,,,,,,0
2026-06-29T03:15:00-03:00,1782713700.0,other,no_exact_record,,,,,,,,0
2026-06-29T03:30:00-03:00,1782714600.0,other,no_exact_record,,,,,,,,0
2026-06-29T03:45:00-03:00,1782715500.0,other,no_exact_record,,,,,,,,0
2026-06-29T04:00:00-03:00,1782716400.0,other,no_exact_record,,,,,,,,0
2026-06-29T04:15:00-03:00,1782717300.0,other,no_exact_record,,,,,,,,0
2026-06-29T04:30:00-03:00,1782718200.0,other,no_exact_record,,,,,,,,0
2026-06-29T04:45:00-03:00,1782719100.0,other,no_exact_record,,,,,,,,0
2026-06-29T05:00:00-03:00,1782720000.0,other,no_exact_record,,,,,,,,0
2026-06-29T05:15:00-03:00,1782720900.0,other,no_exact_record,,,,,,,,0
2026-06-29T05:30:00-03:00,1782721800.0,other,no_exact_record,,,,,,,,0
2026-06-29T05:45:00-03:00,1782722700.0,other,no_exact_record,,,,,,,,0
2026-06-29T06:00:00-03:00,1782723600.0,other,no_exact_record,,,,,,,,0
2026-06-29T06:15:00-03:00,1782724500.0,other,no_exact_record,,,,,,,,0
2026-06-29T06:30:00-03:00,1782725400.0,other,no_exact_record,,,,,,,,0
2026-06-29T06:45:00-03:00,1782726300.0,other,no_exact_record,,,,,,,,0
2026-06-29T07:15:00-03:00,1782728100.0,other,no_exact_record,,,,,,,,0
2026-06-29T07:30:00-03:00,1782729000.0,other,no_exact_record,,,,,,,,0
2026-06-29T07:45:00-03:00,1782729900.0,other,no_exact_record,,,,,,,,0
2026-06-29T08:00:00-03:00,1782730800.0,other,no_exact_record,,,,,,,,0
2026-06-29T08:15:00-03:00,1782731700.0,other,no_exact_record,,,,,,,,0
2026-06-29T08:30:00-03:00,1782732600.0,other,no_exact_record,,,,,,,,0
2026-06-29T08:45:00-03:00,1782733500.0,other,no_exact_record,,,,,,,,0
2026-06-29T09:00:00-03:00,1782734400.0,other,no_exact_record,,,,,,,,0
2026-06-29T09:15:00-03:00,1782735300.0,other,no_exact_record,,,,,,,,0
2026-06-29T09:30:00-03:00,1782736200.0,other,no_exact_record,,,,,,,,0
2026-06-29T09:45:00-03:00,1782737100.0,other,no_exact_record,,,,,,,,0
2026-06-29T10:00:00-03:00,1782738000.0,other,no_exact_record,,,,,,,,0
2026-06-29T10:15:00-03:00,1782738900.0,other,no_exact_record,,,,,,,,0
2026-06-29T10:30:00-03:00,1782739800.0,other,no_exact_record,,,,,,,,0
2026-06-29T10:45:00-03:00,1782740700.0,other,no_exact_record,,,,,,,,0
2026-06-29T11:00:00-03:00,1782741600.0,other,no_exact_record,,,,,,,,0
2026-06-29T11:15:00-03:00,1782742500.0,other,no_exact_record,,,,,,,,0
2026-06-29T11:30:00-03:00,1782743400.0,other,no_exact_record,,,,,,,,0
2026-06-29T11:45:00-03:00,1782744300.0,other,no_exact_record,,,,,,,,0
2026-06-29T12:00:00-03:00,1782745200.0,other,no_exact_record,,,,,,,,0
2026-06-29T12:15:00-03:00,1782746100.0,other,no_exact_record,,,,,,,,0
2026-06-29T12:30:00-03:00,1782747000.0,other,no_exact_record,,,,,,,,0
2026-06-29T12:45:00-03:00,1782747900.0,other,no_exact_record,,,,,,,,0
2026-06-29T13:00:00-03:00,1782748800.0,other,no_exact_record,,,,,,,,0
2026-06-29T13:15:00-03:00,1782749700.0,other,no_exact_record,,,,,,,,0
2026-06-29T13:30:00-03:00,1782750600.0,other,no_exact_record,,,,,,,,0
2026-06-29T13:45:00-03:00,1782751500.0,other,no_exact_record,,,,,,,,0
2026-06-29T14:00:00-03:00,1782752400.0,other,no_exact_record,,,,,,,,0
2026-06-29T14:15:00-03:00,1782753300.0,other,no_exact_record,,,,,,,,0
2026-06-29T14:30:00-03:00,1782754200.0,other,no_exact_record,,,,,,,,0
2026-06-29T14:45:00-03:00,1782755100.0,other,no_exact_record,,,,,,,,0
2026-06-29T15:00:00-03:00,1782756000.0,other,no_exact_record,,,,,,,,0
2026-06-29T15:15:00-03:00,1782756900.0,other,no_exact_record,,,,,,,,0
2026-06-29T15:30:00-03:00,1782757800.0,other,no_exact_record,,,,,,,,0
2026-06-29T15:45:00-03:00,1782758700.0,other,no_exact_record,,,,,,,,0
2026-06-29T16:00:00-03:00,1782759600.0,other,no_exact_record,,,,,,,,0
2026-06-29T16:15:00-03:00,1782760500.0,other,no_exact_record,,,,,,,,0
2026-06-29T16:30:00-03:00,1782761400.0,other,no_exact_record,,,,,,,,0
2026-06-29T16:45:00-03:00,1782762300.0,other,no_exact_record,,,,,,,,0
2026-06-29T17:15:00-03:00,1782764100.0,other,no_exact_record,,,,,,,,0
2026-06-29T17:30:00-03:00,1782765000.0,other,no_exact_record,,,,,,,,0
2026-06-29T17:45:00-03:00,1782765900.0,other,no_exact_record,,,,,,,,0
2026-06-29T18:00:00-03:00,1782766800.0,other,no_exact_record,,,,,,,,0
2026-06-29T18:15:00-03:00,1782767700.0,other,no_exact_record,,,,,,,,0
2026-06-29T18:30:00-03:00,1782768600.0,other,no_exact_record,,,,,,,,0
2026-06-29T18:45:00-03:00,1782769500.0,other,no_exact_record,,,,,,,,0
2026-06-29T19:00:00-03:00,1782770400.0,other,no_exact_record,,,,,,,,0
2026-06-29T19:15:00-03:00,1782771300.0,other,no_exact_record,,,,,,,,0
2026-06-29T19:30:00-03:00,1782772200.0,other,no_exact_record,,,,,,,,0
2026-06-29T19:45:00-03:00,1782773100.0,other,no_exact_record,,,,,,,,0
2026-06-29T20:00:00-03:00,1782774000.0,other,no_exact_record,,,,,,,,0
2026-06-29T20:15:00-03:00,1782774900.0,other,no_exact_record,,,,,,,,0
2026-06-29T20:30:00-03:00,1782775800.0,other,no_exact_record,,,,,,,,0
2026-06-29T20:45:00-03:00,1782776700.0,other,no_exact_record,,,,,,,,0
2026-06-29T21:00:00-03:00,1782777600.0,other,no_exact_record,,,,,,,,0
2026-06-29T21:15:00-03:00,1782778500.0,other,no_exact_record,,,,,,,,0
2026-06-29T21:30:00-03:00,1782779400.0,other,no_exact_record,,,,,,,,0
2026-06-29T21:45:00-03:00,1782780300.0,other,no_exact_record,,,,,,,,0
2026-06-29T22:00:00-03:00,1782781200.0,other,no_exact_record,,,,,,,,0
2026-06-29T22:15:00-03:00,1782782100.0,other,no_exact_record,,,,,,,,0
2026-06-29T22:30:00-03:00,1782783000.0,other,no_exact_record,,,,,,,,0
2026-06-29T22:45:00-03:00,1782783900.0,other,no_exact_record,,,,,,,,0
2026-06-29T23:00:00-03:00,1782784800.0,prefix,no_exact_record,,,,,,,,0
2026-06-29T23:15:00-03:00,1782785700.0,prefix,no_exact_record,,,,,,,,0
2026-06-29T23:30:00-03:00,1782786600.0,prefix,no_exact_record,,,,,,,,0
2026-06-29T23:45:00-03:00,1782787500.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T00:00:00-03:00,1782788400.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T00:15:00-03:00,1782789300.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T00:30:00-03:00,1782790200.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T00:45:00-03:00,1782791100.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T01:00:00-03:00,1782792000.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T01:15:00-03:00,1782792900.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T01:30:00-03:00,1782793800.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T01:45:00-03:00,1782794700.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T02:00:00-03:00,1782795600.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T02:15:00-03:00,1782796500.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T02:30:00-03:00,1782797400.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T02:45:00-03:00,1782798300.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T03:00:00-03:00,1782799200.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T03:15:00-03:00,1782800100.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T03:30:00-03:00,1782801000.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T03:45:00-03:00,1782801900.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T04:00:00-03:00,1782802800.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T04:15:00-03:00,1782803700.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T04:30:00-03:00,1782804600.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T04:45:00-03:00,1782805500.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T05:00:00-03:00,1782806400.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T05:15:00-03:00,1782807300.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T05:30:00-03:00,1782808200.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T05:45:00-03:00,1782809100.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T06:00:00-03:00,1782810000.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T06:15:00-03:00,1782810900.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T06:30:00-03:00,1782811800.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T06:45:00-03:00,1782812700.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T07:15:00-03:00,1782814500.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T07:30:00-03:00,1782815400.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T07:45:00-03:00,1782816300.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T08:00:00-03:00,1782817200.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T08:15:00-03:00,1782818100.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T08:30:00-03:00,1782819000.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T08:45:00-03:00,1782819900.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T09:00:00-03:00,1782820800.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T09:15:00-03:00,1782821700.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T09:30:00-03:00,1782822600.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T09:45:00-03:00,1782823500.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T10:00:00-03:00,1782824400.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T10:15:00-03:00,1782825300.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T10:30:00-03:00,1782826200.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T10:45:00-03:00,1782827100.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T11:00:00-03:00,1782828000.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T11:15:00-03:00,1782828900.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T11:30:00-03:00,1782829800.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T11:45:00-03:00,1782830700.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T12:00:00-03:00,1782831600.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T12:15:00-03:00,1782832500.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T12:30:00-03:00,1782833400.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T12:45:00-03:00,1782834300.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T13:00:00-03:00,1782835200.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T13:15:00-03:00,1782836100.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T13:30:00-03:00,1782837000.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T13:45:00-03:00,1782837900.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T14:00:00-03:00,1782838800.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T14:15:00-03:00,1782839700.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T14:30:00-03:00,1782840600.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T14:45:00-03:00,1782841500.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T15:00:00-03:00,1782842400.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T15:15:00-03:00,1782843300.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T15:30:00-03:00,1782844200.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T15:45:00-03:00,1782845100.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T16:00:00-03:00,1782846000.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T16:15:00-03:00,1782846900.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T16:30:00-03:00,1782847800.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T16:45:00-03:00,1782848700.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T17:15:00-03:00,1782850500.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T17:30:00-03:00,1782851400.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T17:45:00-03:00,1782852300.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T18:00:00-03:00,1782853200.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T18:15:00-03:00,1782854100.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T18:30:00-03:00,1782855000.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T18:45:00-03:00,1782855900.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T19:00:00-03:00,1782856800.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T19:15:00-03:00,1782857700.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T19:30:00-03:00,1782858600.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T19:45:00-03:00,1782859500.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T20:00:00-03:00,1782860400.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T20:15:00-03:00,1782861300.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T20:30:00-03:00,1782862200.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T20:45:00-03:00,1782863100.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T21:00:00-03:00,1782864000.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T21:15:00-03:00,1782864900.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T21:30:00-03:00,1782865800.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T21:45:00-03:00,1782866700.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T22:00:00-03:00,1782867600.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T22:15:00-03:00,1782868500.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T22:30:00-03:00,1782869400.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T22:45:00-03:00,1782870300.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T23:00:00-03:00,1782871200.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T23:15:00-03:00,1782872100.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T23:30:00-03:00,1782873000.0,prefix,no_exact_record,,,,,,,,0
2026-06-30T23:45:00-03:00,1782873900.0,prefix,no_exact_record,,,,,,,,0
2026-07-01T00:00:00-03:00,1782874800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T00:15:00-03:00,1782875700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T00:30:00-03:00,1782876600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T00:45:00-03:00,1782877500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T01:00:00-03:00,1782878400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T01:15:00-03:00,1782879300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T01:30:00-03:00,1782880200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T01:45:00-03:00,1782881100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T02:00:00-03:00,1782882000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T02:15:00-03:00,1782882900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T02:30:00-03:00,1782883800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T02:45:00-03:00,1782884700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T03:00:00-03:00,1782885600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T03:15:00-03:00,1782886500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T03:30:00-03:00,1782887400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T03:45:00-03:00,1782888300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T04:00:00-03:00,1782889200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T04:15:00-03:00,1782890100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T04:30:00-03:00,1782891000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T04:45:00-03:00,1782891900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T05:00:00-03:00,1782892800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T05:15:00-03:00,1782893700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T05:30:00-03:00,1782894600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T05:45:00-03:00,1782895500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T06:00:00-03:00,1782896400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T06:15:00-03:00,1782897300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T06:30:00-03:00,1782898200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T06:45:00-03:00,1782899100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T07:15:00-03:00,1782900900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T07:30:00-03:00,1782901800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T07:45:00-03:00,1782902700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T08:00:00-03:00,1782903600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T08:15:00-03:00,1782904500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T08:30:00-03:00,1782905400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T08:45:00-03:00,1782906300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T09:00:00-03:00,1782907200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T09:15:00-03:00,1782908100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T09:30:00-03:00,1782909000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T09:45:00-03:00,1782909900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T10:00:00-03:00,1782910800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T10:15:00-03:00,1782911700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T10:30:00-03:00,1782912600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T10:45:00-03:00,1782913500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T11:00:00-03:00,1782914400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T11:15:00-03:00,1782915300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T11:30:00-03:00,1782916200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T11:45:00-03:00,1782917100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T12:00:00-03:00,1782918000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T12:15:00-03:00,1782918900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T12:30:00-03:00,1782919800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T12:45:00-03:00,1782920700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T13:00:00-03:00,1782921600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T13:15:00-03:00,1782922500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T13:30:00-03:00,1782923400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T13:45:00-03:00,1782924300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T14:00:00-03:00,1782925200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T14:15:00-03:00,1782926100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T14:30:00-03:00,1782927000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T14:45:00-03:00,1782927900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T15:00:00-03:00,1782928800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T15:15:00-03:00,1782929700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T15:30:00-03:00,1782930600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T15:45:00-03:00,1782931500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T16:00:00-03:00,1782932400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T16:15:00-03:00,1782933300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T16:30:00-03:00,1782934200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T16:45:00-03:00,1782935100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T17:15:00-03:00,1782936900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T17:30:00-03:00,1782937800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T17:45:00-03:00,1782938700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T18:00:00-03:00,1782939600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T18:15:00-03:00,1782940500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T18:30:00-03:00,1782941400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T18:45:00-03:00,1782942300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T19:00:00-03:00,1782943200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T19:15:00-03:00,1782944100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T19:30:00-03:00,1782945000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T19:45:00-03:00,1782945900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T20:00:00-03:00,1782946800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T20:15:00-03:00,1782947700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T20:30:00-03:00,1782948600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T20:45:00-03:00,1782949500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T21:00:00-03:00,1782950400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T21:15:00-03:00,1782951300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T21:30:00-03:00,1782952200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T21:45:00-03:00,1782953100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T22:00:00-03:00,1782954000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T22:15:00-03:00,1782954900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T22:30:00-03:00,1782955800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T22:45:00-03:00,1782956700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T23:00:00-03:00,1782957600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T23:15:00-03:00,1782958500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T23:30:00-03:00,1782959400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-01T23:45:00-03:00,1782960300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T00:00:00-03:00,1782961200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T00:15:00-03:00,1782962100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T00:30:00-03:00,1782963000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T00:45:00-03:00,1782963900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T01:00:00-03:00,1782964800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T01:15:00-03:00,1782965700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T01:30:00-03:00,1782966600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T01:45:00-03:00,1782967500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T02:00:00-03:00,1782968400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T02:15:00-03:00,1782969300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T02:30:00-03:00,1782970200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T02:45:00-03:00,1782971100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T03:00:00-03:00,1782972000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T03:15:00-03:00,1782972900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T03:30:00-03:00,1782973800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T03:45:00-03:00,1782974700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T04:00:00-03:00,1782975600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T04:15:00-03:00,1782976500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-02T04:30:00-03:00,1782977400.0,evaluation,no_exact_record,,,,,,,,0
