tau_hours,family,horizon_h,group_kind,group,subset,scheduled_rows,observed_n,paired_n,failures,hits,hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
12,julho_levels,11,trend,falling,level_ge_7m,82,82,81,1,42,0.5185185185185185,0.7805288827622374,0.2207664228176667,4.588492260263401,5.658938213499443
12,julho_levels,11,trend,rising,all,456,452,452,0,316,0.6991150442477876,0.5602952298147281,0.02444396453679199,3.3384442479523857,7.920057324110807
12,julho_levels,11,trend,rising,level_ge_7m,118,118,118,0,46,0.3898305084745763,1.3144094027000657,0.004908762902579275,7.18895171205902,7.920057324110807
12,julho_levels,11,trend,stable,all,626,622,622,0,396,0.6366559485530546,0.5016327900822627,0.19557745419846687,1.7746000037120506,5.171884636889737
12,julho_levels,11,trend,stable,level_ge_7m,35,35,35,0,10,0.2857142857142857,1.3050008188168227,-0.31411745894208526,4.9346318772478215,5.171884636889737
12,julho_levels,11,trend,unknown,all,32,26,9,17,3,0.3333333333333333,0.7386757682914276,0.1635868929039825,1.565817009211538,1.5942354801946692
12,julho_levels,11,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.5942354801946692,1.5942354801946692,1.5942354801946692,1.5942354801946692
12,julho_levels,12,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,28,0.8,0.3377201694084918,-0.17386268852699205,1.1214010867935282,1.160597161003409
12,julho_levels,12,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,27,0.20300751879699247,1.8441946928116695,-0.07347751616987763,7.30561488677745,8.85887126130388
12,julho_levels,12,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,22,0.4489795918367347,0.6061317396064589,0.24622990608962583,1.3296691518477997,1.4003460428757535
12,julho_levels,12,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,8,0.4444444444444444,0.6213967446313272,0.0022569936496570106,1.4734716417407423,1.5427731322340748
12,julho_levels,12,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,julho_levels,12,trend,falling,all,843,834,833,1,459,0.5510204081632653,0.53548953002798,-0.009383018400593133,1.5864531202598133,5.937937888734345
12,julho_levels,12,trend,falling,level_ge_7m,83,83,82,1,35,0.4268292682926829,0.9048505122574593,0.15106275181580114,4.749631865806368,5.937937888734345
12,julho_levels,12,trend,rising,all,456,451,451,0,300,0.6651884700665188,0.6230997560085889,0.07867873512899881,3.539545157505307,8.85887126130388
12,julho_levels,12,trend,rising,level_ge_7m,119,119,119,0,42,0.35294117647058826,1.4230055014402174,0.01659516304806135,7.795232449177382,8.85887126130388
12,julho_levels,12,trend,stable,all,625,621,621,0,380,0.6119162640901772,0.5177868494586456,0.16714274442018043,1.9205519106578992,5.547556768376333
12,julho_levels,12,trend,stable,level_ge_7m,33,33,33,0,8,0.24242424242424243,1.6124590568708497,-0.5863919297170282,5.454219695942762,5.547556768376333
12,julho_levels,12,trend,unknown,all,32,27,9,18,4,0.4444444444444444,0.7384754625486273,0.16940290068867736,1.4946583219988112,1.5437073044568732
12,julho_levels,12,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.2371511640939854,1.2371511640939854,1.2371511640939854,1.2371511640939854
