window,origin_literal,horizon_h,target_literal,base_m,actual_m,complete_hourly_features,current_contract_base_m
2018-09-30,2018-10-03T14:00:00,2,2018-10-03T16:00:00,,9.87,False,
2018-09-30,2018-10-03T14:00:00,3,2018-10-03T17:00:00,,10.1,False,
2018-09-30,2018-10-03T14:00:00,4,2018-10-03T18:00:00,,10.34,False,
2018-09-30,2018-10-03T14:00:00,5,2018-10-03T19:00:00,,10.59,False,
2018-09-30,2018-10-03T14:00:00,6,2018-10-03T20:00:00,,10.83,False,
2018-09-30,2018-10-03T14:00:00,7,2018-10-03T21:00:00,,11.03,False,
2018-09-30,2018-10-03T14:00:00,8,2018-10-03T22:00:00,,11.26,False,
2018-09-30,2018-10-03T14:00:00,9,2018-10-03T23:00:00,,11.41,False,
2018-09-30,2018-10-03T14:00:00,10,2018-10-04T00:00:00,,11.59,False,
2018-09-30,2018-10-03T14:00:00,11,2018-10-04T01:00:00,,11.65,False,
2018-09-30,2018-10-03T14:00:00,12,2018-10-04T02:00:00,,11.66,False,
2018-09-30,2018-10-03T15:00:00,1,2018-10-03T16:00:00,9.39,9.87,False,
2018-09-30,2018-10-03T15:00:00,2,2018-10-03T17:00:00,9.39,10.1,False,
2018-09-30,2018-10-03T15:00:00,3,2018-10-03T18:00:00,9.39,10.34,False,
2018-09-30,2018-10-03T15:00:00,4,2018-10-03T19:00:00,9.39,10.59,False,
2018-09-30,2018-10-03T15:00:00,5,2018-10-03T20:00:00,9.39,10.83,False,
2018-09-30,2018-10-03T15:00:00,6,2018-10-03T21:00:00,9.39,11.03,False,
2018-09-30,2018-10-03T15:00:00,7,2018-10-03T22:00:00,9.39,11.26,False,
2018-09-30,2018-10-03T15:00:00,8,2018-10-03T23:00:00,9.39,11.41,False,
2018-09-30,2018-10-03T15:00:00,9,2018-10-04T00:00:00,9.39,11.59,False,
2018-09-30,2018-10-03T15:00:00,10,2018-10-04T01:00:00,9.39,11.65,False,
2018-09-30,2018-10-03T15:00:00,11,2018-10-04T02:00:00,9.39,11.66,False,
2018-09-30,2018-10-03T15:00:00,12,2018-10-04T03:00:00,9.39,11.66,False,
2018-09-30,2018-10-03T16:00:00,1,2018-10-03T17:00:00,9.68,10.1,False,
2018-09-30,2018-10-03T16:00:00,2,2018-10-03T18:00:00,9.68,10.34,False,
2018-09-30,2018-10-03T16:00:00,3,2018-10-03T19:00:00,9.68,10.59,False,
2018-09-30,2018-10-03T16:00:00,4,2018-10-03T20:00:00,9.68,10.83,False,
2018-09-30,2018-10-03T16:00:00,5,2018-10-03T21:00:00,9.68,11.03,False,
2018-09-30,2018-10-03T16:00:00,6,2018-10-03T22:00:00,9.68,11.26,False,
2018-09-30,2018-10-03T16:00:00,7,2018-10-03T23:00:00,9.68,11.41,False,
2018-09-30,2018-10-03T16:00:00,8,2018-10-04T00:00:00,9.68,11.59,False,
2018-09-30,2018-10-03T16:00:00,9,2018-10-04T01:00:00,9.68,11.65,False,
2018-09-30,2018-10-03T16:00:00,10,2018-10-04T02:00:00,9.68,11.66,False,
2018-09-30,2018-10-03T16:00:00,11,2018-10-04T03:00:00,9.68,11.66,False,
2018-09-30,2018-10-03T16:00:00,12,2018-10-04T04:00:00,9.68,11.55,False,
2018-09-30,2018-10-03T17:00:00,1,2018-10-03T18:00:00,9.87,10.34,True,
2018-09-30,2018-10-03T17:00:00,2,2018-10-03T19:00:00,9.87,10.59,True,
2018-09-30,2018-10-03T17:00:00,3,2018-10-03T20:00:00,9.87,10.83,True,
2018-09-30,2018-10-03T17:00:00,4,2018-10-03T21:00:00,9.87,11.03,True,
2018-09-30,2018-10-03T17:00:00,5,2018-10-03T22:00:00,9.87,11.26,True,
2018-09-30,2018-10-03T17:00:00,6,2018-10-03T23:00:00,9.87,11.41,True,
2018-09-30,2018-10-03T17:00:00,7,2018-10-04T00:00:00,9.87,11.59,True,
2018-09-30,2018-10-03T17:00:00,8,2018-10-04T01:00:00,9.87,11.65,True,
2018-09-30,2018-10-03T17:00:00,9,2018-10-04T02:00:00,9.87,11.66,True,
2018-09-30,2018-10-03T17:00:00,10,2018-10-04T03:00:00,9.87,11.66,True,
2018-09-30,2018-10-03T17:00:00,11,2018-10-04T04:00:00,9.87,11.55,True,
2018-09-30,2018-10-03T17:00:00,12,2018-10-04T05:00:00,9.87,11.44,True,
2018-09-30,2018-10-03T18:00:00,1,2018-10-03T19:00:00,10.1,10.59,False,
2018-09-30,2018-10-03T18:00:00,2,2018-10-03T20:00:00,10.1,10.83,False,
2018-09-30,2018-10-03T18:00:00,3,2018-10-03T21:00:00,10.1,11.03,False,
2018-09-30,2018-10-03T18:00:00,4,2018-10-03T22:00:00,10.1,11.26,False,
2018-09-30,2018-10-03T18:00:00,5,2018-10-03T23:00:00,10.1,11.41,False,
2018-09-30,2018-10-03T18:00:00,6,2018-10-04T00:00:00,10.1,11.59,False,
2018-09-30,2018-10-03T18:00:00,7,2018-10-04T01:00:00,10.1,11.65,False,
2018-09-30,2018-10-03T18:00:00,8,2018-10-04T02:00:00,10.1,11.66,False,
2018-09-30,2018-10-03T18:00:00,9,2018-10-04T03:00:00,10.1,11.66,False,
2018-09-30,2018-10-03T18:00:00,10,2018-10-04T04:00:00,10.1,11.55,False,
2018-09-30,2018-10-03T18:00:00,11,2018-10-04T05:00:00,10.1,11.44,False,
2018-09-30,2018-10-03T18:00:00,12,2018-10-04T06:00:00,10.1,11.29,False,
2018-09-30,2018-10-03T19:00:00,1,2018-10-03T20:00:00,10.34,10.83,True,
2018-09-30,2018-10-03T19:00:00,2,2018-10-03T21:00:00,10.34,11.03,True,
2018-09-30,2018-10-03T19:00:00,3,2018-10-03T22:00:00,10.34,11.26,True,
2018-09-30,2018-10-03T19:00:00,4,2018-10-03T23:00:00,10.34,11.41,True,
2018-09-30,2018-10-03T19:00:00,5,2018-10-04T00:00:00,10.34,11.59,True,
2018-09-30,2018-10-03T19:00:00,6,2018-10-04T01:00:00,10.34,11.65,True,
2018-09-30,2018-10-03T19:00:00,7,2018-10-04T02:00:00,10.34,11.66,True,
2018-09-30,2018-10-03T19:00:00,8,2018-10-04T03:00:00,10.34,11.66,True,
2018-09-30,2018-10-03T19:00:00,9,2018-10-04T04:00:00,10.34,11.55,True,
2018-09-30,2018-10-03T19:00:00,10,2018-10-04T05:00:00,10.34,11.44,True,
2018-09-30,2018-10-03T19:00:00,11,2018-10-04T06:00:00,10.34,11.29,True,
2018-09-30,2018-10-03T19:00:00,12,2018-10-04T07:00:00,10.34,11.04,True,
2018-09-30,2018-10-03T20:00:00,1,2018-10-03T21:00:00,10.59,11.03,True,
2018-09-30,2018-10-03T20:00:00,2,2018-10-03T22:00:00,10.59,11.26,True,
2018-09-30,2018-10-03T20:00:00,3,2018-10-03T23:00:00,10.59,11.41,True,
2018-09-30,2018-10-03T20:00:00,4,2018-10-04T00:00:00,10.59,11.59,True,
2018-09-30,2018-10-03T20:00:00,5,2018-10-04T01:00:00,10.59,11.65,True,
2018-09-30,2018-10-03T20:00:00,6,2018-10-04T02:00:00,10.59,11.66,True,
2018-09-30,2018-10-03T20:00:00,7,2018-10-04T03:00:00,10.59,11.66,True,
2018-09-30,2018-10-03T20:00:00,8,2018-10-04T04:00:00,10.59,11.55,True,
2018-09-30,2018-10-03T20:00:00,9,2018-10-04T05:00:00,10.59,11.44,True,
2018-09-30,2018-10-03T20:00:00,10,2018-10-04T06:00:00,10.59,11.29,True,
2018-09-30,2018-10-03T20:00:00,11,2018-10-04T07:00:00,10.59,11.04,True,
2018-09-30,2018-10-03T20:00:00,12,2018-10-04T08:00:00,10.59,10.83,True,
2018-09-30,2018-10-03T21:00:00,1,2018-10-03T22:00:00,10.83,11.26,True,
2018-09-30,2018-10-03T21:00:00,2,2018-10-03T23:00:00,10.83,11.41,True,
2018-09-30,2018-10-03T21:00:00,3,2018-10-04T00:00:00,10.83,11.59,True,
2018-09-30,2018-10-03T21:00:00,4,2018-10-04T01:00:00,10.83,11.65,True,
2018-09-30,2018-10-03T21:00:00,5,2018-10-04T02:00:00,10.83,11.66,True,
2018-09-30,2018-10-03T21:00:00,6,2018-10-04T03:00:00,10.83,11.66,True,
2018-09-30,2018-10-03T21:00:00,7,2018-10-04T04:00:00,10.83,11.55,True,
2018-09-30,2018-10-03T21:00:00,8,2018-10-04T05:00:00,10.83,11.44,True,
2018-09-30,2018-10-03T21:00:00,9,2018-10-04T06:00:00,10.83,11.29,True,
2018-09-30,2018-10-03T21:00:00,10,2018-10-04T07:00:00,10.83,11.04,True,
2018-09-30,2018-10-03T21:00:00,11,2018-10-04T08:00:00,10.83,10.83,True,
2018-09-30,2018-10-03T21:00:00,12,2018-10-04T09:00:00,10.83,10.57,True,
2018-09-30,2018-10-03T22:00:00,1,2018-10-03T23:00:00,11.03,11.41,False,
2018-09-30,2018-10-03T22:00:00,2,2018-10-04T00:00:00,11.03,11.59,False,
2018-09-30,2018-10-03T22:00:00,3,2018-10-04T01:00:00,11.03,11.65,False,
2018-09-30,2018-10-03T22:00:00,4,2018-10-04T02:00:00,11.03,11.66,False,
2018-09-30,2018-10-03T22:00:00,5,2018-10-04T03:00:00,11.03,11.66,False,
2018-09-30,2018-10-03T22:00:00,6,2018-10-04T04:00:00,11.03,11.55,False,
2018-09-30,2018-10-03T22:00:00,7,2018-10-04T05:00:00,11.03,11.44,False,
2018-09-30,2018-10-03T22:00:00,8,2018-10-04T06:00:00,11.03,11.29,False,
2018-09-30,2018-10-03T22:00:00,9,2018-10-04T07:00:00,11.03,11.04,False,
2018-09-30,2018-10-03T22:00:00,10,2018-10-04T08:00:00,11.03,10.83,False,
2018-09-30,2018-10-03T22:00:00,11,2018-10-04T09:00:00,11.03,10.57,False,
2018-09-30,2018-10-03T22:00:00,12,2018-10-04T10:00:00,11.03,10.37,False,
2018-09-30,2018-10-03T23:00:00,1,2018-10-04T00:00:00,11.26,11.59,True,
2018-09-30,2018-10-03T23:00:00,2,2018-10-04T01:00:00,11.26,11.65,True,
2018-09-30,2018-10-03T23:00:00,3,2018-10-04T02:00:00,11.26,11.66,True,
2018-09-30,2018-10-03T23:00:00,4,2018-10-04T03:00:00,11.26,11.66,True,
2018-09-30,2018-10-03T23:00:00,5,2018-10-04T04:00:00,11.26,11.55,True,
2018-09-30,2018-10-03T23:00:00,6,2018-10-04T05:00:00,11.26,11.44,True,
2018-09-30,2018-10-03T23:00:00,7,2018-10-04T06:00:00,11.26,11.29,True,
2018-09-30,2018-10-03T23:00:00,8,2018-10-04T07:00:00,11.26,11.04,True,
2018-09-30,2018-10-03T23:00:00,9,2018-10-04T08:00:00,11.26,10.83,True,
2018-09-30,2018-10-03T23:00:00,10,2018-10-04T09:00:00,11.26,10.57,True,
2018-09-30,2018-10-03T23:00:00,11,2018-10-04T10:00:00,11.26,10.37,True,
2018-09-30,2018-10-03T23:00:00,12,2018-10-04T11:00:00,11.26,10.14,True,
2018-09-30,2018-10-04T00:00:00,1,2018-10-04T01:00:00,11.41,11.65,True,
2018-09-30,2018-10-04T00:00:00,2,2018-10-04T02:00:00,11.41,11.66,True,
2018-09-30,2018-10-04T00:00:00,3,2018-10-04T03:00:00,11.41,11.66,True,
2018-09-30,2018-10-04T00:00:00,4,2018-10-04T04:00:00,11.41,11.55,True,
2018-09-30,2018-10-04T00:00:00,5,2018-10-04T05:00:00,11.41,11.44,True,
2018-09-30,2018-10-04T00:00:00,6,2018-10-04T06:00:00,11.41,11.29,True,
2018-09-30,2018-10-04T00:00:00,7,2018-10-04T07:00:00,11.41,11.04,True,
2018-09-30,2018-10-04T00:00:00,8,2018-10-04T08:00:00,11.41,10.83,True,
2018-09-30,2018-10-04T00:00:00,9,2018-10-04T09:00:00,11.41,10.57,True,
2018-09-30,2018-10-04T00:00:00,10,2018-10-04T10:00:00,11.41,10.37,True,
2018-09-30,2018-10-04T00:00:00,11,2018-10-04T11:00:00,11.41,10.14,True,
2018-09-30,2018-10-04T00:00:00,12,2018-10-04T12:00:00,11.41,9.88,True,
2018-09-30,2018-10-04T01:00:00,1,2018-10-04T02:00:00,11.59,11.66,True,
2018-09-30,2018-10-04T01:00:00,2,2018-10-04T03:00:00,11.59,11.66,True,
2018-09-30,2018-10-04T01:00:00,3,2018-10-04T04:00:00,11.59,11.55,True,
2018-09-30,2018-10-04T01:00:00,4,2018-10-04T05:00:00,11.59,11.44,True,
2018-09-30,2018-10-04T01:00:00,5,2018-10-04T06:00:00,11.59,11.29,True,
2018-09-30,2018-10-04T01:00:00,6,2018-10-04T07:00:00,11.59,11.04,True,
2018-09-30,2018-10-04T01:00:00,7,2018-10-04T08:00:00,11.59,10.83,True,
2018-09-30,2018-10-04T01:00:00,8,2018-10-04T09:00:00,11.59,10.57,True,
2018-09-30,2018-10-04T01:00:00,9,2018-10-04T10:00:00,11.59,10.37,True,
2018-09-30,2018-10-04T01:00:00,10,2018-10-04T11:00:00,11.59,10.14,True,
2018-09-30,2018-10-04T01:00:00,11,2018-10-04T12:00:00,11.59,9.88,True,
2018-09-30,2018-10-04T01:00:00,12,2018-10-04T13:00:00,11.59,9.65,True,
2018-09-30,2018-10-04T02:00:00,1,2018-10-04T03:00:00,11.65,11.66,True,
2018-09-30,2018-10-04T02:00:00,2,2018-10-04T04:00:00,11.65,11.55,True,
2018-09-30,2018-10-04T02:00:00,3,2018-10-04T05:00:00,11.65,11.44,True,
2018-09-30,2018-10-04T02:00:00,4,2018-10-04T06:00:00,11.65,11.29,True,
2018-09-30,2018-10-04T02:00:00,5,2018-10-04T07:00:00,11.65,11.04,True,
2018-09-30,2018-10-04T02:00:00,6,2018-10-04T08:00:00,11.65,10.83,True,
2018-09-30,2018-10-04T02:00:00,7,2018-10-04T09:00:00,11.65,10.57,True,
2018-09-30,2018-10-04T02:00:00,8,2018-10-04T10:00:00,11.65,10.37,True,
2018-09-30,2018-10-04T02:00:00,9,2018-10-04T11:00:00,11.65,10.14,True,
2018-09-30,2018-10-04T02:00:00,10,2018-10-04T12:00:00,11.65,9.88,True,
2018-09-30,2018-10-04T02:00:00,11,2018-10-04T13:00:00,11.65,9.65,True,
2018-09-30,2018-10-04T02:00:00,12,2018-10-04T14:00:00,11.65,9.4,True,
2018-09-30,2018-10-04T03:00:00,1,2018-10-04T04:00:00,11.66,11.55,True,
2018-09-30,2018-10-04T03:00:00,2,2018-10-04T05:00:00,11.66,11.44,True,
2018-09-30,2018-10-04T03:00:00,3,2018-10-04T06:00:00,11.66,11.29,True,
2018-09-30,2018-10-04T03:00:00,4,2018-10-04T07:00:00,11.66,11.04,True,
2018-09-30,2018-10-04T03:00:00,5,2018-10-04T08:00:00,11.66,10.83,True,
2018-09-30,2018-10-04T03:00:00,6,2018-10-04T09:00:00,11.66,10.57,True,
2018-09-30,2018-10-04T03:00:00,7,2018-10-04T10:00:00,11.66,10.37,True,
2018-09-30,2018-10-04T03:00:00,8,2018-10-04T11:00:00,11.66,10.14,True,
2018-09-30,2018-10-04T03:00:00,9,2018-10-04T12:00:00,11.66,9.88,True,
2018-09-30,2018-10-04T03:00:00,10,2018-10-04T13:00:00,11.66,9.65,True,
2018-09-30,2018-10-04T03:00:00,11,2018-10-04T14:00:00,11.66,9.4,True,
2018-09-30,2018-10-04T03:00:00,12,2018-10-04T15:00:00,11.66,9.07,True,
2018-09-30,2018-10-04T04:00:00,1,2018-10-04T05:00:00,11.66,11.44,True,
2018-09-30,2018-10-04T04:00:00,2,2018-10-04T06:00:00,11.66,11.29,True,
2018-09-30,2018-10-04T04:00:00,3,2018-10-04T07:00:00,11.66,11.04,True,
2018-09-30,2018-10-04T04:00:00,4,2018-10-04T08:00:00,11.66,10.83,True,
2018-09-30,2018-10-04T04:00:00,5,2018-10-04T09:00:00,11.66,10.57,True,
2018-09-30,2018-10-04T04:00:00,6,2018-10-04T10:00:00,11.66,10.37,True,
2018-09-30,2018-10-04T04:00:00,7,2018-10-04T11:00:00,11.66,10.14,True,
2018-09-30,2018-10-04T04:00:00,8,2018-10-04T12:00:00,11.66,9.88,True,
2018-09-30,2018-10-04T04:00:00,9,2018-10-04T13:00:00,11.66,9.65,True,
2018-09-30,2018-10-04T04:00:00,10,2018-10-04T14:00:00,11.66,9.4,True,
2018-09-30,2018-10-04T04:00:00,11,2018-10-04T15:00:00,11.66,9.07,True,
2018-09-30,2018-10-04T04:00:00,12,2018-10-04T16:00:00,11.66,8.6,True,
2018-09-30,2018-10-04T05:00:00,1,2018-10-04T06:00:00,11.55,11.29,True,
2018-09-30,2018-10-04T05:00:00,2,2018-10-04T07:00:00,11.55,11.04,True,
2018-09-30,2018-10-04T05:00:00,3,2018-10-04T08:00:00,11.55,10.83,True,
2018-09-30,2018-10-04T05:00:00,4,2018-10-04T09:00:00,11.55,10.57,True,
2018-09-30,2018-10-04T05:00:00,5,2018-10-04T10:00:00,11.55,10.37,True,
2018-09-30,2018-10-04T05:00:00,6,2018-10-04T11:00:00,11.55,10.14,True,
2018-09-30,2018-10-04T05:00:00,7,2018-10-04T12:00:00,11.55,9.88,True,
2018-09-30,2018-10-04T05:00:00,8,2018-10-04T13:00:00,11.55,9.65,True,
2018-09-30,2018-10-04T05:00:00,9,2018-10-04T14:00:00,11.55,9.4,True,
2018-09-30,2018-10-04T05:00:00,10,2018-10-04T15:00:00,11.55,9.07,True,
2018-09-30,2018-10-04T05:00:00,11,2018-10-04T16:00:00,11.55,8.6,True,
2018-09-30,2018-10-04T05:00:00,12,2018-10-04T17:00:00,11.55,8.22,True,
2018-09-30,2018-10-04T06:00:00,1,2018-10-04T07:00:00,11.44,11.04,True,
2018-09-30,2018-10-04T06:00:00,2,2018-10-04T08:00:00,11.44,10.83,True,
2018-09-30,2018-10-04T06:00:00,3,2018-10-04T09:00:00,11.44,10.57,True,
2018-09-30,2018-10-04T06:00:00,4,2018-10-04T10:00:00,11.44,10.37,True,
2018-09-30,2018-10-04T06:00:00,5,2018-10-04T11:00:00,11.44,10.14,True,
2018-09-30,2018-10-04T06:00:00,6,2018-10-04T12:00:00,11.44,9.88,True,
2018-09-30,2018-10-04T06:00:00,7,2018-10-04T13:00:00,11.44,9.65,True,
2018-09-30,2018-10-04T06:00:00,8,2018-10-04T14:00:00,11.44,9.4,True,
2018-09-30,2018-10-04T06:00:00,9,2018-10-04T15:00:00,11.44,9.07,True,
2018-09-30,2018-10-04T06:00:00,10,2018-10-04T16:00:00,11.44,8.6,True,
2018-09-30,2018-10-04T06:00:00,11,2018-10-04T17:00:00,11.44,8.22,True,
2018-09-30,2018-10-04T06:00:00,12,2018-10-04T18:00:00,11.44,7.91,True,
2018-09-30,2018-10-04T07:00:00,1,2018-10-04T08:00:00,11.29,10.83,True,
2018-09-30,2018-10-04T07:00:00,2,2018-10-04T09:00:00,11.29,10.57,True,
2018-09-30,2018-10-04T07:00:00,3,2018-10-04T10:00:00,11.29,10.37,True,
2018-09-30,2018-10-04T07:00:00,4,2018-10-04T11:00:00,11.29,10.14,True,
2018-09-30,2018-10-04T07:00:00,5,2018-10-04T12:00:00,11.29,9.88,True,
2018-09-30,2018-10-04T07:00:00,6,2018-10-04T13:00:00,11.29,9.65,True,
2018-09-30,2018-10-04T07:00:00,7,2018-10-04T14:00:00,11.29,9.4,True,
2018-09-30,2018-10-04T07:00:00,8,2018-10-04T15:00:00,11.29,9.07,True,
2018-09-30,2018-10-04T07:00:00,9,2018-10-04T16:00:00,11.29,8.6,True,
2018-09-30,2018-10-04T07:00:00,10,2018-10-04T17:00:00,11.29,8.22,True,
2018-09-30,2018-10-04T07:00:00,11,2018-10-04T18:00:00,11.29,7.91,True,
2018-09-30,2018-10-04T07:00:00,12,2018-10-04T19:00:00,11.29,7.76,True,
2018-09-30,2018-10-04T08:00:00,1,2018-10-04T09:00:00,11.04,10.57,True,
2018-09-30,2018-10-04T08:00:00,2,2018-10-04T10:00:00,11.04,10.37,True,
2018-09-30,2018-10-04T08:00:00,3,2018-10-04T11:00:00,11.04,10.14,True,
2018-09-30,2018-10-04T08:00:00,4,2018-10-04T12:00:00,11.04,9.88,True,
2018-09-30,2018-10-04T08:00:00,5,2018-10-04T13:00:00,11.04,9.65,True,
2018-09-30,2018-10-04T08:00:00,6,2018-10-04T14:00:00,11.04,9.4,True,
2018-09-30,2018-10-04T08:00:00,7,2018-10-04T15:00:00,11.04,9.07,True,
2018-09-30,2018-10-04T08:00:00,8,2018-10-04T16:00:00,11.04,8.6,True,
2018-09-30,2018-10-04T08:00:00,9,2018-10-04T17:00:00,11.04,8.22,True,
2018-09-30,2018-10-04T08:00:00,10,2018-10-04T18:00:00,11.04,7.91,True,
2018-09-30,2018-10-04T08:00:00,11,2018-10-04T19:00:00,11.04,7.76,True,
2018-09-30,2018-10-04T08:00:00,12,2018-10-04T20:00:00,11.04,7.61,True,
2018-09-30,2018-10-04T09:00:00,1,2018-10-04T10:00:00,10.83,10.37,True,
2018-09-30,2018-10-04T09:00:00,2,2018-10-04T11:00:00,10.83,10.14,True,
2018-09-30,2018-10-04T09:00:00,3,2018-10-04T12:00:00,10.83,9.88,True,
2018-09-30,2018-10-04T09:00:00,4,2018-10-04T13:00:00,10.83,9.65,True,
2018-09-30,2018-10-04T09:00:00,5,2018-10-04T14:00:00,10.83,9.4,True,
2018-09-30,2018-10-04T09:00:00,6,2018-10-04T15:00:00,10.83,9.07,True,
2018-09-30,2018-10-04T09:00:00,7,2018-10-04T16:00:00,10.83,8.6,True,
2018-09-30,2018-10-04T09:00:00,8,2018-10-04T17:00:00,10.83,8.22,True,
2018-09-30,2018-10-04T09:00:00,9,2018-10-04T18:00:00,10.83,7.91,True,
2018-09-30,2018-10-04T09:00:00,10,2018-10-04T19:00:00,10.83,7.76,True,
2018-09-30,2018-10-04T09:00:00,11,2018-10-04T20:00:00,10.83,7.61,True,
2018-09-30,2018-10-04T09:00:00,12,2018-10-04T21:00:00,10.83,7.54,True,
2018-09-30,2018-10-04T10:00:00,1,2018-10-04T11:00:00,10.57,10.14,True,
2018-09-30,2018-10-04T10:00:00,2,2018-10-04T12:00:00,10.57,9.88,True,
2018-09-30,2018-10-04T10:00:00,3,2018-10-04T13:00:00,10.57,9.65,True,
2018-09-30,2018-10-04T10:00:00,4,2018-10-04T14:00:00,10.57,9.4,True,
2018-09-30,2018-10-04T10:00:00,5,2018-10-04T15:00:00,10.57,9.07,True,
2018-09-30,2018-10-04T10:00:00,6,2018-10-04T16:00:00,10.57,8.6,True,
2018-09-30,2018-10-04T10:00:00,7,2018-10-04T17:00:00,10.57,8.22,True,
2018-09-30,2018-10-04T10:00:00,8,2018-10-04T18:00:00,10.57,7.91,True,
2018-09-30,2018-10-04T10:00:00,9,2018-10-04T19:00:00,10.57,7.76,True,
2018-09-30,2018-10-04T10:00:00,10,2018-10-04T20:00:00,10.57,7.61,True,
2018-09-30,2018-10-04T10:00:00,11,2018-10-04T21:00:00,10.57,7.54,True,
2018-09-30,2018-10-04T10:00:00,12,2018-10-04T22:00:00,10.57,7.45,True,
2018-09-30,2018-10-04T11:00:00,1,2018-10-04T12:00:00,10.37,9.88,True,
2018-09-30,2018-10-04T11:00:00,2,2018-10-04T13:00:00,10.37,9.65,True,
2018-09-30,2018-10-04T11:00:00,3,2018-10-04T14:00:00,10.37,9.4,True,
2018-09-30,2018-10-04T11:00:00,4,2018-10-04T15:00:00,10.37,9.07,True,
2018-09-30,2018-10-04T11:00:00,5,2018-10-04T16:00:00,10.37,8.6,True,
2018-09-30,2018-10-04T11:00:00,6,2018-10-04T17:00:00,10.37,8.22,True,
2018-09-30,2018-10-04T11:00:00,7,2018-10-04T18:00:00,10.37,7.91,True,
2018-09-30,2018-10-04T11:00:00,8,2018-10-04T19:00:00,10.37,7.76,True,
2018-09-30,2018-10-04T11:00:00,9,2018-10-04T20:00:00,10.37,7.61,True,
2018-09-30,2018-10-04T11:00:00,10,2018-10-04T21:00:00,10.37,7.54,True,
2018-09-30,2018-10-04T11:00:00,11,2018-10-04T22:00:00,10.37,7.45,True,
2018-09-30,2018-10-04T11:00:00,12,2018-10-04T23:00:00,10.37,7.28,True,
2018-09-30,2018-10-04T12:00:00,1,2018-10-04T13:00:00,10.14,9.65,True,
2018-09-30,2018-10-04T12:00:00,2,2018-10-04T14:00:00,10.14,9.4,True,
2018-09-30,2018-10-04T12:00:00,3,2018-10-04T15:00:00,10.14,9.07,True,
2018-09-30,2018-10-04T12:00:00,4,2018-10-04T16:00:00,10.14,8.6,True,
2018-09-30,2018-10-04T12:00:00,5,2018-10-04T17:00:00,10.14,8.22,True,
2018-09-30,2018-10-04T12:00:00,6,2018-10-04T18:00:00,10.14,7.91,True,
2018-09-30,2018-10-04T12:00:00,7,2018-10-04T19:00:00,10.14,7.76,True,
2018-09-30,2018-10-04T12:00:00,8,2018-10-04T20:00:00,10.14,7.61,True,
2018-09-30,2018-10-04T12:00:00,9,2018-10-04T21:00:00,10.14,7.54,True,
2018-09-30,2018-10-04T12:00:00,10,2018-10-04T22:00:00,10.14,7.45,True,
2018-09-30,2018-10-04T12:00:00,11,2018-10-04T23:00:00,10.14,7.28,True,
2018-09-30,2018-10-04T12:00:00,12,2018-10-05T00:00:00,10.14,7.15,True,
2018-09-30,2018-10-04T13:00:00,1,2018-10-04T14:00:00,9.88,9.4,True,
2018-09-30,2018-10-04T13:00:00,2,2018-10-04T15:00:00,9.88,9.07,True,
2018-09-30,2018-10-04T13:00:00,3,2018-10-04T16:00:00,9.88,8.6,True,
2018-09-30,2018-10-04T13:00:00,4,2018-10-04T17:00:00,9.88,8.22,True,
2018-09-30,2018-10-04T13:00:00,5,2018-10-04T18:00:00,9.88,7.91,True,
2018-09-30,2018-10-04T13:00:00,6,2018-10-04T19:00:00,9.88,7.76,True,
2018-09-30,2018-10-04T13:00:00,7,2018-10-04T20:00:00,9.88,7.61,True,
2018-09-30,2018-10-04T13:00:00,8,2018-10-04T21:00:00,9.88,7.54,True,
2018-09-30,2018-10-04T13:00:00,9,2018-10-04T22:00:00,9.88,7.45,True,
2018-09-30,2018-10-04T13:00:00,10,2018-10-04T23:00:00,9.88,7.28,True,
2018-09-30,2018-10-04T13:00:00,11,2018-10-05T00:00:00,9.88,7.15,True,
2018-09-30,2018-10-04T13:00:00,12,2018-10-05T01:00:00,9.88,7.03,True,
2018-09-30,2018-10-04T14:00:00,1,2018-10-04T15:00:00,9.65,9.07,True,
2018-09-30,2018-10-04T14:00:00,2,2018-10-04T16:00:00,9.65,8.6,True,
2018-09-30,2018-10-04T14:00:00,3,2018-10-04T17:00:00,9.65,8.22,True,
2018-09-30,2018-10-04T14:00:00,4,2018-10-04T18:00:00,9.65,7.91,True,
2018-09-30,2018-10-04T14:00:00,5,2018-10-04T19:00:00,9.65,7.76,True,
2018-09-30,2018-10-04T14:00:00,6,2018-10-04T20:00:00,9.65,7.61,True,
2018-09-30,2018-10-04T14:00:00,7,2018-10-04T21:00:00,9.65,7.54,True,
2018-09-30,2018-10-04T14:00:00,8,2018-10-04T22:00:00,9.65,7.45,True,
2018-09-30,2018-10-04T14:00:00,9,2018-10-04T23:00:00,9.65,7.28,True,
2018-09-30,2018-10-04T14:00:00,10,2018-10-05T00:00:00,9.65,7.15,True,
2018-09-30,2018-10-04T14:00:00,11,2018-10-05T01:00:00,9.65,7.03,True,
2018-09-30,2018-10-04T14:00:00,12,2018-10-05T02:00:00,9.65,6.88,True,
2018-09-30,2018-10-04T15:00:00,1,2018-10-04T16:00:00,9.4,8.6,True,
2018-09-30,2018-10-04T15:00:00,2,2018-10-04T17:00:00,9.4,8.22,True,
2018-09-30,2018-10-04T15:00:00,3,2018-10-04T18:00:00,9.4,7.91,True,
2018-09-30,2018-10-04T15:00:00,4,2018-10-04T19:00:00,9.4,7.76,True,
2018-09-30,2018-10-04T15:00:00,5,2018-10-04T20:00:00,9.4,7.61,True,
