window,origin_literal,anchor_literal,lag_h,past_literal,anchor_m,past_m,value_m_per_h
2018-09-30,2018-10-04T03:00:00,2018-10-04T02:00:00,0.5,2018-10-04T01:30:00,11.66,,
2018-09-30,2018-10-04T03:00:00,2018-10-04T02:00:00,1,2018-10-04T01:00:00,11.66,11.65,0.009999999999999787
2018-09-30,2018-10-04T03:00:00,2018-10-04T02:00:00,2,2018-10-04T00:00:00,11.66,11.59,0.03500000000000014
2018-09-30,2018-10-04T03:00:00,2018-10-04T02:00:00,4,2018-10-03T22:00:00,11.66,11.26,0.10000000000000009
2018-09-30,2018-10-04T03:00:00,2018-10-04T02:00:00,8,2018-10-03T18:00:00,11.66,10.34,0.16500000000000004
2018-09-30,2018-10-04T04:00:00,2018-10-04T03:00:00,0.5,2018-10-04T02:30:00,11.66,,
2018-09-30,2018-10-04T04:00:00,2018-10-04T03:00:00,1,2018-10-04T02:00:00,11.66,11.66,0.0
2018-09-30,2018-10-04T04:00:00,2018-10-04T03:00:00,2,2018-10-04T01:00:00,11.66,11.65,0.004999999999999893
2018-09-30,2018-10-04T04:00:00,2018-10-04T03:00:00,4,2018-10-03T23:00:00,11.66,11.41,0.0625
2018-09-30,2018-10-04T04:00:00,2018-10-04T03:00:00,8,2018-10-03T19:00:00,11.66,10.59,0.13375000000000004
2018-09-30,2018-10-04T05:00:00,2018-10-04T04:00:00,0.5,2018-10-04T03:30:00,11.55,,
2018-09-30,2018-10-04T05:00:00,2018-10-04T04:00:00,1,2018-10-04T03:00:00,11.55,11.66,-0.10999999999999943
2018-09-30,2018-10-04T05:00:00,2018-10-04T04:00:00,2,2018-10-04T02:00:00,11.55,11.66,-0.054999999999999716
2018-09-30,2018-10-04T05:00:00,2018-10-04T04:00:00,4,2018-10-04T00:00:00,11.55,11.59,-0.009999999999999787
2018-09-30,2018-10-04T05:00:00,2018-10-04T04:00:00,8,2018-10-03T20:00:00,11.55,10.83,0.09000000000000008
2018-09-30,2018-10-04T06:00:00,2018-10-04T05:00:00,0.5,2018-10-04T04:30:00,11.44,,
2018-09-30,2018-10-04T06:00:00,2018-10-04T05:00:00,1,2018-10-04T04:00:00,11.44,11.55,-0.11000000000000121
2018-09-30,2018-10-04T06:00:00,2018-10-04T05:00:00,2,2018-10-04T03:00:00,11.44,11.66,-0.11000000000000032
2018-09-30,2018-10-04T06:00:00,2018-10-04T05:00:00,4,2018-10-04T01:00:00,11.44,11.65,-0.05250000000000021
2018-09-30,2018-10-04T06:00:00,2018-10-04T05:00:00,8,2018-10-03T21:00:00,11.44,11.03,0.05125000000000002
2018-09-30,2018-10-04T07:00:00,2018-10-04T06:00:00,0.5,2018-10-04T05:30:00,11.29,,
2018-09-30,2018-10-04T07:00:00,2018-10-04T06:00:00,1,2018-10-04T05:00:00,11.29,11.44,-0.15000000000000036
2018-09-30,2018-10-04T07:00:00,2018-10-04T06:00:00,2,2018-10-04T04:00:00,11.29,11.55,-0.13000000000000078
2018-09-30,2018-10-04T07:00:00,2018-10-04T06:00:00,4,2018-10-04T02:00:00,11.29,11.66,-0.09250000000000025
2018-09-30,2018-10-04T07:00:00,2018-10-04T06:00:00,8,2018-10-03T22:00:00,11.29,11.26,0.00374999999999992
2018-09-30,2018-10-04T08:00:00,2018-10-04T07:00:00,0.5,2018-10-04T06:30:00,11.04,,
2018-09-30,2018-10-04T08:00:00,2018-10-04T07:00:00,1,2018-10-04T06:00:00,11.04,11.29,-0.25
2018-09-30,2018-10-04T08:00:00,2018-10-04T07:00:00,2,2018-10-04T05:00:00,11.04,11.44,-0.20000000000000018
2018-09-30,2018-10-04T08:00:00,2018-10-04T07:00:00,4,2018-10-04T03:00:00,11.04,11.66,-0.15500000000000025
2018-09-30,2018-10-04T08:00:00,2018-10-04T07:00:00,8,2018-10-03T23:00:00,11.04,11.41,-0.046250000000000124
2018-09-30,2018-10-04T09:00:00,2018-10-04T08:00:00,0.5,2018-10-04T07:30:00,10.83,,
2018-09-30,2018-10-04T09:00:00,2018-10-04T08:00:00,1,2018-10-04T07:00:00,10.83,11.04,-0.20999999999999908
2018-09-30,2018-10-04T09:00:00,2018-10-04T08:00:00,2,2018-10-04T06:00:00,10.83,11.29,-0.22999999999999954
2018-09-30,2018-10-04T09:00:00,2018-10-04T08:00:00,4,2018-10-04T04:00:00,10.83,11.55,-0.18000000000000016
2018-09-30,2018-10-04T09:00:00,2018-10-04T08:00:00,8,2018-10-04T00:00:00,10.83,11.59,-0.09499999999999997
2018-09-30,2018-10-04T10:00:00,2018-10-04T09:00:00,0.5,2018-10-04T08:30:00,10.57,,
2018-09-30,2018-10-04T10:00:00,2018-10-04T09:00:00,1,2018-10-04T08:00:00,10.57,10.83,-0.2599999999999998
2018-09-30,2018-10-04T10:00:00,2018-10-04T09:00:00,2,2018-10-04T07:00:00,10.57,11.04,-0.23499999999999943
2018-09-30,2018-10-04T10:00:00,2018-10-04T09:00:00,4,2018-10-04T05:00:00,10.57,11.44,-0.2174999999999998
2018-09-30,2018-10-04T10:00:00,2018-10-04T09:00:00,8,2018-10-04T01:00:00,10.57,11.65,-0.135
2018-09-30,2018-10-04T11:00:00,2018-10-04T10:00:00,0.5,2018-10-04T09:30:00,10.37,,
2018-09-30,2018-10-04T11:00:00,2018-10-04T10:00:00,1,2018-10-04T09:00:00,10.37,10.57,-0.20000000000000107
2018-09-30,2018-10-04T11:00:00,2018-10-04T10:00:00,2,2018-10-04T08:00:00,10.37,10.83,-0.23000000000000043
2018-09-30,2018-10-04T11:00:00,2018-10-04T10:00:00,4,2018-10-04T06:00:00,10.37,11.29,-0.22999999999999998
2018-09-30,2018-10-04T11:00:00,2018-10-04T10:00:00,8,2018-10-04T02:00:00,10.37,11.66,-0.16125000000000012
2018-09-30,2018-10-04T12:00:00,2018-10-04T11:00:00,0.5,2018-10-04T10:30:00,10.14,,
2018-09-30,2018-10-04T12:00:00,2018-10-04T11:00:00,1,2018-10-04T10:00:00,10.14,10.37,-0.22999999999999865
2018-09-30,2018-10-04T12:00:00,2018-10-04T11:00:00,2,2018-10-04T09:00:00,10.14,10.57,-0.21499999999999986
2018-09-30,2018-10-04T12:00:00,2018-10-04T11:00:00,4,2018-10-04T07:00:00,10.14,11.04,-0.22499999999999964
2018-09-30,2018-10-04T12:00:00,2018-10-04T11:00:00,8,2018-10-04T03:00:00,10.14,11.66,-0.18999999999999995
2018-09-30,2018-10-04T13:00:00,2018-10-04T12:00:00,0.5,2018-10-04T11:30:00,9.88,,
2018-09-30,2018-10-04T13:00:00,2018-10-04T12:00:00,1,2018-10-04T11:00:00,9.88,10.14,-0.2599999999999998
2018-09-30,2018-10-04T13:00:00,2018-10-04T12:00:00,2,2018-10-04T10:00:00,9.88,10.37,-0.24499999999999922
2018-09-30,2018-10-04T13:00:00,2018-10-04T12:00:00,4,2018-10-04T08:00:00,9.88,10.83,-0.23749999999999982
2018-09-30,2018-10-04T13:00:00,2018-10-04T12:00:00,8,2018-10-04T04:00:00,9.88,11.55,-0.20875
2018-09-30,2018-10-04T14:00:00,2018-10-04T13:00:00,0.5,2018-10-04T12:30:00,9.65,,
2018-09-30,2018-10-04T14:00:00,2018-10-04T13:00:00,1,2018-10-04T12:00:00,9.65,9.88,-0.23000000000000043
2018-09-30,2018-10-04T14:00:00,2018-10-04T13:00:00,2,2018-10-04T11:00:00,9.65,10.14,-0.2450000000000001
2018-09-30,2018-10-04T14:00:00,2018-10-04T13:00:00,4,2018-10-04T09:00:00,9.65,10.57,-0.22999999999999998
2018-09-30,2018-10-04T14:00:00,2018-10-04T13:00:00,8,2018-10-04T05:00:00,9.65,11.44,-0.2237499999999999
2018-09-30,2018-10-04T15:00:00,2018-10-04T14:00:00,0.5,2018-10-04T13:30:00,9.4,,
2018-09-30,2018-10-04T15:00:00,2018-10-04T14:00:00,1,2018-10-04T13:00:00,9.4,9.65,-0.25
2018-09-30,2018-10-04T15:00:00,2018-10-04T14:00:00,2,2018-10-04T12:00:00,9.4,9.88,-0.2400000000000002
2018-09-30,2018-10-04T15:00:00,2018-10-04T14:00:00,4,2018-10-04T10:00:00,9.4,10.37,-0.24249999999999972
2018-09-30,2018-10-04T15:00:00,2018-10-04T14:00:00,8,2018-10-04T06:00:00,9.4,11.29,-0.23624999999999985
2018-09-30,2018-10-04T16:00:00,2018-10-04T15:00:00,0.5,2018-10-04T14:30:00,9.07,,
2018-09-30,2018-10-04T16:00:00,2018-10-04T15:00:00,1,2018-10-04T14:00:00,9.07,9.4,-0.33000000000000007
2018-09-30,2018-10-04T16:00:00,2018-10-04T15:00:00,2,2018-10-04T13:00:00,9.07,9.65,-0.29000000000000004
2018-09-30,2018-10-04T16:00:00,2018-10-04T15:00:00,4,2018-10-04T11:00:00,9.07,10.14,-0.26750000000000007
2018-09-30,2018-10-04T16:00:00,2018-10-04T15:00:00,8,2018-10-04T07:00:00,9.07,11.04,-0.24624999999999986
2018-09-30,2018-10-04T17:00:00,2018-10-04T16:00:00,0.5,2018-10-04T15:30:00,8.6,,
2018-09-30,2018-10-04T17:00:00,2018-10-04T16:00:00,1,2018-10-04T15:00:00,8.6,9.07,-0.47000000000000064
2018-09-30,2018-10-04T17:00:00,2018-10-04T16:00:00,2,2018-10-04T14:00:00,8.6,9.4,-0.40000000000000036
2018-09-30,2018-10-04T17:00:00,2018-10-04T16:00:00,4,2018-10-04T12:00:00,8.6,9.88,-0.3200000000000003
2018-09-30,2018-10-04T17:00:00,2018-10-04T16:00:00,8,2018-10-04T08:00:00,8.6,10.83,-0.27875000000000005
2018-09-30,2018-10-04T18:00:00,2018-10-04T17:00:00,0.5,2018-10-04T16:30:00,8.22,,
2018-09-30,2018-10-04T18:00:00,2018-10-04T17:00:00,1,2018-10-04T16:00:00,8.22,8.6,-0.379999999999999
2018-09-30,2018-10-04T18:00:00,2018-10-04T17:00:00,2,2018-10-04T15:00:00,8.22,9.07,-0.4249999999999998
2018-09-30,2018-10-04T18:00:00,2018-10-04T17:00:00,4,2018-10-04T13:00:00,8.22,9.65,-0.35749999999999993
2018-09-30,2018-10-04T18:00:00,2018-10-04T17:00:00,8,2018-10-04T09:00:00,8.22,10.57,-0.29374999999999996
2018-09-30,2018-10-04T19:00:00,2018-10-04T18:00:00,0.5,2018-10-04T17:30:00,7.91,,
2018-09-30,2018-10-04T19:00:00,2018-10-04T18:00:00,1,2018-10-04T17:00:00,7.91,8.22,-0.3100000000000005
2018-09-30,2018-10-04T19:00:00,2018-10-04T18:00:00,2,2018-10-04T16:00:00,7.91,8.6,-0.34499999999999975
2018-09-30,2018-10-04T19:00:00,2018-10-04T18:00:00,4,2018-10-04T14:00:00,7.91,9.4,-0.37250000000000005
2018-09-30,2018-10-04T19:00:00,2018-10-04T18:00:00,8,2018-10-04T10:00:00,7.91,10.37,-0.3074999999999999
2018-09-30,2018-10-04T20:00:00,2018-10-04T19:00:00,0.5,2018-10-04T18:30:00,7.76,,
2018-09-30,2018-10-04T20:00:00,2018-10-04T19:00:00,1,2018-10-04T18:00:00,7.76,7.91,-0.15000000000000036
2018-09-30,2018-10-04T20:00:00,2018-10-04T19:00:00,2,2018-10-04T17:00:00,7.76,8.22,-0.23000000000000043
2018-09-30,2018-10-04T20:00:00,2018-10-04T19:00:00,4,2018-10-04T15:00:00,7.76,9.07,-0.3275000000000001
2018-09-30,2018-10-04T20:00:00,2018-10-04T19:00:00,8,2018-10-04T11:00:00,7.76,10.14,-0.2975000000000001
2018-09-30,2018-10-04T21:00:00,2018-10-04T20:00:00,0.5,2018-10-04T19:30:00,7.61,,
2018-09-30,2018-10-04T21:00:00,2018-10-04T20:00:00,1,2018-10-04T19:00:00,7.61,7.76,-0.14999999999999947
2018-09-30,2018-10-04T21:00:00,2018-10-04T20:00:00,2,2018-10-04T18:00:00,7.61,7.91,-0.1499999999999999
2018-09-30,2018-10-04T21:00:00,2018-10-04T20:00:00,4,2018-10-04T16:00:00,7.61,8.6,-0.24749999999999983
2018-09-30,2018-10-04T21:00:00,2018-10-04T20:00:00,8,2018-10-04T12:00:00,7.61,9.88,-0.28375000000000006
2018-09-30,2018-10-04T22:00:00,2018-10-04T21:00:00,0.5,2018-10-04T20:30:00,7.54,,
2018-09-30,2018-10-04T22:00:00,2018-10-04T21:00:00,1,2018-10-04T20:00:00,7.54,7.61,-0.07000000000000028
2018-09-30,2018-10-04T22:00:00,2018-10-04T21:00:00,2,2018-10-04T19:00:00,7.54,7.76,-0.10999999999999988
2018-09-30,2018-10-04T22:00:00,2018-10-04T21:00:00,4,2018-10-04T17:00:00,7.54,8.22,-0.17000000000000015
2018-09-30,2018-10-04T22:00:00,2018-10-04T21:00:00,8,2018-10-04T13:00:00,7.54,9.65,-0.26375000000000004
2018-09-30,2018-10-04T23:00:00,2018-10-04T22:00:00,0.5,2018-10-04T21:30:00,7.45,,
2018-09-30,2018-10-04T23:00:00,2018-10-04T22:00:00,1,2018-10-04T21:00:00,7.45,7.54,-0.08999999999999986
2018-09-30,2018-10-04T23:00:00,2018-10-04T22:00:00,2,2018-10-04T20:00:00,7.45,7.61,-0.08000000000000007
2018-09-30,2018-10-04T23:00:00,2018-10-04T22:00:00,4,2018-10-04T18:00:00,7.45,7.91,-0.11499999999999999
2018-09-30,2018-10-04T23:00:00,2018-10-04T22:00:00,8,2018-10-04T14:00:00,7.45,9.4,-0.24375000000000002
2018-09-30,2018-10-05T00:00:00,2018-10-04T23:00:00,0.5,2018-10-04T22:30:00,7.28,,
2018-09-30,2018-10-05T00:00:00,2018-10-04T23:00:00,1,2018-10-04T22:00:00,7.28,7.45,-0.16999999999999993
2018-09-30,2018-10-05T00:00:00,2018-10-04T23:00:00,2,2018-10-04T21:00:00,7.28,7.54,-0.1299999999999999
2018-09-30,2018-10-05T00:00:00,2018-10-04T23:00:00,4,2018-10-04T19:00:00,7.28,7.76,-0.11999999999999988
2018-09-30,2018-10-05T00:00:00,2018-10-04T23:00:00,8,2018-10-04T15:00:00,7.28,9.07,-0.22375
2018-09-30,2018-10-05T01:00:00,2018-10-05T00:00:00,0.5,2018-10-04T23:30:00,7.15,,
2018-09-30,2018-10-05T01:00:00,2018-10-05T00:00:00,1,2018-10-04T23:00:00,7.15,7.28,-0.1299999999999999
2018-09-30,2018-10-05T01:00:00,2018-10-05T00:00:00,2,2018-10-04T22:00:00,7.15,7.45,-0.1499999999999999
2018-09-30,2018-10-05T01:00:00,2018-10-05T00:00:00,4,2018-10-04T20:00:00,7.15,7.61,-0.11499999999999999
2018-09-30,2018-10-05T01:00:00,2018-10-05T00:00:00,8,2018-10-04T16:00:00,7.15,8.6,-0.1812499999999999
2018-09-30,2018-10-05T02:00:00,2018-10-05T01:00:00,0.5,2018-10-05T00:30:00,7.03,,
2018-09-30,2018-10-05T02:00:00,2018-10-05T01:00:00,1,2018-10-05T00:00:00,7.03,7.15,-0.1200000000000001
2018-09-30,2018-10-05T02:00:00,2018-10-05T01:00:00,2,2018-10-04T23:00:00,7.03,7.28,-0.125
2018-09-30,2018-10-05T02:00:00,2018-10-05T01:00:00,4,2018-10-04T21:00:00,7.03,7.54,-0.12749999999999995
2018-09-30,2018-10-05T02:00:00,2018-10-05T01:00:00,8,2018-10-04T17:00:00,7.03,8.22,-0.14875000000000005
2018-09-30,2018-10-05T03:00:00,2018-10-05T02:00:00,0.5,2018-10-05T01:30:00,6.88,,
2018-09-30,2018-10-05T03:00:00,2018-10-05T02:00:00,1,2018-10-05T01:00:00,6.88,7.03,-0.15000000000000036
2018-09-30,2018-10-05T03:00:00,2018-10-05T02:00:00,2,2018-10-05T00:00:00,6.88,7.15,-0.13500000000000023
2018-09-30,2018-10-05T03:00:00,2018-10-05T02:00:00,4,2018-10-04T22:00:00,6.88,7.45,-0.14250000000000007
2018-09-30,2018-10-05T03:00:00,2018-10-05T02:00:00,8,2018-10-04T18:00:00,6.88,7.91,-0.12875000000000003
2018-09-30,2018-10-05T04:00:00,2018-10-05T03:00:00,0.5,2018-10-05T02:30:00,6.78,,
2018-09-30,2018-10-05T04:00:00,2018-10-05T03:00:00,1,2018-10-05T02:00:00,6.78,6.88,-0.09999999999999964
2018-09-30,2018-10-05T04:00:00,2018-10-05T03:00:00,2,2018-10-05T01:00:00,6.78,7.03,-0.125
2018-09-30,2018-10-05T04:00:00,2018-10-05T03:00:00,4,2018-10-04T23:00:00,6.78,7.28,-0.125
2018-09-30,2018-10-05T04:00:00,2018-10-05T03:00:00,8,2018-10-04T19:00:00,6.78,7.76,-0.12249999999999994
2018-09-30,2018-10-05T05:00:00,2018-10-05T04:00:00,0.5,2018-10-05T03:30:00,6.66,,
2018-09-30,2018-10-05T05:00:00,2018-10-05T04:00:00,1,2018-10-05T03:00:00,6.66,6.78,-0.1200000000000001
2018-09-30,2018-10-05T05:00:00,2018-10-05T04:00:00,2,2018-10-05T02:00:00,6.66,6.88,-0.10999999999999988
2018-09-30,2018-10-05T05:00:00,2018-10-05T04:00:00,4,2018-10-05T00:00:00,6.66,7.15,-0.12250000000000005
2018-09-30,2018-10-05T05:00:00,2018-10-05T04:00:00,8,2018-10-04T20:00:00,6.66,7.61,-0.11875000000000002
2018-09-30,2018-10-05T06:00:00,2018-10-05T05:00:00,0.5,2018-10-05T04:30:00,6.56,,
2018-09-30,2018-10-05T06:00:00,2018-10-05T05:00:00,1,2018-10-05T04:00:00,6.56,6.66,-0.10000000000000053
2018-09-30,2018-10-05T06:00:00,2018-10-05T05:00:00,2,2018-10-05T03:00:00,6.56,6.78,-0.11000000000000032
2018-09-30,2018-10-05T06:00:00,2018-10-05T05:00:00,4,2018-10-05T01:00:00,6.56,7.03,-0.11750000000000016
2018-09-30,2018-10-05T06:00:00,2018-10-05T05:00:00,8,2018-10-04T21:00:00,6.56,7.54,-0.12250000000000005
2018-09-30,2018-10-05T07:00:00,2018-10-05T06:00:00,0.5,2018-10-05T05:30:00,6.45,,
2018-09-30,2018-10-05T07:00:00,2018-10-05T06:00:00,1,2018-10-05T05:00:00,6.45,6.56,-0.10999999999999943
2018-09-30,2018-10-05T07:00:00,2018-10-05T06:00:00,2,2018-10-05T04:00:00,6.45,6.66,-0.10499999999999998
2018-09-30,2018-10-05T07:00:00,2018-10-05T06:00:00,4,2018-10-05T02:00:00,6.45,6.88,-0.10749999999999993
2018-09-30,2018-10-05T07:00:00,2018-10-05T06:00:00,8,2018-10-04T22:00:00,6.45,7.45,-0.125
2018-09-30,2018-10-05T08:00:00,2018-10-05T07:00:00,0.5,2018-10-05T06:30:00,6.34,,
2018-09-30,2018-10-05T08:00:00,2018-10-05T07:00:00,1,2018-10-05T06:00:00,6.34,6.45,-0.11000000000000032
2018-09-30,2018-10-05T08:00:00,2018-10-05T07:00:00,2,2018-10-05T05:00:00,6.34,6.56,-0.10999999999999988
2018-09-30,2018-10-05T08:00:00,2018-10-05T07:00:00,4,2018-10-05T03:00:00,6.34,6.78,-0.1100000000000001
2018-09-30,2018-10-05T08:00:00,2018-10-05T07:00:00,8,2018-10-04T23:00:00,6.34,7.28,-0.11750000000000005
2018-09-30,2018-10-05T09:00:00,2018-10-05T08:00:00,0.5,2018-10-05T07:30:00,6.26,,
2018-09-30,2018-10-05T09:00:00,2018-10-05T08:00:00,1,2018-10-05T07:00:00,6.26,6.34,-0.08000000000000007
2018-09-30,2018-10-05T09:00:00,2018-10-05T08:00:00,2,2018-10-05T06:00:00,6.26,6.45,-0.0950000000000002
2018-09-30,2018-10-05T09:00:00,2018-10-05T08:00:00,4,2018-10-05T04:00:00,6.26,6.66,-0.10000000000000009
2018-09-30,2018-10-05T09:00:00,2018-10-05T08:00:00,8,2018-10-05T00:00:00,6.26,7.15,-0.11125000000000007
2018-09-30,2018-10-05T10:00:00,2018-10-05T09:00:00,0.5,2018-10-05T08:30:00,6.17,,
2018-09-30,2018-10-05T10:00:00,2018-10-05T09:00:00,1,2018-10-05T08:00:00,6.17,6.26,-0.08999999999999986
2018-09-30,2018-10-05T10:00:00,2018-10-05T09:00:00,2,2018-10-05T07:00:00,6.17,6.34,-0.08499999999999996
2018-09-30,2018-10-05T10:00:00,2018-10-05T09:00:00,4,2018-10-05T05:00:00,6.17,6.56,-0.09749999999999992
2018-09-30,2018-10-05T10:00:00,2018-10-05T09:00:00,8,2018-10-05T01:00:00,6.17,7.03,-0.10750000000000004
2018-09-30,2018-10-05T11:00:00,2018-10-05T10:00:00,0.5,2018-10-05T09:30:00,6.07,,
2018-09-30,2018-10-05T11:00:00,2018-10-05T10:00:00,1,2018-10-05T09:00:00,6.07,6.17,-0.09999999999999964
2018-09-30,2018-10-05T11:00:00,2018-10-05T10:00:00,2,2018-10-05T08:00:00,6.07,6.26,-0.09499999999999975
2018-09-30,2018-10-05T11:00:00,2018-10-05T10:00:00,4,2018-10-05T06:00:00,6.07,6.45,-0.09499999999999997
2018-09-30,2018-10-05T11:00:00,2018-10-05T10:00:00,8,2018-10-05T02:00:00,6.07,6.88,-0.10124999999999995
2018-09-30,2018-10-05T12:00:00,2018-10-05T11:00:00,0.5,2018-10-05T10:30:00,6.0,,
2018-09-30,2018-10-05T12:00:00,2018-10-05T11:00:00,1,2018-10-05T10:00:00,6.0,6.07,-0.07000000000000028
2018-09-30,2018-10-05T12:00:00,2018-10-05T11:00:00,2,2018-10-05T09:00:00,6.0,6.17,-0.08499999999999996
2018-09-30,2018-10-05T12:00:00,2018-10-05T11:00:00,4,2018-10-05T07:00:00,6.0,6.34,-0.08499999999999996
2018-09-30,2018-10-05T12:00:00,2018-10-05T11:00:00,8,2018-10-05T03:00:00,6.0,6.78,-0.09750000000000003
2018-09-30,2018-10-05T13:00:00,2018-10-05T12:00:00,0.5,2018-10-05T11:30:00,5.91,,
2018-09-30,2018-10-05T13:00:00,2018-10-05T12:00:00,1,2018-10-05T11:00:00,5.91,6.0,-0.08999999999999986
2018-09-30,2018-10-05T13:00:00,2018-10-05T12:00:00,2,2018-10-05T10:00:00,5.91,6.07,-0.08000000000000007
2018-09-30,2018-10-05T13:00:00,2018-10-05T12:00:00,4,2018-10-05T08:00:00,5.91,6.26,-0.08749999999999991
2018-09-30,2018-10-05T13:00:00,2018-10-05T12:00:00,8,2018-10-05T04:00:00,5.91,6.66,-0.09375
2018-09-30,2018-10-05T14:00:00,2018-10-05T13:00:00,0.5,2018-10-05T12:30:00,5.84,,
2018-09-30,2018-10-05T14:00:00,2018-10-05T13:00:00,1,2018-10-05T12:00:00,5.84,5.91,-0.07000000000000028
2018-09-30,2018-10-05T14:00:00,2018-10-05T13:00:00,2,2018-10-05T11:00:00,5.84,6.0,-0.08000000000000007
2018-09-30,2018-10-05T14:00:00,2018-10-05T13:00:00,4,2018-10-05T09:00:00,5.84,6.17,-0.08250000000000002
2018-09-30,2018-10-05T14:00:00,2018-10-05T13:00:00,8,2018-10-05T05:00:00,5.84,6.56,-0.08999999999999997
2018-09-30,2018-10-05T15:00:00,2018-10-05T14:00:00,0.5,2018-10-05T13:30:00,5.74,,
2018-09-30,2018-10-05T15:00:00,2018-10-05T14:00:00,1,2018-10-05T13:00:00,5.74,5.84,-0.09999999999999964
2018-09-30,2018-10-05T15:00:00,2018-10-05T14:00:00,2,2018-10-05T12:00:00,5.74,5.91,-0.08499999999999996
2018-09-30,2018-10-05T15:00:00,2018-10-05T14:00:00,4,2018-10-05T10:00:00,5.74,6.07,-0.08250000000000002
2018-09-30,2018-10-05T15:00:00,2018-10-05T14:00:00,8,2018-10-05T06:00:00,5.74,6.45,-0.08875
2018-09-30,2018-10-05T16:00:00,2018-10-05T15:00:00,0.5,2018-10-05T14:30:00,5.67,,
2018-09-30,2018-10-05T16:00:00,2018-10-05T15:00:00,1,2018-10-05T14:00:00,5.67,5.74,-0.07000000000000028
2018-09-30,2018-10-05T16:00:00,2018-10-05T15:00:00,2,2018-10-05T13:00:00,5.67,5.84,-0.08499999999999996
2018-09-30,2018-10-05T16:00:00,2018-10-05T15:00:00,4,2018-10-05T11:00:00,5.67,6.0,-0.08250000000000002
2018-09-30,2018-10-05T16:00:00,2018-10-05T15:00:00,8,2018-10-05T07:00:00,5.67,6.34,-0.08374999999999999
2018-09-30,2018-10-05T17:00:00,2018-10-05T16:00:00,0.5,2018-10-05T15:30:00,5.6,,
2018-09-30,2018-10-05T17:00:00,2018-10-05T16:00:00,1,2018-10-05T15:00:00,5.6,5.67,-0.07000000000000028
2018-09-30,2018-10-05T17:00:00,2018-10-05T16:00:00,2,2018-10-05T14:00:00,5.6,5.74,-0.07000000000000028
2018-09-30,2018-10-05T17:00:00,2018-10-05T16:00:00,4,2018-10-05T12:00:00,5.6,5.91,-0.07750000000000012
2018-09-30,2018-10-05T17:00:00,2018-10-05T16:00:00,8,2018-10-05T08:00:00,5.6,6.26,-0.08250000000000002
2018-09-30,2018-10-05T18:00:00,2018-10-05T17:00:00,0.5,2018-10-05T16:30:00,5.52,,
2018-09-30,2018-10-05T18:00:00,2018-10-05T17:00:00,1,2018-10-05T16:00:00,5.52,5.6,-0.08000000000000007
2018-09-30,2018-10-05T18:00:00,2018-10-05T17:00:00,2,2018-10-05T15:00:00,5.52,5.67,-0.07500000000000018
2018-09-30,2018-10-05T18:00:00,2018-10-05T17:00:00,4,2018-10-05T13:00:00,5.52,5.84,-0.08000000000000007
2018-09-30,2018-10-05T18:00:00,2018-10-05T17:00:00,8,2018-10-05T09:00:00,5.52,6.17,-0.08125000000000004
2018-09-30,2018-10-05T19:00:00,2018-10-05T18:00:00,0.5,2018-10-05T17:30:00,5.43,,
2018-09-30,2018-10-05T19:00:00,2018-10-05T18:00:00,1,2018-10-05T17:00:00,5.43,5.52,-0.08999999999999986
2018-09-30,2018-10-05T19:00:00,2018-10-05T18:00:00,2,2018-10-05T16:00:00,5.43,5.6,-0.08499999999999996
2018-09-30,2018-10-05T19:00:00,2018-10-05T18:00:00,4,2018-10-05T14:00:00,5.43,5.74,-0.07750000000000012
2018-09-30,2018-10-05T19:00:00,2018-10-05T18:00:00,8,2018-10-05T10:00:00,5.43,6.07,-0.08000000000000007
2018-09-30,2018-10-05T20:00:00,2018-10-05T19:00:00,0.5,2018-10-05T18:30:00,5.35,,
2018-09-30,2018-10-05T20:00:00,2018-10-05T19:00:00,1,2018-10-05T18:00:00,5.35,5.43,-0.08000000000000007
2018-09-30,2018-10-05T20:00:00,2018-10-05T19:00:00,2,2018-10-05T17:00:00,5.35,5.52,-0.08499999999999996
2018-09-30,2018-10-05T20:00:00,2018-10-05T19:00:00,4,2018-10-05T15:00:00,5.35,5.67,-0.08000000000000007
2018-09-30,2018-10-05T20:00:00,2018-10-05T19:00:00,8,2018-10-05T11:00:00,5.35,6.0,-0.08125000000000004
2018-09-30,2018-10-05T21:00:00,2018-10-05T20:00:00,0.5,2018-10-05T19:30:00,5.26,,
2018-09-30,2018-10-05T21:00:00,2018-10-05T20:00:00,1,2018-10-05T19:00:00,5.26,5.35,-0.08999999999999986
2018-09-30,2018-10-05T21:00:00,2018-10-05T20:00:00,2,2018-10-05T18:00:00,5.26,5.43,-0.08499999999999996
2018-09-30,2018-10-05T21:00:00,2018-10-05T20:00:00,4,2018-10-05T16:00:00,5.26,5.6,-0.08499999999999996
2018-09-30,2018-10-05T21:00:00,2018-10-05T20:00:00,8,2018-10-05T12:00:00,5.26,5.91,-0.08125000000000004
2018-09-30,2018-10-05T22:00:00,2018-10-05T21:00:00,0.5,2018-10-05T20:30:00,5.18,,
2018-09-30,2018-10-05T22:00:00,2018-10-05T21:00:00,1,2018-10-05T20:00:00,5.18,5.26,-0.08000000000000007
2018-09-30,2018-10-05T22:00:00,2018-10-05T21:00:00,2,2018-10-05T19:00:00,5.18,5.35,-0.08499999999999996
2018-09-30,2018-10-05T22:00:00,2018-10-05T21:00:00,4,2018-10-05T17:00:00,5.18,5.52,-0.08499999999999996
