id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,source_file,source_line
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-30 14:00:00,147.58,105.15,56.6,68.0,76.0,57.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46159
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-30 15:00:00,147.54,105.26,52.57,82.0,99.0,80.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46160
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-30 16:00:00,147.47,105.32,45.56,81.0,111.0,92.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46161
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-30 17:00:00,147.41,105.53,39.6,86.0,111.0,92.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46162
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-30 18:00:00,147.32,105.32,30.74,73.0,111.0,92.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46163
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-30 19:00:00,147.25,105.3,23.91,74.0,104.0,85.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46164
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-30 20:00:00,147.21,105.26,20.04,82.0,98.0,80.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46165
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-30 21:00:00,147.16,105.26,15.22,77.0,98.0,80.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46166
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-30 22:00:00,147.12,105.26,11.39,82.0,98.0,80.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46167
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-30 23:00:00,147.06,105.28,5.67,73.0,98.0,80.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46168
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-30 23:59:00,147.01,105.26,0.94,78.0,99.0,80.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46169
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 01:00:00,147.0,104.89,0.0,35.0,39.0,21.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46170
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 02:00:00,147.04,104.71,3.78,35.0,19.0,0.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46171
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 03:00:00,147.06,104.62,5.67,27.0,19.0,0.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46172
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 04:00:00,147.14,104.61,13.3,52.0,19.0,0.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46173
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 05:00:00,147.2,104.58,19.07,44.0,19.0,0.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46174
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 06:00:00,147.27,104.58,25.86,48.0,19.0,0.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46175
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 07:00:00,147.34,104.57,32.7,48.0,19.0,0.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46176
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 08:00:00,147.41,104.57,39.6,48.0,19.0,0.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46177
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 09:00:00,147.47,104.57,45.56,44.0,19.0,0.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46178
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 10:00:00,147.52,104.57,50.56,40.0,19.0,0.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46179
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 11:00:00,147.61,104.57,59.63,56.0,19.0,0.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46180
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 12:00:00,147.73,104.57,71.87,69.0,19.0,0.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46181
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 13:00:00,147.88,104.57,87.4,81.0,19.0,0.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46182
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 14:00:00,147.94,104.99,93.68,68.0,43.0,24.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46183
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 15:00:00,147.87,105.29,86.35,85.0,114.0,95.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46184
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 16:00:00,147.79,105.32,78.05,81.0,115.0,96.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46185
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 17:00:00,147.73,105.34,71.87,90.0,115.0,96.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46186
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 18:00:00,147.64,105.32,62.67,77.0,115.0,96.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46187
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 19:00:00,147.55,105.34,53.57,78.0,115.0,96.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46188
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 20:00:00,147.44,105.33,42.58,69.0,115.0,96.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46189
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 21:00:00,147.32,105.56,30.74,69.0,119.0,101.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46190
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 22:00:00,147.26,105.37,24.89,100.0,125.0,106.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46191
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 23:00:00,147.15,105.38,14.26,79.0,125.0,106.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46192
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2023-01-31 23:59:00,147.02,105.4,1.89,75.0,130.0,111.0,13.0,6.0,0.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,46193
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 01:00:00,103.19,69.29,19.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39251
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 02:00:00,103.18,69.14,18.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39252
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 03:00:00,103.17,69.05,17.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39253
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 04:00:00,103.16,69.01,16.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39254
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 05:00:00,103.15,68.98,15.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39255
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 06:00:00,103.14,68.98,14.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39256
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 07:00:00,103.14,68.98,14.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39257
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 08:00:00,103.15,68.96,15.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39258
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 09:00:00,103.15,68.96,15.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39259
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 10:00:00,103.19,68.98,19.0,92.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39260
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 11:00:00,103.23,68.98,23.0,92.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39261
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 12:00:00,103.27,69.01,27.0,92.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39262
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 13:00:00,103.31,69.03,31.0,92.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39263
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 14:00:00,103.35,69.03,35.0,93.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39264
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 15:00:00,103.39,69.03,39.0,93.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39265
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 16:00:00,103.44,69.02,44.0,109.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39266
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 17:00:00,103.47,69.01,47.0,77.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39267
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 18:00:00,103.51,69.02,51.0,93.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39268
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 19:00:00,103.55,69.02,55.0,93.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39269
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 20:00:00,103.59,68.99,59.0,93.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39270
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 21:00:00,103.63,68.99,63.0,93.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39271
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 22:00:00,103.67,68.99,67.0,93.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39272
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 23:00:00,103.71,68.98,71.0,93.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39273
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-01 23:59:00,103.7,69.0,70.0,13.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39274
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 01:00:00,103.7,69.0,70.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39275
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 02:00:00,103.7,69.0,70.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39276
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 03:00:00,103.7,69.0,70.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39277
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 04:00:00,103.7,69.0,70.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39278
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 05:00:00,103.7,69.0,70.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39279
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 06:00:00,103.69,69.0,69.0,13.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39280
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 07:00:00,103.69,69.01,69.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39281
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 08:00:00,103.69,68.69,69.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39282
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 09:00:00,103.68,68.99,68.0,13.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39283
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 10:00:00,103.68,68.99,68.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39284
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 11:00:00,103.67,68.99,67.0,13.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39285
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 12:00:00,103.66,68.99,66.0,13.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39286
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 13:00:00,103.66,69.04,66.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39287
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 14:00:00,103.62,69.47,62.0,18.0,82.0,53.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39288
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 15:00:00,103.62,69.63,62.0,96.0,96.0,67.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39289
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 16:00:00,103.63,69.69,63.0,112.0,96.0,67.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39290
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 17:00:00,103.63,69.68,63.0,96.0,96.0,67.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39291
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 18:00:00,103.64,69.69,64.0,112.0,96.0,67.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39292
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 19:00:00,103.64,69.69,64.0,96.0,96.0,67.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39293
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 20:00:00,103.64,69.69,64.0,93.0,93.0,67.0,0.0,26.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39294
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 21:00:00,103.64,69.69,64.0,96.0,96.0,67.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39295
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 22:00:00,103.64,69.69,64.0,96.0,96.0,67.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39296
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-02 23:00:00,103.64,69.69,64.0,96.0,96.0,67.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39297
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 02:00:00,103.67,69.14,67.0,45.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39298
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 03:00:00,103.66,69.08,66.0,13.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39299
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 04:00:00,103.65,69.02,65.0,13.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39300
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 05:00:00,103.65,69.01,65.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39301
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 06:00:00,103.65,69.0,65.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39302
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 07:00:00,103.64,68.97,64.0,13.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39303
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 08:00:00,103.64,68.97,64.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39304
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 09:00:00,103.64,68.97,64.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39305
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 10:00:00,103.63,68.99,63.0,13.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39306
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 11:00:00,103.62,68.99,62.0,13.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39307
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 12:00:00,103.62,69.02,62.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39308
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 13:00:00,103.61,69.03,61.0,13.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39309
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 14:00:00,103.6,69.03,60.0,12.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39310
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 15:00:00,103.6,69.01,60.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39311
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 16:00:00,103.59,69.01,59.0,12.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39312
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 17:00:00,103.59,69.01,59.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39313
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 18:00:00,103.58,69.01,58.0,12.0,29.0,0.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39314
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 19:00:00,103.57,69.48,57.0,15.0,32.0,3.0,0.0,29.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39315
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 20:00:00,103.53,69.61,53.0,46.0,110.0,82.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39316
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 21:00:00,103.51,69.75,51.0,78.0,110.0,82.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39317
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 22:00:00,103.51,69.86,51.0,121.0,121.0,93.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39318
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 23:00:00,103.48,69.91,48.0,80.0,128.0,100.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39319
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-03 23:59:00,103.51,69.69,51.0,143.0,95.0,66.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39320
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-04 01:00:00,103.5,69.29,50.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39321
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-04 02:00:00,103.5,69.13,50.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39322
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-04 03:00:00,103.5,69.07,50.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39323
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-04 04:00:00,103.5,69.01,50.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39324
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-06-04 05:00:00,103.49,69.01,49.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_06.csv,39325
