phase,profile,horizon_h,population,subset,compared_family,matching_control,observed_targets,pairs,failures,baseline_hits,compared_hits,hits_delta,baseline_mae_m,compared_mae_m,mae_m_delta,baseline_bias_m,compared_bias_m,bias_m_delta,baseline_p98_abs_m,compared_p98_abs_m,p98_abs_m_delta,baseline_max_abs_m,compared_max_abs_m,max_abs_m_delta
validation,A,7,missing24,all,profile_B_control,profile_A_control,627,587,40,523,517,-6,0.20693588467319432,0.22176591744340052,0.014830032770206197,0.023323908206456842,0.0152207536126948,-0.008103154593762043,0.9556825206128091,0.9968735205201449,0.04119099990733577,1.458665992081134,1.4304776940925727,-0.02818829798856126
validation,A,7,missing24,level_ge_7m,mixed_profile_candidate,profile_A_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,7,missing24,level_ge_7m,profile_B_control,profile_A_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,8,full_schedule,all,mixed_profile_candidate,profile_A_control,6510,6470,40,6110,6088,-22,0.15534078925143002,0.16775665835553683,0.012415869104106803,0.04573454068635632,0.04232181929467246,-0.0034127213916838664,0.7164483066962344,0.7490033541469596,0.03255504745072524,2.147887426724058,2.2692566778214416,0.12136925109738339
validation,A,8,full_schedule,all,profile_B_control,profile_A_control,6510,6470,40,6110,6059,-51,0.15534078925143002,0.17572047678905434,0.020379687537624314,0.04573454068635632,0.03793599480107584,-0.007798545885280485,0.7164483066962344,0.7622328502121232,0.04578454351588879,2.147887426724058,2.4904962846088448,0.34260885788478657
validation,A,8,full_schedule,level_ge_7m,mixed_profile_candidate,profile_A_control,28,28,0,12,13,1,0.5469261535023009,0.5193555924203702,-0.027570561081930678,0.4277678134481521,0.39106478927141125,-0.03670302417674087,1.3017449627792566,1.0768735134441816,-0.22487144933507497,1.3552119483988365,1.1156177499107978,-0.23959419848803876
validation,A,8,full_schedule,level_ge_7m,profile_B_control,profile_A_control,28,28,0,12,13,1,0.5469261535023009,0.5647539174523682,0.017827763950067355,0.4277678134481521,0.5365816990992291,0.10881388565107702,1.3017449627792566,1.4674403941943934,0.16569543141513687,1.3552119483988365,1.5626899598320385,0.207478011433202
validation,A,8,complete24,all,mixed_profile_candidate,profile_A_control,5882,5882,0,5613,5593,-20,0.14598979289798245,0.1587816008273169,0.012791807929334459,0.04688258629661818,0.04383277179721832,-0.0030498144993998597,0.6478627630742866,0.6857956454021462,0.03793288232785963,2.147887426724058,2.2692566778214416,0.12136925109738339
validation,A,8,complete24,all,profile_B_control,profile_A_control,5882,5882,0,5613,5565,-48,0.14598979289798245,0.1671771591694056,0.021187366271423147,0.04688258629661818,0.03853894769144702,-0.008343638605171157,0.6478627630742866,0.7084628712015855,0.06060010812729888,2.147887426724058,2.4904962846088448,0.34260885788478657
validation,A,8,complete24,level_ge_7m,mixed_profile_candidate,profile_A_control,28,28,0,12,13,1,0.5469261535023009,0.5193555924203702,-0.027570561081930678,0.4277678134481521,0.39106478927141125,-0.03670302417674087,1.3017449627792566,1.0768735134441816,-0.22487144933507497,1.3552119483988365,1.1156177499107978,-0.23959419848803876
validation,A,8,complete24,level_ge_7m,profile_B_control,profile_A_control,28,28,0,12,13,1,0.5469261535023009,0.5647539174523682,0.017827763950067355,0.4277678134481521,0.5365816990992291,0.10881388565107702,1.3017449627792566,1.4674403941943934,0.16569543141513687,1.3552119483988365,1.5626899598320385,0.207478011433202
validation,A,8,missing24,all,mixed_profile_candidate,profile_A_control,628,588,40,497,495,-2,0.24888255889595146,0.2575377610442946,0.008655202148343144,0.034250179666696086,0.027207154974987505,-0.007043024691708581,1.0013365813234603,1.065334977986919,0.06399839666345875,1.5601842048998658,1.4970969601822295,-0.06308724471763627
validation,A,8,missing24,all,profile_B_control,profile_A_control,628,588,40,497,494,-3,0.24888255889595146,0.2611827118890097,0.012300152993058255,0.034250179666696086,0.03190441503719264,-0.0023457646295034426,1.0013365813234603,1.0255901590091872,0.02425357768572689,1.5601842048998658,1.7042869493866715,0.1441027444868057
validation,A,8,missing24,level_ge_7m,mixed_profile_candidate,profile_A_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,8,missing24,level_ge_7m,profile_B_control,profile_A_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,9,full_schedule,all,mixed_profile_candidate,profile_A_control,6509,6470,39,5900,5939,39,0.19071747153247393,0.1978943715682769,0.0071769000358029855,0.0555948581536028,0.040597823269381904,-0.014997034884220897,0.8659690085860903,0.8384287403952584,-0.027540268190831885,2.268506796335996,2.456952607614937,0.18844581127894067
validation,A,9,full_schedule,all,profile_B_control,profile_A_control,6509,6470,39,5900,5879,-21,0.19071747153247393,0.20544390932389006,0.014726437791416136,0.0555948581536028,0.04803635480958447,-0.007558503344018329,0.8659690085860903,0.8470682871698384,-0.018900721416251876,2.268506796335996,2.6545295598969214,0.38602276356092524
validation,A,9,full_schedule,level_ge_7m,mixed_profile_candidate,profile_A_control,28,28,0,12,12,0,0.6348607861039827,0.5907587663219435,-0.044102019782039203,0.6337679118327397,0.5711368784428802,-0.06263103338985954,1.2065370506072122,1.108461868657122,-0.09807518195009024,1.2590347355946747,1.1415678429191942,-0.1174668926754805
validation,A,9,full_schedule,level_ge_7m,profile_B_control,profile_A_control,28,28,0,12,12,0,0.6348607861039827,0.5392664857091238,-0.09559430039485883,0.6337679118327397,0.5271032951001124,-0.10666461673262728,1.2065370506072122,1.150829203707766,-0.05570784689944608,1.2590347355946747,1.2168768857406338,-0.04215784985404092
validation,A,9,complete24,all,mixed_profile_candidate,profile_A_control,5883,5883,0,5427,5464,37,0.18129274590835304,0.18804630877337306,0.006753562865020019,0.057539031194206114,0.04057888509278395,-0.016960146101422165,0.8206958794072592,0.7773511460478201,-0.043344733359439114,2.268506796335996,2.456952607614937,0.18844581127894067
validation,A,9,complete24,all,profile_B_control,profile_A_control,5883,5883,0,5427,5406,-21,0.18129274590835304,0.19571820198384024,0.014425456075487203,0.057539031194206114,0.04784678553658565,-0.009692245657620467,0.8206958794072592,0.7903490604685038,-0.03034681893875535,2.268506796335996,2.6545295598969214,0.38602276356092524
validation,A,9,complete24,level_ge_7m,mixed_profile_candidate,profile_A_control,28,28,0,12,12,0,0.6348607861039827,0.5907587663219435,-0.044102019782039203,0.6337679118327397,0.5711368784428802,-0.06263103338985954,1.2065370506072122,1.108461868657122,-0.09807518195009024,1.2590347355946747,1.1415678429191942,-0.1174668926754805
validation,A,9,complete24,level_ge_7m,profile_B_control,profile_A_control,28,28,0,12,12,0,0.6348607861039827,0.5392664857091238,-0.09559430039485883,0.6337679118327397,0.5271032951001124,-0.10666461673262728,1.2065370506072122,1.150829203707766,-0.05570784689944608,1.2590347355946747,1.2168768857406338,-0.04215784985404092
validation,A,9,missing24,all,mixed_profile_candidate,profile_A_control,626,587,39,473,475,2,0.2851734525319679,0.29659309971549885,0.011419647183530945,0.03611007110442176,0.04078762444983474,0.004677553345412977,1.1282053262778864,1.1333039670688831,0.005098640790996756,1.7054586432874135,1.8809659235275669,0.17550728024015338
validation,A,9,missing24,all,profile_B_control,profile_A_control,626,587,39,473,473,0,0.2851734525319679,0.302916373176553,0.017742920644585103,0.03611007110442176,0.04993624583693046,0.013826174732508696,1.1282053262778864,1.1625812938661835,0.034375967588297085,1.7054586432874135,1.8395387361493258,0.13408009286191236
validation,A,9,missing24,level_ge_7m,mixed_profile_candidate,profile_A_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,9,missing24,level_ge_7m,profile_B_control,profile_A_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,10,full_schedule,all,mixed_profile_candidate,profile_A_control,6508,6468,40,5726,5700,-26,0.24975218693603007,0.2529999405552968,0.0032477536192667134,0.0337720555575082,0.048554267817183305,0.014782212259675104,0.9606816540952104,0.9484131967159555,-0.012268457379254971,2.0658418737841915,2.237723271721032,0.17188139793684032
validation,A,10,full_schedule,all,profile_B_control,profile_A_control,6508,6468,40,5726,5639,-87,0.24975218693603007,0.2586618498274949,0.008909662891464831,0.0337720555575082,0.039820962449458326,0.006048906891950125,0.9606816540952104,0.9557730841061592,-0.0049085699890512036,2.0658418737841915,2.428410263271374,0.3625683894871825
validation,A,10,full_schedule,level_ge_7m,mixed_profile_candidate,profile_A_control,28,28,0,10,8,-2,0.5830763903803929,0.6595975177623364,0.0765211273819435,0.5830763903803929,0.6375555091487358,0.05447911876834288,1.216368318562532,1.2422959234074207,0.025927604844888652,1.2359981820131534,1.2884964127197378,0.05249823070658444
validation,A,10,full_schedule,level_ge_7m,profile_B_control,profile_A_control,28,28,0,10,10,0,0.5830763903803929,0.616914674548438,0.03383828416804502,0.5830763903803929,0.5782746220722287,-0.004801768308164256,1.216368318562532,1.1891666789503081,-0.027201639612223882,1.2359981820131534,1.2604242736470344,0.024426091633880986
validation,A,10,complete24,all,mixed_profile_candidate,profile_A_control,5881,5881,0,5271,5247,-24,0.2416518396521168,0.245250221956531,0.0035983823044141994,0.03498532896934688,0.05018432110075812,0.015198992131411244,0.9085374332693319,0.8975179204895599,-0.011019512779771978,2.0658418737841915,2.237723271721032,0.17188139793684032
validation,A,10,complete24,all,profile_B_control,profile_A_control,5881,5881,0,5271,5181,-90,0.2416518396521168,0.25132578722774956,0.009673947575632752,0.03498532896934688,0.041042127590086776,0.006056798620739899,0.9085374332693319,0.9029022399531177,-0.005635193316214204,2.0658418737841915,2.428410263271374,0.3625683894871825
validation,A,10,complete24,level_ge_7m,mixed_profile_candidate,profile_A_control,28,28,0,10,8,-2,0.5830763903803929,0.6595975177623364,0.0765211273819435,0.5830763903803929,0.6375555091487358,0.05447911876834288,1.216368318562532,1.2422959234074207,0.025927604844888652,1.2359981820131534,1.2884964127197378,0.05249823070658444
validation,A,10,complete24,level_ge_7m,profile_B_control,profile_A_control,28,28,0,10,10,0,0.5830763903803929,0.616914674548438,0.03383828416804502,0.5830763903803929,0.5782746220722287,-0.004801768308164256,1.216368318562532,1.1891666789503081,-0.027201639612223882,1.2359981820131534,1.2604242736470344,0.024426091633880986
validation,A,10,missing24,all,mixed_profile_candidate,profile_A_control,627,587,40,455,453,-2,0.33090745503942703,0.33064235125264185,-0.0002651037867851813,0.021616585480807526,0.032223188838131425,0.010606603357323899,1.199751394141827,1.1427379773492414,-0.057013416792585536,1.713200660103469,1.9068372371573215,0.1936365770538524
validation,A,10,missing24,all,profile_B_control,profile_A_control,627,587,40,455,458,3,0.33090745503942703,0.3321599488889982,0.0012524938495711568,0.021616585480807526,0.027586427198971374,0.005969841718163848,1.199751394141827,1.1967436804082636,-0.003007713733563344,1.713200660103469,1.7979344125218117,0.08473375241834269
validation,A,10,missing24,level_ge_7m,mixed_profile_candidate,profile_A_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,10,missing24,level_ge_7m,profile_B_control,profile_A_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,11,full_schedule,all,mixed_profile_candidate,profile_A_control,6507,6468,39,5447,5473,26,0.2940922919144278,0.28882714044632485,-0.005265151468102969,0.04069925980722565,0.03748156663600368,-0.003217693171221968,1.1552620268056712,1.0836922349638298,-0.07156979184184142,2.1144976145257557,2.5161778003176107,0.40168018579185505
validation,A,11,full_schedule,all,profile_B_control,profile_A_control,6507,6468,39,5447,5448,1,0.2940922919144278,0.28990970715105097,-0.004182584763376851,0.04069925980722565,0.06183084994676734,0.02113159013954169,1.1552620268056712,1.1241483998698685,-0.031113626935802774,2.1144976145257557,2.6053893011669236,0.4908916866411679
validation,A,11,full_schedule,level_ge_7m,mixed_profile_candidate,profile_A_control,28,28,0,12,10,-2,0.6589836615908437,0.799526081495143,0.1405424199042994,0.6390507926210605,0.7823174760361563,0.14326668341509585,1.467883927029101,1.7727292466167222,0.30484531958762107,1.504668573683551,1.7962699564444353,0.2916013827608843
validation,A,11,full_schedule,level_ge_7m,profile_B_control,profile_A_control,28,28,0,12,11,-1,0.6589836615908437,0.7555000787869056,0.09651641719606197,0.6390507926210605,0.6897570562014103,0.0507062635803498,1.467883927029101,1.3930790512622209,-0.07480487576688022,1.504668573683551,1.4203689217817352,-0.08429965190181576
validation,A,11,complete24,all,mixed_profile_candidate,profile_A_control,5882,5882,0,5009,5043,34,0.2870489364760167,0.28073284763819284,-0.006316088837823863,0.03926178079470498,0.03683064428407454,-0.002431136510630441,1.1266166352548843,1.0537314706084584,-0.07288516464642592,2.1144976145257557,2.437361910136891,0.32286429561113517
validation,A,11,complete24,all,profile_B_control,profile_A_control,5882,5882,0,5009,5017,8,0.2870489364760167,0.28171432156358533,-0.005334614912431368,0.03926178079470498,0.0610838182431396,0.02182203744843462,1.1266166352548843,1.0884144997318748,-0.03820213552300955,2.1144976145257557,2.6053893011669236,0.4908916866411679
validation,A,11,complete24,level_ge_7m,mixed_profile_candidate,profile_A_control,28,28,0,12,10,-2,0.6589836615908437,0.799526081495143,0.1405424199042994,0.6390507926210605,0.7823174760361563,0.14326668341509585,1.467883927029101,1.7727292466167222,0.30484531958762107,1.504668573683551,1.7962699564444353,0.2916013827608843
validation,A,11,complete24,level_ge_7m,profile_B_control,profile_A_control,28,28,0,12,11,-1,0.6589836615908437,0.7555000787869056,0.09651641719606197,0.6390507926210605,0.6897570562014103,0.0507062635803498,1.467883927029101,1.3930790512622209,-0.07480487576688022,1.504668573683551,1.4203689217817352,-0.08429965190181576
validation,A,11,missing24,all,mixed_profile_candidate,profile_A_control,625,586,39,438,430,-8,0.3647902726119258,0.3700739498276085,0.0052836772156826806,0.05512801672129833,0.04401522751321736,-0.011112789208080967,1.3717821761284357,1.3237733646513854,-0.04800881147705027,1.9487762447896277,2.5161778003176107,0.567401555527983
validation,A,11,missing24,all,profile_B_control,profile_A_control,625,586,39,438,431,-7,0.3647902726119258,0.3721712396177286,0.007380967005802763,0.05512801672129833,0.06932921254188408,0.014201195820585752,1.3717821761284357,1.4420555862594897,0.07027341013105404,1.9487762447896277,2.1297506649608677,0.18097442017124
validation,A,11,missing24,level_ge_7m,mixed_profile_candidate,profile_A_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,11,missing24,level_ge_7m,profile_B_control,profile_A_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,12,full_schedule,all,mixed_profile_candidate,profile_A_control,6506,6466,40,5318,5272,-46,0.31405070329276036,0.3140497804809289,-9.228118314497102e-07,0.05244407326463731,0.06132419012941934,0.008880116864782024,1.2363725741326697,1.1708665108761904,-0.06550606325647923,2.8900663229209105,2.826852208974106,-0.06321411394680432
validation,A,12,full_schedule,all,profile_B_control,profile_A_control,6506,6466,40,5318,5327,9,0.31405070329276036,0.307985359739217,-0.006065343553543379,0.05244407326463731,0.05544864715240982,0.0030045738877725048,1.2363725741326697,1.167418049948818,-0.06895452418385162,2.8900663229209105,2.8147785248832493,-0.07528779803766117
validation,A,12,full_schedule,level_ge_7m,mixed_profile_candidate,profile_A_control,28,28,0,8,8,0,0.8483723136272935,0.8211702493864921,-0.027202064240801405,0.7991965893521663,0.7845782491670297,-0.014618340185136636,1.920871629145395,1.537159574937644,-0.383712054207751,2.026203152954574,1.5441790419072614,-0.4820241110473127
validation,A,12,full_schedule,level_ge_7m,profile_B_control,profile_A_control,28,28,0,8,12,4,0.8483723136272935,0.817848083030537,-0.030524230596756463,0.7991965893521663,0.7527906904393874,-0.04640589891277891,1.920871629145395,1.8851482864904525,-0.03572334265494259,2.026203152954574,2.014439885015898,-0.011763267938675881
