dataset,period,horizon_h,population,subset,family,scheduled_rows,missing_truth,observed_targets,pairs,failures,hits,paired_hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
reused_development,2021,10,missing24,all,normalized_original,734,0,734,734,0,107,0.14577656675749318,0.14577656675749318,0.7306386474159897,0.7150832401181721,1.205431969744639,1.8123633123382303
reused_development,2021,10,missing24,all,normalized_plus2020,734,0,734,734,0,666,0.9073569482288828,0.9073569482288828,0.2286794346369912,0.10680551039750358,0.9228655612148021,2.4792369499403604
reused_development,2021,10,missing24,level_ge_7m,raw_original,734,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.7420378589461959,0.7420378589461959,1.1018665634583,1.1121534604741887
reused_development,2021,10,missing24,level_ge_7m,raw_plus2020,734,0,11,11,0,10,0.9090909090909091,0.9090909090909091,0.2797350293934517,0.01763408392384709,0.513828886256601,0.5175395602076476
reused_development,2021,10,missing24,level_ge_7m,normalized_original,734,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.7071166216799617,0.7071166216799617,1.087819177338736,1.0982324640148642
reused_development,2021,10,missing24,level_ge_7m,normalized_plus2020,734,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.2760584719058265,-0.008706083638807094,0.535317069101478,0.5368974313626698
reused_development,2021,11,full_schedule,all,raw_original,733,0,733,733,0,553,0.7544338335607094,0.7544338335607094,0.3804315387346641,0.33231444024795603,0.9130328459721082,1.5329437114376967
reused_development,2021,11,full_schedule,all,raw_plus2020,733,0,733,733,0,657,0.8963165075034106,0.8963165075034106,0.2265420759488273,0.08619595421155053,0.9701380292085553,2.4367218893824427
reused_development,2021,11,full_schedule,all,normalized_original,733,0,733,733,0,549,0.7489768076398363,0.7489768076398363,0.3844212639648982,0.33712397879194766,0.9079671595764351,1.5615038605243985
reused_development,2021,11,full_schedule,all,normalized_plus2020,733,0,733,733,0,643,0.8772169167803547,0.8772169167803547,0.2951762525636981,0.21106352870688966,0.9743685445760687,2.5243866628274323
reused_development,2021,11,full_schedule,level_ge_7m,raw_original,733,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.5904562945587747,0.5904562945587747,0.8239770384670608,0.8278408208679364
reused_development,2021,11,full_schedule,level_ge_7m,raw_plus2020,733,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.29562798827660886,0.23510005423012642,0.6360304340447457,0.6516164283623382
reused_development,2021,11,full_schedule,level_ge_7m,normalized_original,733,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.5979896477731438,0.5979896477731438,0.8415625404449266,0.8454263189865605
reused_development,2021,11,full_schedule,level_ge_7m,normalized_plus2020,733,0,11,11,0,10,0.9090909090909091,0.9090909090909091,0.3472835456360049,0.3014214237534237,0.5883696193147061,0.6154548745978747
reused_development,2021,11,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
reused_development,2021,11,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2021,11,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,2021,11,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2021,11,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
reused_development,2021,11,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2021,11,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,2021,11,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2021,11,missing24,all,raw_original,733,0,733,733,0,553,0.7544338335607094,0.7544338335607094,0.3804315387346641,0.33231444024795603,0.9130328459721082,1.5329437114376967
reused_development,2021,11,missing24,all,raw_plus2020,733,0,733,733,0,657,0.8963165075034106,0.8963165075034106,0.2265420759488273,0.08619595421155053,0.9701380292085553,2.4367218893824427
reused_development,2021,11,missing24,all,normalized_original,733,0,733,733,0,549,0.7489768076398363,0.7489768076398363,0.3844212639648982,0.33712397879194766,0.9079671595764351,1.5615038605243985
reused_development,2021,11,missing24,all,normalized_plus2020,733,0,733,733,0,643,0.8772169167803547,0.8772169167803547,0.2951762525636981,0.21106352870688966,0.9743685445760687,2.5243866628274323
reused_development,2021,11,missing24,level_ge_7m,raw_original,733,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.5904562945587747,0.5904562945587747,0.8239770384670608,0.8278408208679364
reused_development,2021,11,missing24,level_ge_7m,raw_plus2020,733,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.29562798827660886,0.23510005423012642,0.6360304340447457,0.6516164283623382
reused_development,2021,11,missing24,level_ge_7m,normalized_original,733,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.5979896477731438,0.5979896477731438,0.8415625404449266,0.8454263189865605
reused_development,2021,11,missing24,level_ge_7m,normalized_plus2020,733,0,11,11,0,10,0.9090909090909091,0.9090909090909091,0.3472835456360049,0.3014214237534237,0.5883696193147061,0.6154548745978747
reused_development,2021,12,full_schedule,all,raw_original,732,0,732,732,0,484,0.6612021857923497,0.6612021857923497,0.4654291817772607,0.4329966007960689,1.0971342778234268,1.907365258669126
reused_development,2021,12,full_schedule,all,raw_plus2020,732,0,732,732,0,636,0.8688524590163934,0.8688524590163934,0.27905086601170187,0.00878207740026739,1.0603734037304995,2.5290678946117358
reused_development,2021,12,full_schedule,all,normalized_original,732,0,732,732,0,483,0.6598360655737705,0.6598360655737705,0.46753580027353836,0.43495904880490915,1.0967232650444583,1.8990546000856843
reused_development,2021,12,full_schedule,all,normalized_plus2020,732,0,732,732,0,629,0.8592896174863388,0.8592896174863388,0.284593318474382,0.07943567156101956,1.214255788129747,2.563844335010048
reused_development,2021,12,full_schedule,level_ge_7m,raw_original,732,0,11,11,0,6,0.5454545454545454,0.5454545454545454,0.4619525119497453,0.4619525119497453,0.7452415885824204,0.7455550653395893
reused_development,2021,12,full_schedule,level_ge_7m,raw_plus2020,732,0,11,11,0,10,0.9090909090909091,0.9090909090909091,0.26485987361598334,-0.17411485600483775,0.5641501697728252,0.6156729849910185
reused_development,2021,12,full_schedule,level_ge_7m,normalized_original,732,0,11,11,0,6,0.5454545454545454,0.5454545454545454,0.44192774385775074,0.44022185905250893,0.7392046909257554,0.7414578421924993
reused_development,2021,12,full_schedule,level_ge_7m,normalized_plus2020,732,0,11,11,0,11,1.0,1.0,0.1674138630395903,0.05800150653463554,0.46070900699370015,0.462490380439573
reused_development,2021,12,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
reused_development,2021,12,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2021,12,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,2021,12,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2021,12,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
reused_development,2021,12,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2021,12,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,2021,12,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2021,12,missing24,all,raw_original,732,0,732,732,0,484,0.6612021857923497,0.6612021857923497,0.4654291817772607,0.4329966007960689,1.0971342778234268,1.907365258669126
reused_development,2021,12,missing24,all,raw_plus2020,732,0,732,732,0,636,0.8688524590163934,0.8688524590163934,0.27905086601170187,0.00878207740026739,1.0603734037304995,2.5290678946117358
reused_development,2021,12,missing24,all,normalized_original,732,0,732,732,0,483,0.6598360655737705,0.6598360655737705,0.46753580027353836,0.43495904880490915,1.0967232650444583,1.8990546000856843
reused_development,2021,12,missing24,all,normalized_plus2020,732,0,732,732,0,629,0.8592896174863388,0.8592896174863388,0.284593318474382,0.07943567156101956,1.214255788129747,2.563844335010048
reused_development,2021,12,missing24,level_ge_7m,raw_original,732,0,11,11,0,6,0.5454545454545454,0.5454545454545454,0.4619525119497453,0.4619525119497453,0.7452415885824204,0.7455550653395893
reused_development,2021,12,missing24,level_ge_7m,raw_plus2020,732,0,11,11,0,10,0.9090909090909091,0.9090909090909091,0.26485987361598334,-0.17411485600483775,0.5641501697728252,0.6156729849910185
reused_development,2021,12,missing24,level_ge_7m,normalized_original,732,0,11,11,0,6,0.5454545454545454,0.5454545454545454,0.44192774385775074,0.44022185905250893,0.7392046909257554,0.7414578421924993
reused_development,2021,12,missing24,level_ge_7m,normalized_plus2020,732,0,11,11,0,11,1.0,1.0,0.1674138630395903,0.05800150653463554,0.46070900699370015,0.462490380439573
reused_development,2022,1,full_schedule,all,raw_original,1463,1,1462,1457,5,1450,0.9951956074124915,0.9917920656634747,0.04040695238373559,-0.01827991071694241,0.18347711053734436,1.1085347330164899
reused_development,2022,1,full_schedule,all,raw_plus2020,1463,1,1462,1457,5,1455,0.9986273164035689,0.9952120383036935,0.0423703058582959,-0.02211926142167111,0.17687428807629954,0.9829393638563504
reused_development,2022,1,full_schedule,all,normalized_original,1463,1,1462,1457,5,1450,0.9951956074124915,0.9917920656634747,0.04040695238373559,-0.01827991071694241,0.18347711053734436,1.1085347330164899
reused_development,2022,1,full_schedule,all,normalized_plus2020,1463,1,1462,1457,5,1455,0.9986273164035689,0.9952120383036935,0.0423703058582959,-0.02211926142167111,0.17687428807629954,0.9829393638563504
reused_development,2022,1,full_schedule,level_ge_7m,raw_original,1463,1,312,311,1,307,0.9871382636655949,0.9839743589743589,0.07390721381285606,-0.02357300519146435,0.30297321859755305,1.1085347330164899
reused_development,2022,1,full_schedule,level_ge_7m,raw_plus2020,1463,1,312,311,1,310,0.9967845659163987,0.9935897435897436,0.06519232319209195,-0.024054487422259938,0.22204319645721735,0.9829393638563504
reused_development,2022,1,full_schedule,level_ge_7m,normalized_original,1463,1,312,311,1,307,0.9871382636655949,0.9839743589743589,0.07390721381285606,-0.02357300519146435,0.30297321859755305,1.1085347330164899
reused_development,2022,1,full_schedule,level_ge_7m,normalized_plus2020,1463,1,312,311,1,310,0.9967845659163987,0.9935897435897436,0.06519232319209195,-0.024054487422259938,0.22204319645721735,0.9829393638563504
reused_development,2022,1,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
reused_development,2022,1,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2022,1,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,2022,1,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2022,1,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
reused_development,2022,1,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2022,1,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,2022,1,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2022,1,missing24,all,raw_original,1463,1,1462,1457,5,1450,0.9951956074124915,0.9917920656634747,0.04040695238373559,-0.01827991071694241,0.18347711053734436,1.1085347330164899
reused_development,2022,1,missing24,all,raw_plus2020,1463,1,1462,1457,5,1455,0.9986273164035689,0.9952120383036935,0.0423703058582959,-0.02211926142167111,0.17687428807629954,0.9829393638563504
reused_development,2022,1,missing24,all,normalized_original,1463,1,1462,1457,5,1450,0.9951956074124915,0.9917920656634747,0.04040695238373559,-0.01827991071694241,0.18347711053734436,1.1085347330164899
reused_development,2022,1,missing24,all,normalized_plus2020,1463,1,1462,1457,5,1455,0.9986273164035689,0.9952120383036935,0.0423703058582959,-0.02211926142167111,0.17687428807629954,0.9829393638563504
reused_development,2022,1,missing24,level_ge_7m,raw_original,1463,1,312,311,1,307,0.9871382636655949,0.9839743589743589,0.07390721381285606,-0.02357300519146435,0.30297321859755305,1.1085347330164899
reused_development,2022,1,missing24,level_ge_7m,raw_plus2020,1463,1,312,311,1,310,0.9967845659163987,0.9935897435897436,0.06519232319209195,-0.024054487422259938,0.22204319645721735,0.9829393638563504
reused_development,2022,1,missing24,level_ge_7m,normalized_original,1463,1,312,311,1,307,0.9871382636655949,0.9839743589743589,0.07390721381285606,-0.02357300519146435,0.30297321859755305,1.1085347330164899
reused_development,2022,1,missing24,level_ge_7m,normalized_plus2020,1463,1,312,311,1,310,0.9967845659163987,0.9935897435897436,0.06519232319209195,-0.024054487422259938,0.22204319645721735,0.9829393638563504
reused_development,2022,2,full_schedule,all,raw_original,1462,1,1461,1456,5,1431,0.9828296703296703,0.9794661190965093,0.07509746978457625,-0.019165813885349894,0.4676377995357118,1.8686908227421828
reused_development,2022,2,full_schedule,all,raw_plus2020,1462,1,1461,1456,5,1434,0.9848901098901099,0.9815195071868583,0.0906129521088555,-0.05116981826792836,0.45185568541827587,1.713055091769598
reused_development,2022,2,full_schedule,all,normalized_original,1462,1,1461,1456,5,1431,0.9828296703296703,0.9794661190965093,0.07509449294493455,-0.019150929687141407,0.4676377995357118,1.8686908227421828
reused_development,2022,2,full_schedule,all,normalized_plus2020,1462,1,1461,1456,5,1434,0.9848901098901099,0.9815195071868583,0.0907097255653258,-0.051301897840703284,0.45223673450172597,1.7126903578207058
reused_development,2022,2,full_schedule,level_ge_7m,raw_original,1462,1,312,311,1,294,0.9453376205787781,0.9423076923076923,0.1699285572091213,-0.053817412730196475,1.1296415329546505,1.8686908227421828
reused_development,2022,2,full_schedule,level_ge_7m,raw_plus2020,1462,1,312,311,1,299,0.9614147909967846,0.9583333333333334,0.15988128587278067,-0.07543771512310682,0.729348979692313,1.713055091769598
reused_development,2022,2,full_schedule,level_ge_7m,normalized_original,1462,1,312,311,1,294,0.9453376205787781,0.9423076923076923,0.1699285572091213,-0.053817412730196475,1.1296415329546505,1.8686908227421828
reused_development,2022,2,full_schedule,level_ge_7m,normalized_plus2020,1462,1,312,311,1,299,0.9614147909967846,0.9583333333333334,0.15982658553681794,-0.07553940910505567,0.7324569461938224,1.7126903578207058
reused_development,2022,2,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
reused_development,2022,2,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2022,2,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,2022,2,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2022,2,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
reused_development,2022,2,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2022,2,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,2022,2,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,2022,2,missing24,all,raw_original,1462,1,1461,1456,5,1431,0.9828296703296703,0.9794661190965093,0.07509746978457625,-0.019165813885349894,0.4676377995357118,1.8686908227421828
reused_development,2022,2,missing24,all,raw_plus2020,1462,1,1461,1456,5,1434,0.9848901098901099,0.9815195071868583,0.0906129521088555,-0.05116981826792836,0.45185568541827587,1.713055091769598
reused_development,2022,2,missing24,all,normalized_original,1462,1,1461,1456,5,1431,0.9828296703296703,0.9794661190965093,0.07509449294493455,-0.019150929687141407,0.4676377995357118,1.8686908227421828
reused_development,2022,2,missing24,all,normalized_plus2020,1462,1,1461,1456,5,1434,0.9848901098901099,0.9815195071868583,0.0907097255653258,-0.051301897840703284,0.45223673450172597,1.7126903578207058
reused_development,2022,2,missing24,level_ge_7m,raw_original,1462,1,312,311,1,294,0.9453376205787781,0.9423076923076923,0.1699285572091213,-0.053817412730196475,1.1296415329546505,1.8686908227421828
reused_development,2022,2,missing24,level_ge_7m,raw_plus2020,1462,1,312,311,1,299,0.9614147909967846,0.9583333333333334,0.15988128587278067,-0.07543771512310682,0.729348979692313,1.713055091769598
reused_development,2022,2,missing24,level_ge_7m,normalized_original,1462,1,312,311,1,294,0.9453376205787781,0.9423076923076923,0.1699285572091213,-0.053817412730196475,1.1296415329546505,1.8686908227421828
reused_development,2022,2,missing24,level_ge_7m,normalized_plus2020,1462,1,312,311,1,299,0.9614147909967846,0.9583333333333334,0.15982658553681794,-0.07553940910505567,0.7324569461938224,1.7126903578207058
