phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,weighted_hits,hits_delta,reference_mae_m,weighted_mae_m,mae_m_delta,reference_bias_m,weighted_bias_m,bias_m_delta,reference_p98_abs_m,weighted_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,weighted_max_abs_m,max_abs_m_delta
test,B,6,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,237,236,1,166,169,3,0.6355351757922351,0.6406075311430142,0.005072355350779101,-0.16852332889418814,-0.1826980984521359,-0.014174769557947747,4.668291919219205,5.0141219312582965,0.3458300120390918,6.505761062809958,6.480413349588801,-0.02534771322115681
test,B,6,full_schedule,level_ge_7m,profile_A_control,cross_profile,237,236,1,155,169,14,0.6485805760295401,0.6406075311430142,-0.007973044886525948,-0.14357506848001692,-0.1826980984521359,-0.03912302997211897,4.683493321035157,5.0141219312582965,0.3306286102231395,6.54779361723935,6.480413349588801,-0.06738026765054883
test,B,6,full_schedule,level_ge_7m,profile_B_control,matching_profile,237,236,1,154,169,15,0.6422930624109834,0.6406075311430142,-0.0016855312679692203,-0.16379282236682194,-0.1826980984521359,-0.01890527608531395,4.788514213509177,5.0141219312582965,0.2256077177491198,6.670378362089796,6.480413349588801,-0.18996501250099485
test,B,6,complete24,all,mixed_profile_candidate,primary_weight_9m,1351,1351,0,1258,1266,8,0.18067806420734117,0.18169027397443976,0.001012209767098593,0.009386906232242736,-0.003777263667984497,-0.013164169900227233,0.7572507895098459,0.7285286445518215,-0.028722144958024387,2.090342037694845,1.8601344404107376,-0.23020759728410756
test,B,6,complete24,all,profile_A_control,cross_profile,1351,1351,0,1248,1266,18,0.1846534775202585,0.18169027397443976,-0.002963203545818749,0.010479603803796768,-0.003777263667984497,-0.014256867471781265,0.7600671862626842,0.7285286445518215,-0.03153854171086268,1.747812040890243,1.8601344404107376,0.11232239952049472
test,B,6,complete24,all,profile_B_control,matching_profile,1351,1351,0,1244,1266,22,0.17951242439914825,0.18169027397443976,0.0021778495752915183,-0.008259726922942167,-0.003777263667984497,0.00448246325495767,0.778765978581164,0.7285286445518215,-0.050237334029342495,1.9212699940739677,1.8601344404107376,-0.06113555366323009
test,B,6,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,140,140,0,109,116,7,0.3753687215344353,0.372942664000636,-0.002426057533799264,-0.0022642398971010405,-0.048717515200742634,-0.04645327530364159,1.5535326288781193,1.7099229330030563,0.15639030412493704,2.090342037694845,1.8601344404107376,-0.23020759728410756
test,B,6,complete24,level_ge_7m,profile_A_control,cross_profile,140,140,0,102,116,14,0.3920749928867956,0.372942664000636,-0.019132328886159566,0.03705389501576972,-0.048717515200742634,-0.08577141021651236,1.486485857710286,1.7099229330030563,0.22343707529277035,1.747812040890243,1.8601344404107376,0.11232239952049472
test,B,6,complete24,level_ge_7m,profile_B_control,matching_profile,140,140,0,103,116,13,0.37799513868464313,0.372942664000636,-0.005052474684007102,-0.0012851284852311018,-0.048717515200742634,-0.04743238671551153,1.6503191987299277,1.7099229330030563,0.059603734273128595,1.9212699940739677,1.8601344404107376,-0.06113555366323009
test,B,6,missing24,all,mixed_profile_candidate,primary_weight_9m,588,577,11,515,514,-1,0.2900301101376233,0.29877677506669476,0.008746664929071446,-0.04973611857544456,-0.03359654929302423,0.01613956928242033,2.7395219565356084,2.6035793175555577,-0.13594263898005066,6.505761062809958,6.480413349588801,-0.02534771322115681
test,B,6,missing24,all,profile_A_control,cross_profile,588,577,11,509,514,5,0.3022219495257912,0.29877677506669476,-0.003445174459096423,-0.06566355951995881,-0.03359654929302423,0.032067010226934575,2.6545485806640707,2.6035793175555577,-0.05096926310851302,6.54779361723935,6.480413349588801,-0.06738026765054883
test,B,6,missing24,all,profile_B_control,matching_profile,588,577,11,506,514,8,0.29199467522894923,0.29877677506669476,0.0067820998377455255,-0.054199071308938536,-0.03359654929302423,0.020602522015914303,2.5643407154544526,2.6035793175555577,0.03923860210110508,6.670378362089796,6.480413349588801,-0.18996501250099485
test,B,6,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,97,96,1,57,53,-4,1.0149445882515264,1.030952129058982,0.01600754080745559,-0.4109845003482735,-0.3780864490270843,0.03289805132118917,6.065652399400909,6.083930547380475,0.01827814797956595,6.505761062809958,6.480413349588801,-0.02534771322115681
test,B,6,missing24,level_ge_7m,profile_A_control,cross_profile,97,96,1,53,53,0,1.0226512181127092,1.030952129058982,0.008300910946272833,-0.4069923069113724,-0.3780864490270843,0.028905857884288066,6.009954462226398,6.083930547380475,0.07397608515407672,6.54779361723935,6.480413349588801,-0.06738026765054883
test,B,6,missing24,level_ge_7m,profile_B_control,matching_profile,97,96,1,51,53,2,1.027727534511896,1.030952129058982,0.0032245945470861237,-0.4007832092774752,-0.3780864490270843,0.022696760250390857,6.140287643778445,6.083930547380475,-0.05635709639796982,6.670378362089796,6.480413349588801,-0.18996501250099485
test,B,7,full_schedule,all,mixed_profile_candidate,primary_weight_9m,1938,1926,12,1696,1695,-1,0.2583193991455045,0.2575969371439068,-0.0007224620015977012,-0.018497073020626382,-0.0247645256366229,-0.006267452615996517,1.3249449896217729,1.2842309850721572,-0.04071400454961571,5.3313065707358245,5.357357750444677,0.026051179708852956
test,B,7,full_schedule,all,profile_A_control,cross_profile,1938,1926,12,1677,1695,18,0.26123526819109394,0.2575969371439068,-0.0036383310471871377,0.003926867809981785,-0.0247645256366229,-0.028691393446604686,1.2958049479729832,1.2842309850721572,-0.011573962900826018,5.30831226551574,5.357357750444677,0.049045484928937455
test,B,7,full_schedule,all,profile_B_control,matching_profile,1938,1926,12,1700,1695,-5,0.25766504216425856,0.2575969371439068,-6.81050203517608e-05,-0.023668394910128822,-0.0247645256366229,-0.0010961307264940774,1.262669476726276,1.2842309850721572,0.02156150834588111,5.1786634640814455,5.357357750444677,0.17869428636323192
test,B,7,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,237,236,1,139,139,0,0.7026550688482773,0.692487120511161,-0.010167948337116317,-0.08712137776764499,-0.10709846755344425,-0.019977089785799262,4.2819915467393,4.225769601512151,-0.05622194522714885,5.3313065707358245,5.357357750444677,0.026051179708852956
test,B,7,full_schedule,level_ge_7m,profile_A_control,cross_profile,237,236,1,145,139,-6,0.6859279039159362,0.692487120511161,0.006559216595224848,-0.019465088912857795,-0.10709846755344425,-0.08763337864058646,4.372811743227877,4.225769601512151,-0.14704214171572616,5.30831226551574,5.357357750444677,0.049045484928937455
test,B,7,full_schedule,level_ge_7m,profile_B_control,matching_profile,237,236,1,137,139,2,0.6945705265097771,0.692487120511161,-0.002083405998616117,-0.06307218148955879,-0.10709846755344425,-0.044026286063885464,4.071599244051878,4.225769601512151,0.15417035746027263,5.1786634640814455,5.357357750444677,0.17869428636323192
test,B,7,complete24,all,mixed_profile_candidate,primary_weight_9m,1350,1350,0,1213,1215,2,0.22189365621310006,0.22046121955979253,-0.0014324366533075283,-0.02064680929418832,-0.026935874203974523,-0.006289064909786202,0.8937935752303362,0.8949640008780868,0.0011704256477506059,2.22099134984908,2.035901320888925,-0.18509002896015492
test,B,7,complete24,all,profile_A_control,cross_profile,1350,1350,0,1203,1215,12,0.22402818343251135,0.22046121955979253,-0.00356696387271882,0.0055308574202194176,-0.026935874203974523,-0.03246673162419394,0.9079878735482645,0.8949640008780868,-0.013023872670177683,2.1489918673585313,2.035901320888925,-0.11309054646960615
test,B,7,complete24,all,profile_B_control,matching_profile,1350,1350,0,1216,1215,-1,0.22140739459176503,0.22046121955979253,-0.0009461750319725015,-0.03000773818944603,-0.026935874203974523,0.0030718639854715075,0.9067971008120781,0.8949640008780868,-0.011833099933991287,2.393487935019854,2.035901320888925,-0.35758661413092874
test,B,7,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,140,140,0,94,96,2,0.4701630140233852,0.4535527824191911,-0.01661023160419406,-0.028232915702791888,-0.04589089203237111,-0.01765797632957922,1.7916561963727424,1.8479807722884085,0.056324575915666086,2.22099134984908,2.035901320888925,-0.18509002896015492
test,B,7,complete24,level_ge_7m,profile_A_control,cross_profile,140,140,0,100,96,-4,0.44422395209099014,0.4535527824191911,0.009328830328200977,0.056141730333795506,-0.04589089203237111,-0.10203262236616661,1.8271008879520558,1.8479807722884085,0.020879884336352683,2.1489918673585313,2.035901320888925,-0.11309054646960615
test,B,7,complete24,level_ge_7m,profile_B_control,matching_profile,140,140,0,92,96,4,0.46522603663483375,0.4535527824191911,-0.011673254215642637,-0.02058011677497199,-0.04589089203237111,-0.02531077525739912,1.9552331168705752,1.8479807722884085,-0.1072523445821667,2.393487935019854,2.035901320888925,-0.35758661413092874
test,B,7,missing24,all,mixed_profile_candidate,primary_weight_9m,588,576,12,483,480,-3,0.34369223414332734,0.3446337752316745,0.0009415410883471531,-0.01345862862946557,-0.019675427431892552,-0.006216798802426982,2.065461864451632,1.9855440973118812,-0.07991776713975085,5.3313065707358245,5.357357750444677,0.026051179708852956
test,B,7,missing24,all,profile_A_control,cross_profile,588,576,12,474,480,6,0.34843937309402173,0.3446337752316745,-0.003805597862347243,0.00016751716098733124,-0.019675427431892552,-0.019842944592879882,2.040532613575021,1.9855440973118812,-0.05498851626313961,5.30831226551574,5.357357750444677,0.049045484928937455
test,B,7,missing24,all,profile_B_control,matching_profile,588,576,12,484,480,-4,0.3426439036622902,0.3446337752316745,0.001989871569384294,-0.008810559099229124,-0.019675427431892552,-0.010864868332663428,2.0419272864807647,1.9855440973118812,-0.05638318916888352,5.1786634640814455,5.357357750444677,0.17869428636323192
test,B,7,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,97,96,1,45,43,-2,1.0417059821345787,1.040933030228617,-0.0007729519059616052,-0.1730003849455558,-0.19635951518834258,-0.02335913024278677,5.073639723454904,5.169620896063233,0.09598117260832861,5.3313065707358245,5.357357750444677,0.026051179708852956
test,B,7,missing24,level_ge_7m,profile_A_control,cross_profile,97,96,1,45,43,-2,1.0384128336606493,1.040933030228617,0.0025201965679677585,-0.12972503364756058,-0.19635951518834258,-0.066634481540782,5.006422813679508,5.169620896063233,0.16319808238372424,5.30831226551574,5.357357750444677,0.049045484928937455
test,B,7,missing24,level_ge_7m,profile_B_control,matching_profile,97,96,1,45,43,-2,1.0290312409107363,1.040933030228617,0.011901789317880773,-0.1250397758649979,-0.19635951518834258,-0.07131973932334468,4.925523052954696,5.169620896063233,0.24409784310853677,5.1786634640814455,5.357357750444677,0.17869428636323192
test,B,8,full_schedule,all,mixed_profile_candidate,primary_weight_9m,1937,1924,13,1613,1597,-16,0.3194714389533474,0.3229584655131432,0.003487026559795825,-0.02897294961206028,-0.0331410117419063,-0.0041680621298460195,1.525861116791016,1.5151815562942015,-0.010679560496814622,5.612418970754012,5.74944001368287,0.13702104292885764
test,B,8,full_schedule,all,profile_A_control,cross_profile,1937,1924,13,1606,1597,-9,0.31417248731296793,0.3229584655131432,0.008785978200175293,-0.006245021433346854,-0.0331410117419063,-0.026895990308559443,1.4956832919394938,1.5151815562942015,0.019498264354707695,6.108498209808042,5.74944001368287,-0.3590581961251722
test,B,8,full_schedule,all,profile_B_control,matching_profile,1937,1924,13,1614,1597,-17,0.3227151591562414,0.3229584655131432,0.0002433063569018401,-0.03489454391615263,-0.0331410117419063,0.0017535321742463347,1.6189953042510643,1.5151815562942015,-0.10381374795686282,5.691275122778958,5.74944001368287,0.05816489090391208
test,B,8,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,237,236,1,124,121,-3,0.8131928986298017,0.8200790829816322,0.006886184351830527,-0.12086683711516959,-0.12637500211815667,-0.005508165002987078,4.814715162614351,4.6865063152268585,-0.1282088473874925,5.612418970754012,5.74944001368287,0.13702104292885764
test,B,8,full_schedule,level_ge_7m,profile_A_control,cross_profile,237,236,1,132,121,-11,0.8033787070406435,0.8200790829816322,0.01670037594098872,-0.11287610736535626,-0.12637500211815667,-0.013498894752800403,5.240894282169645,4.6865063152268585,-0.5543879669427865,6.108498209808042,5.74944001368287,-0.3590581961251722
test,B,8,full_schedule,level_ge_7m,profile_B_control,matching_profile,237,236,1,124,121,-3,0.8198516874678297,0.8200790829816322,0.00022739551380257517,-0.14053822387219778,-0.12637500211815667,0.014163221754041111,4.590067667830602,4.6865063152268585,0.09643864739625663,5.691275122778958,5.74944001368287,0.05816489090391208
test,B,8,complete24,all,mixed_profile_candidate,primary_weight_9m,1349,1349,0,1162,1152,-10,0.27465901835014156,0.27593229580308887,0.0012732774529473079,-0.03225700341547418,-0.03812216340083743,-0.005865159985363251,1.05925519323892,1.0646364456175914,0.005381252378671375,3.269709786630571,3.2837634112188665,0.0140536245882954
test,B,8,complete24,all,profile_A_control,cross_profile,1349,1349,0,1156,1152,-4,0.26731052195346794,0.27593229580308887,0.008621773849620928,-0.0034844636088753387,-0.03812216340083743,-0.034637699791962094,1.0594216137892205,1.0646364456175914,0.005214831828370903,2.985724214697452,3.2837634112188665,0.2980391965214144
test,B,8,complete24,all,profile_B_control,matching_profile,1349,1349,0,1170,1152,-18,0.27542523642405764,0.27593229580308887,0.0005070593790312272,-0.042060449913412096,-0.03812216340083743,0.0039382865125746624,1.0352595410758738,1.0646364456175914,0.029376904541717597,3.434157899390738,3.2837634112188665,-0.1503944881718713
test,B,8,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,140,140,0,88,83,-5,0.5378442353116863,0.5385116807328867,0.0006674454212003411,-0.07432775548543744,-0.08544112976812848,-0.011113374282691046,2.208451596234645,2.123682848850883,-0.08476874738376194,3.269709786630571,3.2837634112188665,0.0140536245882954
test,B,8,complete24,level_ge_7m,profile_A_control,cross_profile,140,140,0,93,83,-10,0.5187646186869005,0.5385116807328867,0.019747062045986197,-0.025819410646494494,-0.08544112976812848,-0.059621719121633984,2.013705243723695,2.123682848850883,0.10997760512718813,2.985724214697452,3.2837634112188665,0.2980391965214144
test,B,8,complete24,level_ge_7m,profile_B_control,matching_profile,140,140,0,89,83,-6,0.5308786822962605,0.5385116807328867,0.007632998436626237,-0.09078909436088378,-0.08544112976812848,0.0053479645927553,2.199499488840489,2.123682848850883,-0.07581663998960586,3.434157899390738,3.2837634112188665,-0.1503944881718713
test,B,8,missing24,all,mixed_profile_candidate,primary_weight_9m,588,575,13,451,445,-6,0.42460527442069473,0.4332859488850793,0.008680674464384586,-0.021268273819355307,-0.02145479680643134,-0.00018652298707603349,2.4460246825179057,2.4513690730302606,0.005344390512354913,5.612418970754012,5.74944001368287,0.13702104292885764
test,B,8,missing24,all,profile_A_control,cross_profile,588,575,13,450,445,-5,0.42411473299986463,0.4332859488850793,0.00917121588521469,-0.012721530138063507,-0.02145479680643134,-0.008733266668367833,2.283395499477809,2.4513690730302606,0.16797357355245168,6.108498209808042,5.74944001368287,-0.3590581961251722
test,B,8,missing24,all,profile_B_control,matching_profile,588,575,13,444,445,1,0.43366143005313856,0.4332859488850793,-0.00037548116805924403,-0.018082705324321307,-0.02145479680643134,-0.003372091482110033,2.4431445071411315,2.4513690730302606,0.00822456588912912,5.691275122778958,5.74944001368287,0.05816489090391208
test,B,8,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,97,96,1,36,38,2,1.2147430326353867,1.2306982112610525,0.015955178625665756,-0.18873633115852897,-0.1860702326286144,0.0026660985299145623,5.397945624838493,5.484049747579976,0.08610412274148338,5.612418970754012,5.74944001368287,0.13702104292885764
test,B,8,missing24,level_ge_7m,profile_A_control,cross_profile,97,96,1,39,38,-1,1.2184409192231855,1.2306982112610525,0.012257292037866963,-0.23983379008036307,-0.1860702326286144,0.053763557451748656,5.5586857471990605,5.484049747579976,-0.07463599961908418,6.108498209808042,5.74944001368287,-0.3590581961251722
