origin,station,query_time,source_time,age_after_delay_seconds,value_m,usable
2024-04-09T16:00:00-03:00,86472000,2024-04-09T15:30:00-03:00,2024-04-09T15:30:00-03:00,0.0,2.9,True
2024-04-09T17:00:00-03:00,86472000,2024-04-09T16:30:00-03:00,2024-04-09T16:30:00-03:00,0.0,2.94,True
2024-04-09T18:00:00-03:00,86472000,2024-04-09T17:30:00-03:00,2024-04-09T17:30:00-03:00,0.0,2.97,True
2024-04-09T19:00:00-03:00,86472000,2024-04-09T18:30:00-03:00,2024-04-09T18:30:00-03:00,0.0,2.99,True
2024-04-09T20:00:00-03:00,86472000,2024-04-09T19:30:00-03:00,2024-04-09T19:30:00-03:00,0.0,2.99,True
2024-04-09T21:00:00-03:00,86472000,2024-04-09T20:30:00-03:00,2024-04-09T20:30:00-03:00,0.0,2.99,True
2024-04-09T22:00:00-03:00,86472000,2024-04-09T21:30:00-03:00,2024-04-09T21:30:00-03:00,0.0,2.99,True
2024-04-09T23:00:00-03:00,86472000,2024-04-09T22:30:00-03:00,2024-04-09T22:30:00-03:00,0.0,2.99,True
2024-04-10T00:00:00-03:00,86472000,2024-04-09T23:30:00-03:00,2024-04-09T23:30:00-03:00,0.0,2.99,True
2024-04-10T01:00:00-03:00,86472000,2024-04-10T00:30:00-03:00,2024-04-10T00:30:00-03:00,0.0,2.99,True
2024-04-10T02:00:00-03:00,86472000,2024-04-10T01:30:00-03:00,2024-04-10T01:30:00-03:00,0.0,2.99,True
2024-04-10T03:00:00-03:00,86472000,2024-04-10T02:30:00-03:00,2024-04-10T02:30:00-03:00,0.0,2.99,True
2024-04-10T04:00:00-03:00,86472000,2024-04-10T03:30:00-03:00,2024-04-10T03:30:00-03:00,0.0,3.0,True
2024-04-10T05:00:00-03:00,86472000,2024-04-10T04:30:00-03:00,2024-04-10T04:30:00-03:00,0.0,2.96,True
2024-04-10T06:00:00-03:00,86472000,2024-04-10T05:30:00-03:00,2024-04-10T05:30:00-03:00,0.0,2.76,True
2024-04-10T07:00:00-03:00,86472000,2024-04-10T06:30:00-03:00,2024-04-10T06:30:00-03:00,0.0,2.6,True
2024-04-10T08:00:00-03:00,86472000,2024-04-10T07:30:00-03:00,2024-04-10T07:30:00-03:00,0.0,2.5,True
2024-04-10T09:00:00-03:00,86472000,2024-04-10T08:30:00-03:00,2024-04-10T08:30:00-03:00,0.0,2.44,True
2024-04-10T10:00:00-03:00,86472000,2024-04-10T09:30:00-03:00,2024-04-10T09:30:00-03:00,0.0,2.4,True
2024-04-10T11:00:00-03:00,86472000,2024-04-10T10:30:00-03:00,2024-04-10T10:30:00-03:00,0.0,2.38,True
2024-04-10T12:00:00-03:00,86472000,2024-04-10T11:30:00-03:00,2024-04-10T11:30:00-03:00,0.0,2.38,True
2024-04-10T13:00:00-03:00,86472000,2024-04-10T12:30:00-03:00,2024-04-10T12:30:00-03:00,0.0,2.37,True
2024-04-10T14:00:00-03:00,86472000,2024-04-10T13:30:00-03:00,2024-04-10T13:30:00-03:00,0.0,2.37,True
2024-04-10T15:00:00-03:00,86472000,2024-04-10T14:30:00-03:00,2024-04-10T14:30:00-03:00,0.0,2.57,True
2024-04-10T16:00:00-03:00,86472000,2024-04-10T15:30:00-03:00,2024-04-10T15:30:00-03:00,0.0,3.1,True
2024-04-10T17:00:00-03:00,86472000,2024-04-10T16:30:00-03:00,2024-04-10T16:30:00-03:00,0.0,3.37,True
2024-04-10T18:00:00-03:00,86472000,2024-04-10T17:30:00-03:00,2024-04-10T17:30:00-03:00,0.0,3.46,True
2024-04-10T19:00:00-03:00,86472000,2024-04-10T18:30:00-03:00,2024-04-10T18:30:00-03:00,0.0,3.48,True
2024-04-10T20:00:00-03:00,86472000,2024-04-10T19:30:00-03:00,2024-04-10T19:30:00-03:00,0.0,3.48,True
2024-04-10T21:00:00-03:00,86472000,2024-04-10T20:30:00-03:00,2024-04-10T20:30:00-03:00,0.0,3.47,True
2024-04-10T22:00:00-03:00,86472000,2024-04-10T21:30:00-03:00,2024-04-10T21:30:00-03:00,0.0,3.48,True
2024-04-10T23:00:00-03:00,86472000,2024-04-10T22:30:00-03:00,2024-04-10T22:30:00-03:00,0.0,3.49,True
2024-04-11T00:00:00-03:00,86472000,2024-04-10T23:30:00-03:00,2024-04-10T23:30:00-03:00,0.0,3.5,True
2024-04-11T01:00:00-03:00,86472000,2024-04-11T00:30:00-03:00,2024-04-11T00:30:00-03:00,0.0,3.51,True
2024-04-11T02:00:00-03:00,86472000,2024-04-11T01:30:00-03:00,2024-04-11T01:30:00-03:00,0.0,3.32,True
2024-04-11T03:00:00-03:00,86472000,2024-04-11T02:30:00-03:00,2024-04-11T02:30:00-03:00,0.0,2.93,True
2024-04-11T04:00:00-03:00,86472000,2024-04-11T03:30:00-03:00,2024-04-11T03:30:00-03:00,0.0,2.68,True
2024-04-11T05:00:00-03:00,86472000,2024-04-11T04:30:00-03:00,2024-04-11T04:30:00-03:00,0.0,2.54,True
2024-04-11T06:00:00-03:00,86472000,2024-04-11T05:30:00-03:00,2024-04-11T05:30:00-03:00,0.0,2.47,True
2024-04-11T07:00:00-03:00,86472000,2024-04-11T06:30:00-03:00,2024-04-11T06:30:00-03:00,0.0,2.43,True
2024-04-11T08:00:00-03:00,86472000,2024-04-11T07:30:00-03:00,2024-04-11T07:30:00-03:00,0.0,2.4,True
2024-04-11T09:00:00-03:00,86472000,2024-04-11T08:30:00-03:00,2024-04-11T08:30:00-03:00,0.0,2.38,True
2024-04-11T10:00:00-03:00,86472000,2024-04-11T09:30:00-03:00,2024-04-11T09:30:00-03:00,0.0,2.37,True
2024-04-11T11:00:00-03:00,86472000,2024-04-11T10:30:00-03:00,2024-04-11T10:30:00-03:00,0.0,2.37,True
2024-04-11T12:00:00-03:00,86472000,2024-04-11T11:30:00-03:00,2024-04-11T11:30:00-03:00,0.0,2.37,True
2024-04-11T13:00:00-03:00,86472000,2024-04-11T12:30:00-03:00,2024-04-11T12:30:00-03:00,0.0,2.37,True
2024-04-11T14:00:00-03:00,86472000,2024-04-11T13:30:00-03:00,2024-04-11T13:30:00-03:00,0.0,2.37,True
2024-04-11T15:00:00-03:00,86472000,2024-04-11T14:30:00-03:00,2024-04-11T14:30:00-03:00,0.0,2.43,True
2024-04-11T16:00:00-03:00,86472000,2024-04-11T15:30:00-03:00,2024-04-11T15:30:00-03:00,0.0,2.65,True
2024-04-11T17:00:00-03:00,86472000,2024-04-11T16:30:00-03:00,2024-04-11T16:30:00-03:00,0.0,2.81,True
2024-04-11T18:00:00-03:00,86472000,2024-04-11T17:30:00-03:00,2024-04-11T17:30:00-03:00,0.0,2.88,True
2024-04-11T19:00:00-03:00,86472000,2024-04-11T18:30:00-03:00,2024-04-11T18:30:00-03:00,0.0,2.89,True
2024-04-11T20:00:00-03:00,86472000,2024-04-11T19:30:00-03:00,2024-04-11T19:30:00-03:00,0.0,2.91,True
2024-04-11T21:00:00-03:00,86472000,2024-04-11T20:30:00-03:00,2024-04-11T20:30:00-03:00,0.0,2.91,True
2024-04-11T22:00:00-03:00,86472000,2024-04-11T21:30:00-03:00,2024-04-11T21:30:00-03:00,0.0,2.91,True
2024-04-11T23:00:00-03:00,86472000,2024-04-11T22:30:00-03:00,2024-04-11T22:30:00-03:00,0.0,2.91,True
2024-04-12T00:00:00-03:00,86472000,2024-04-11T23:30:00-03:00,2024-04-11T23:30:00-03:00,0.0,2.91,True
2024-04-12T01:00:00-03:00,86472000,2024-04-12T00:30:00-03:00,2024-04-12T00:30:00-03:00,0.0,2.91,True
2024-04-12T02:00:00-03:00,86472000,2024-04-12T01:30:00-03:00,2024-04-12T01:30:00-03:00,0.0,2.83,True
2024-04-12T03:00:00-03:00,86472000,2024-04-12T02:30:00-03:00,2024-04-12T02:30:00-03:00,0.0,2.66,True
2024-04-12T04:00:00-03:00,86472000,2024-04-12T03:30:00-03:00,2024-04-12T03:30:00-03:00,0.0,2.54,True
2024-04-12T05:00:00-03:00,86472000,2024-04-12T04:30:00-03:00,2024-04-12T04:30:00-03:00,0.0,2.47,True
2024-04-12T06:00:00-03:00,86472000,2024-04-12T05:30:00-03:00,2024-04-12T05:30:00-03:00,0.0,2.43,True
2024-04-12T07:00:00-03:00,86472000,2024-04-12T06:30:00-03:00,2024-04-12T06:30:00-03:00,0.0,2.4,True
2024-04-12T08:00:00-03:00,86472000,2024-04-12T07:30:00-03:00,2024-04-12T07:30:00-03:00,0.0,2.39,True
2024-04-12T09:00:00-03:00,86472000,2024-04-12T08:30:00-03:00,2024-04-12T08:30:00-03:00,0.0,2.37,True
2024-04-12T10:00:00-03:00,86472000,2024-04-12T09:30:00-03:00,2024-04-12T09:30:00-03:00,0.0,2.37,True
2024-04-12T11:00:00-03:00,86472000,2024-04-12T10:30:00-03:00,2024-04-12T10:30:00-03:00,0.0,2.37,True
2024-04-12T12:00:00-03:00,86472000,2024-04-12T11:30:00-03:00,2024-04-12T11:30:00-03:00,0.0,2.37,True
2024-04-12T13:00:00-03:00,86472000,2024-04-12T12:30:00-03:00,2024-04-12T12:30:00-03:00,0.0,2.37,True
2024-04-12T14:00:00-03:00,86472000,2024-04-12T13:30:00-03:00,2024-04-12T13:30:00-03:00,0.0,2.37,True
2024-04-12T15:00:00-03:00,86472000,2024-04-12T14:30:00-03:00,2024-04-12T14:30:00-03:00,0.0,2.37,True
2024-04-12T16:00:00-03:00,86472000,2024-04-12T15:30:00-03:00,2024-04-12T15:30:00-03:00,0.0,2.37,True
2024-04-12T17:00:00-03:00,86472000,2024-04-12T16:30:00-03:00,2024-04-12T16:30:00-03:00,0.0,2.37,True
2024-04-12T18:00:00-03:00,86472000,2024-04-12T17:30:00-03:00,2024-04-12T17:30:00-03:00,0.0,2.44,True
2024-04-12T19:00:00-03:00,86472000,2024-04-12T18:30:00-03:00,2024-04-12T18:30:00-03:00,0.0,2.66,True
2024-04-12T20:00:00-03:00,86472000,2024-04-12T19:30:00-03:00,2024-04-12T19:30:00-03:00,0.0,2.81,True
2024-04-12T21:00:00-03:00,86472000,2024-04-12T20:30:00-03:00,2024-04-12T20:30:00-03:00,0.0,2.89,True
2024-04-12T22:00:00-03:00,86472000,2024-04-12T21:30:00-03:00,2024-04-12T21:30:00-03:00,0.0,2.91,True
2024-04-12T23:00:00-03:00,86472000,2024-04-12T22:30:00-03:00,2024-04-12T22:30:00-03:00,0.0,2.91,True
2024-04-13T00:00:00-03:00,86472000,2024-04-12T23:30:00-03:00,2024-04-12T23:30:00-03:00,0.0,2.92,True
2024-04-13T01:00:00-03:00,86472000,2024-04-13T00:30:00-03:00,2024-04-13T00:30:00-03:00,0.0,2.91,True
2024-04-13T02:00:00-03:00,86472000,2024-04-13T01:30:00-03:00,2024-04-13T01:30:00-03:00,0.0,2.87,True
2024-04-13T03:00:00-03:00,86472000,2024-04-13T02:30:00-03:00,2024-04-13T02:30:00-03:00,0.0,2.71,True
2024-04-13T04:00:00-03:00,86472000,2024-04-13T03:30:00-03:00,2024-04-13T03:30:00-03:00,0.0,2.57,True
2024-04-13T05:00:00-03:00,86472000,2024-04-13T04:30:00-03:00,2024-04-13T04:30:00-03:00,0.0,2.48,True
2024-04-13T06:00:00-03:00,86472000,2024-04-13T05:30:00-03:00,2024-04-13T05:30:00-03:00,0.0,2.43,True
2024-04-13T07:00:00-03:00,86472000,2024-04-13T06:30:00-03:00,2024-04-13T06:30:00-03:00,0.0,2.4,True
2024-04-13T08:00:00-03:00,86472000,2024-04-13T07:30:00-03:00,2024-04-13T07:30:00-03:00,0.0,2.38,True
2024-04-13T09:00:00-03:00,86472000,2024-04-13T08:30:00-03:00,2024-04-13T08:30:00-03:00,0.0,2.37,True
2024-04-13T10:00:00-03:00,86472000,2024-04-13T09:30:00-03:00,2024-04-13T09:30:00-03:00,0.0,2.37,True
2024-04-13T11:00:00-03:00,86472000,2024-04-13T10:30:00-03:00,2024-04-13T10:30:00-03:00,0.0,2.36,True
2024-04-13T12:00:00-03:00,86472000,2024-04-13T11:30:00-03:00,2024-04-13T11:30:00-03:00,0.0,2.36,True
2024-04-13T13:00:00-03:00,86472000,2024-04-13T12:30:00-03:00,2024-04-13T12:30:00-03:00,0.0,2.36,True
2024-04-13T14:00:00-03:00,86472000,2024-04-13T13:30:00-03:00,2024-04-13T13:30:00-03:00,0.0,2.36,True
2024-04-13T15:00:00-03:00,86472000,2024-04-13T14:30:00-03:00,2024-04-13T14:30:00-03:00,0.0,2.36,True
2024-04-13T16:00:00-03:00,86472000,2024-04-13T15:30:00-03:00,2024-04-13T15:30:00-03:00,0.0,2.36,True
2024-04-13T17:00:00-03:00,86472000,2024-04-13T16:30:00-03:00,2024-04-13T16:30:00-03:00,0.0,2.36,True
2024-04-13T18:00:00-03:00,86472000,2024-04-13T17:30:00-03:00,2024-04-13T17:30:00-03:00,0.0,2.36,True
2024-04-13T19:00:00-03:00,86472000,2024-04-13T18:30:00-03:00,2024-04-13T18:30:00-03:00,0.0,2.37,True
2024-04-13T20:00:00-03:00,86472000,2024-04-13T19:30:00-03:00,2024-04-13T19:30:00-03:00,0.0,2.37,True
2024-04-13T21:00:00-03:00,86472000,2024-04-13T20:30:00-03:00,2024-04-13T20:30:00-03:00,0.0,2.37,True
2024-04-13T22:00:00-03:00,86472000,2024-04-13T21:30:00-03:00,2024-04-13T21:30:00-03:00,0.0,2.37,True
2024-04-13T23:00:00-03:00,86472000,2024-04-13T22:30:00-03:00,2024-04-13T22:30:00-03:00,0.0,2.37,True
2024-04-14T00:00:00-03:00,86472000,2024-04-13T23:30:00-03:00,2024-04-13T23:30:00-03:00,0.0,2.37,True
2024-04-14T01:00:00-03:00,86472000,2024-04-14T00:30:00-03:00,2024-04-14T00:30:00-03:00,0.0,2.37,True
2024-04-14T02:00:00-03:00,86472000,2024-04-14T01:30:00-03:00,2024-04-14T01:30:00-03:00,0.0,2.37,True
2024-04-14T03:00:00-03:00,86472000,2024-04-14T02:30:00-03:00,2024-04-14T02:30:00-03:00,0.0,2.37,True
2024-04-14T04:00:00-03:00,86472000,2024-04-14T03:30:00-03:00,2024-04-14T03:30:00-03:00,0.0,2.37,True
2024-04-14T05:00:00-03:00,86472000,2024-04-14T04:30:00-03:00,2024-04-14T04:30:00-03:00,0.0,2.38,True
2024-04-14T06:00:00-03:00,86472000,2024-04-14T05:30:00-03:00,2024-04-14T05:30:00-03:00,0.0,2.43,True
2024-04-14T07:00:00-03:00,86472000,2024-04-14T06:30:00-03:00,2024-04-14T06:30:00-03:00,0.0,2.47,True
2024-04-14T08:00:00-03:00,86472000,2024-04-14T07:30:00-03:00,2024-04-14T07:30:00-03:00,0.0,2.49,True
2024-04-14T09:00:00-03:00,86472000,2024-04-14T08:30:00-03:00,2024-04-14T08:30:00-03:00,0.0,2.53,True
2024-04-14T10:00:00-03:00,86472000,2024-04-14T09:30:00-03:00,2024-04-14T09:30:00-03:00,0.0,2.86,True
2024-04-14T11:00:00-03:00,86472000,2024-04-14T10:30:00-03:00,2024-04-14T10:30:00-03:00,0.0,3.69,True
2024-04-14T12:00:00-03:00,86472000,2024-04-14T11:30:00-03:00,2024-04-14T11:30:00-03:00,0.0,5.51,True
2024-04-14T13:00:00-03:00,86472000,2024-04-14T12:30:00-03:00,2024-04-14T12:30:00-03:00,0.0,5.93,True
2024-04-14T14:00:00-03:00,86472000,2024-04-14T13:30:00-03:00,2024-04-14T13:30:00-03:00,0.0,6.16,True
2024-04-14T15:00:00-03:00,86472000,2024-04-14T14:30:00-03:00,2024-04-14T14:30:00-03:00,0.0,6.22,True
2024-04-14T16:00:00-03:00,86472000,2024-04-14T15:30:00-03:00,2024-04-14T15:30:00-03:00,0.0,6.07,True
2024-04-14T17:00:00-03:00,86472000,2024-04-14T16:30:00-03:00,2024-04-14T16:30:00-03:00,0.0,5.9,True
2024-04-14T18:00:00-03:00,86472000,2024-04-14T17:30:00-03:00,2024-04-14T17:30:00-03:00,0.0,5.76,True
2024-04-14T19:00:00-03:00,86472000,2024-04-14T18:30:00-03:00,2024-04-14T18:30:00-03:00,0.0,5.6,True
2024-04-14T20:00:00-03:00,86472000,2024-04-14T19:30:00-03:00,2024-04-14T19:30:00-03:00,0.0,5.48,True
2024-04-14T21:00:00-03:00,86472000,2024-04-14T20:30:00-03:00,2024-04-14T20:30:00-03:00,0.0,5.57,True
2024-04-14T22:00:00-03:00,86472000,2024-04-14T21:30:00-03:00,2024-04-14T21:30:00-03:00,0.0,5.53,True
2024-04-14T23:00:00-03:00,86472000,2024-04-14T22:30:00-03:00,2024-04-14T22:30:00-03:00,0.0,5.44,True
2024-04-15T00:00:00-03:00,86472000,2024-04-14T23:30:00-03:00,2024-04-14T23:30:00-03:00,0.0,5.37,True
2024-04-15T01:00:00-03:00,86472000,2024-04-15T00:30:00-03:00,2024-04-15T00:30:00-03:00,0.0,5.32,True
2024-04-15T02:00:00-03:00,86472000,2024-04-15T01:30:00-03:00,2024-04-15T01:30:00-03:00,0.0,5.25,True
2024-04-15T03:00:00-03:00,86472000,2024-04-15T02:30:00-03:00,2024-04-15T02:30:00-03:00,0.0,5.12,True
2024-04-15T04:00:00-03:00,86472000,2024-04-15T03:30:00-03:00,2024-04-15T03:30:00-03:00,0.0,4.83,True
2024-04-15T05:00:00-03:00,86472000,2024-04-15T04:30:00-03:00,2024-04-15T04:30:00-03:00,0.0,4.68,True
2024-04-15T06:00:00-03:00,86472000,2024-04-15T05:30:00-03:00,2024-04-15T05:30:00-03:00,0.0,4.6,True
2024-04-15T07:00:00-03:00,86472000,2024-04-15T06:30:00-03:00,2024-04-15T06:30:00-03:00,0.0,4.57,True
2024-04-15T08:00:00-03:00,86472000,2024-04-15T07:30:00-03:00,2024-04-15T07:30:00-03:00,0.0,4.53,True
2024-04-15T09:00:00-03:00,86472000,2024-04-15T08:30:00-03:00,2024-04-15T08:30:00-03:00,0.0,4.5,True
2024-04-15T10:00:00-03:00,86472000,2024-04-15T09:30:00-03:00,2024-04-15T09:30:00-03:00,0.0,4.59,True
2024-04-15T11:00:00-03:00,86472000,2024-04-15T10:30:00-03:00,2024-04-15T10:30:00-03:00,0.0,4.66,True
2024-04-15T12:00:00-03:00,86472000,2024-04-15T11:30:00-03:00,2024-04-15T11:30:00-03:00,0.0,4.73,True
2024-04-15T13:00:00-03:00,86472000,2024-04-15T12:30:00-03:00,2024-04-15T12:30:00-03:00,0.0,4.76,True
2024-04-15T14:00:00-03:00,86472000,2024-04-15T13:30:00-03:00,2024-04-15T13:30:00-03:00,0.0,4.75,True
2024-04-15T15:00:00-03:00,86472000,2024-04-15T14:30:00-03:00,2024-04-15T14:30:00-03:00,0.0,4.72,True
2024-04-15T16:00:00-03:00,86472000,2024-04-15T15:30:00-03:00,2024-04-15T15:30:00-03:00,0.0,4.7,True
2024-04-15T17:00:00-03:00,86472000,2024-04-15T16:30:00-03:00,2024-04-15T16:30:00-03:00,0.0,4.68,True
2024-04-15T18:00:00-03:00,86472000,2024-04-15T17:30:00-03:00,2024-04-15T17:30:00-03:00,0.0,4.66,True
2024-04-15T19:00:00-03:00,86472000,2024-04-15T18:30:00-03:00,2024-04-15T18:30:00-03:00,0.0,4.65,True
2024-04-15T20:00:00-03:00,86472000,2024-04-15T19:30:00-03:00,2024-04-15T19:30:00-03:00,0.0,4.64,True
2024-04-15T21:00:00-03:00,86472000,2024-04-15T20:30:00-03:00,2024-04-15T20:30:00-03:00,0.0,4.62,True
2024-04-15T22:00:00-03:00,86472000,2024-04-15T21:30:00-03:00,2024-04-15T21:30:00-03:00,0.0,4.61,True
2024-04-15T23:00:00-03:00,86472000,2024-04-15T22:30:00-03:00,2024-04-15T22:30:00-03:00,0.0,4.59,True
2024-04-16T00:00:00-03:00,86472000,2024-04-15T23:30:00-03:00,2024-04-15T23:30:00-03:00,0.0,4.58,True
2024-04-16T01:00:00-03:00,86472000,2024-04-16T00:30:00-03:00,2024-04-16T00:30:00-03:00,0.0,4.55,True
2024-04-16T02:00:00-03:00,86472000,2024-04-16T01:30:00-03:00,2024-04-16T01:30:00-03:00,0.0,4.34,True
2024-04-16T03:00:00-03:00,86472000,2024-04-16T02:30:00-03:00,2024-04-16T02:30:00-03:00,0.0,4.07,True
2024-04-16T04:00:00-03:00,86472000,2024-04-16T03:30:00-03:00,2024-04-16T03:30:00-03:00,0.0,3.97,True
2024-04-16T05:00:00-03:00,86472000,2024-04-16T04:30:00-03:00,2024-04-16T04:30:00-03:00,0.0,3.91,True
2024-04-16T06:00:00-03:00,86472000,2024-04-16T05:30:00-03:00,2024-04-16T05:30:00-03:00,0.0,3.86,True
2024-04-16T07:00:00-03:00,86472000,2024-04-16T06:30:00-03:00,2024-04-16T06:30:00-03:00,0.0,3.82,True
2024-04-16T08:00:00-03:00,86472000,2024-04-16T07:30:00-03:00,2024-04-16T07:30:00-03:00,0.0,3.81,True
2024-04-16T09:00:00-03:00,86472000,2024-04-16T08:30:00-03:00,2024-04-16T08:30:00-03:00,0.0,3.79,True
2024-04-16T10:00:00-03:00,86472000,2024-04-16T09:30:00-03:00,2024-04-16T09:30:00-03:00,0.0,3.77,True
2024-04-16T11:00:00-03:00,86472000,2024-04-16T10:30:00-03:00,2024-04-16T10:30:00-03:00,0.0,3.76,True
2024-04-16T12:00:00-03:00,86472000,2024-04-16T11:30:00-03:00,2024-04-16T11:30:00-03:00,0.0,3.75,True
2024-04-16T13:00:00-03:00,86472000,2024-04-16T12:30:00-03:00,2024-04-16T12:30:00-03:00,0.0,3.77,True
2024-04-16T14:00:00-03:00,86472000,2024-04-16T13:30:00-03:00,2024-04-16T13:30:00-03:00,0.0,3.8,True
2024-04-16T15:00:00-03:00,86472000,2024-04-16T14:30:00-03:00,2024-04-16T14:30:00-03:00,0.0,3.98,True
2024-04-16T16:00:00-03:00,86472000,2024-04-16T15:30:00-03:00,2024-04-16T15:30:00-03:00,0.0,4.2,True
2024-04-16T17:00:00-03:00,86472000,2024-04-16T16:30:00-03:00,2024-04-16T16:30:00-03:00,0.0,4.34,True
2024-04-16T18:00:00-03:00,86472000,2024-04-16T17:30:00-03:00,2024-04-16T17:30:00-03:00,0.0,4.57,True
2024-04-16T19:00:00-03:00,86472000,2024-04-16T18:30:00-03:00,2024-04-16T18:30:00-03:00,0.0,4.68,True
2024-04-16T20:00:00-03:00,86472000,2024-04-16T19:30:00-03:00,2024-04-16T19:30:00-03:00,0.0,4.75,True
2024-04-16T21:00:00-03:00,86472000,2024-04-16T20:30:00-03:00,2024-04-16T20:30:00-03:00,0.0,4.8,True
2024-04-16T22:00:00-03:00,86472000,2024-04-16T21:30:00-03:00,2024-04-16T21:30:00-03:00,0.0,4.91,True
2024-04-16T23:00:00-03:00,86472000,2024-04-16T22:30:00-03:00,2024-04-16T22:30:00-03:00,0.0,5.05,True
2024-04-17T00:00:00-03:00,86472000,2024-04-16T23:30:00-03:00,2024-04-16T23:30:00-03:00,0.0,5.17,True
2024-04-17T01:00:00-03:00,86472000,2024-04-17T00:30:00-03:00,2024-04-17T00:30:00-03:00,0.0,5.23,True
2024-04-17T02:00:00-03:00,86472000,2024-04-17T01:30:00-03:00,2024-04-17T01:30:00-03:00,0.0,5.28,True
2024-04-17T03:00:00-03:00,86472000,2024-04-17T02:30:00-03:00,2024-04-17T02:30:00-03:00,0.0,5.31,True
2024-04-17T04:00:00-03:00,86472000,2024-04-17T03:30:00-03:00,2024-04-17T03:30:00-03:00,0.0,5.3,True
2024-04-17T05:00:00-03:00,86472000,2024-04-17T04:30:00-03:00,2024-04-17T04:30:00-03:00,0.0,5.32,True
2024-04-17T06:00:00-03:00,86472000,2024-04-17T05:30:00-03:00,2024-04-17T05:30:00-03:00,0.0,5.36,True
2024-04-17T07:00:00-03:00,86472000,2024-04-17T06:30:00-03:00,2024-04-17T06:30:00-03:00,0.0,5.39,True
2024-04-17T08:00:00-03:00,86472000,2024-04-17T07:30:00-03:00,2024-04-17T07:30:00-03:00,0.0,5.41,True
2024-04-17T09:00:00-03:00,86472000,2024-04-17T08:30:00-03:00,2024-04-17T08:30:00-03:00,0.0,5.42,True
2024-04-17T10:00:00-03:00,86472000,2024-04-17T09:30:00-03:00,2024-04-17T09:30:00-03:00,0.0,5.4,True
2024-04-17T11:00:00-03:00,86472000,2024-04-17T10:30:00-03:00,2024-04-17T10:30:00-03:00,0.0,5.37,True
2024-04-17T12:00:00-03:00,86472000,2024-04-17T11:30:00-03:00,2024-04-17T11:30:00-03:00,0.0,5.31,True
2024-04-17T13:00:00-03:00,86472000,2024-04-17T12:30:00-03:00,2024-04-17T12:30:00-03:00,0.0,5.29,True
2024-04-17T14:00:00-03:00,86472000,2024-04-17T13:30:00-03:00,2024-04-17T13:30:00-03:00,0.0,5.28,True
2024-04-17T15:00:00-03:00,86472000,2024-04-17T14:30:00-03:00,2024-04-17T14:30:00-03:00,0.0,5.26,True
2024-04-17T16:00:00-03:00,86472000,2024-04-17T15:30:00-03:00,2024-04-17T15:30:00-03:00,0.0,5.25,True
2024-04-17T17:00:00-03:00,86472000,2024-04-17T16:30:00-03:00,2024-04-17T16:30:00-03:00,0.0,5.22,True
2024-04-17T18:00:00-03:00,86472000,2024-04-17T17:30:00-03:00,2024-04-17T17:30:00-03:00,0.0,5.2,True
2024-04-17T19:00:00-03:00,86472000,2024-04-17T18:30:00-03:00,2024-04-17T18:30:00-03:00,0.0,5.17,True
2024-04-17T20:00:00-03:00,86472000,2024-04-17T19:30:00-03:00,2024-04-17T19:30:00-03:00,0.0,5.15,True
2024-04-17T21:00:00-03:00,86472000,2024-04-17T20:30:00-03:00,2024-04-17T20:30:00-03:00,0.0,5.12,True
2024-04-17T22:00:00-03:00,86472000,2024-04-17T21:30:00-03:00,2024-04-17T21:30:00-03:00,0.0,5.08,True
2024-04-17T23:00:00-03:00,86472000,2024-04-17T22:30:00-03:00,2024-04-17T22:30:00-03:00,0.0,5.03,True
2024-04-18T00:00:00-03:00,86472000,2024-04-17T23:30:00-03:00,2024-04-17T23:30:00-03:00,0.0,5.01,True
2024-04-18T01:00:00-03:00,86472000,2024-04-18T00:30:00-03:00,2024-04-18T00:30:00-03:00,0.0,5.01,True
2024-04-18T02:00:00-03:00,86472000,2024-04-18T01:30:00-03:00,2024-04-18T01:30:00-03:00,0.0,4.99,True
2024-04-18T03:00:00-03:00,86472000,2024-04-18T02:30:00-03:00,2024-04-18T02:30:00-03:00,0.0,4.98,True
2024-04-18T04:00:00-03:00,86472000,2024-04-18T03:30:00-03:00,2024-04-18T03:30:00-03:00,0.0,4.97,True
2024-04-18T05:00:00-03:00,86472000,2024-04-18T04:30:00-03:00,2024-04-18T04:30:00-03:00,0.0,4.93,True
2024-04-18T06:00:00-03:00,86472000,2024-04-18T05:30:00-03:00,2024-04-18T05:30:00-03:00,0.0,4.9,True
2024-04-18T07:00:00-03:00,86472000,2024-04-18T06:30:00-03:00,2024-04-18T06:30:00-03:00,0.0,4.86,True
2024-04-18T08:00:00-03:00,86472000,2024-04-18T07:30:00-03:00,2024-04-18T07:30:00-03:00,0.0,4.82,True
2024-04-18T09:00:00-03:00,86472000,2024-04-18T08:30:00-03:00,2024-04-18T08:30:00-03:00,0.0,4.79,True
2024-04-18T10:00:00-03:00,86472000,2024-04-18T09:30:00-03:00,2024-04-18T09:30:00-03:00,0.0,4.76,True
2024-04-18T11:00:00-03:00,86472000,2024-04-18T10:30:00-03:00,2024-04-18T10:30:00-03:00,0.0,4.74,True
2024-04-18T12:00:00-03:00,86472000,2024-04-18T11:30:00-03:00,2024-04-18T11:30:00-03:00,0.0,4.72,True
2024-04-18T13:00:00-03:00,86472000,2024-04-18T12:30:00-03:00,2024-04-18T12:30:00-03:00,0.0,4.7,True
