phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,aged_hits,hits_delta,reference_mae_m,aged_mae_m,mae_m_delta,reference_bias_m,aged_bias_m,bias_m_delta,reference_p98_abs_m,aged_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,aged_max_abs_m,max_abs_m_delta
test,A,5,complete24,level_ge_7m,profile_B_control,cross_profile,140,140,0,111,114,3,0.311579229058022,0.30601452714154515,-0.005564701916476844,-0.011953739147684488,-0.01087863738871613,0.001075101758968357,1.1322539613127491,1.1519295699339593,0.019675608621210205,1.234264047949761,1.2776719254920028,0.043407877542241735
test,A,5,missing24,all,mixed_profile_candidate,primary_unaged,596,585,11,541,539,-2,0.22020346277985176,0.2234454143870732,0.0032419516072214327,-0.04101351208312027,-0.04068921361401148,0.0003242984691087872,1.7639979112868258,1.748005117699674,-0.015992793587151777,5.4406707406415205,5.651867985266682,0.21119724462516132
test,A,5,missing24,all,profile_A_control,matching_profile,596,585,11,544,539,-5,0.21318804485882156,0.2234454143870732,0.010257369528251625,-0.053455142124191696,-0.04068921361401148,0.012765928510180213,1.5959644326537663,1.748005117699674,0.15204068504590773,5.585721334594157,5.651867985266682,0.06614665067252457
test,A,5,missing24,all,profile_B_control,cross_profile,596,585,11,543,539,-4,0.2288161870979254,0.2234454143870732,-0.005370772710852206,-0.05809441575667132,-0.04068921361401148,0.017405202142659837,1.7958234491853222,1.748005117699674,-0.04781833148564818,5.577554864047173,5.651867985266682,0.07431312121950917
test,A,5,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,97,96,1,63,63,0,0.7428235871927199,0.7533609307011089,0.010537343508388974,-0.3006183382433171,-0.32838434452428084,-0.027766006280963762,4.86148174413287,5.055261178457991,0.1937794343251209,5.4406707406415205,5.651867985266682,0.21119724462516132
test,A,5,missing24,level_ge_7m,profile_A_control,matching_profile,97,96,1,64,63,-1,0.7452406349608705,0.7533609307011089,0.008120295740238426,-0.3085498807764612,-0.32838434452428084,-0.01983446374781961,4.856419589151588,5.055261178457991,0.1988415893064035,5.585721334594157,5.651867985266682,0.06614665067252457
test,A,5,missing24,level_ge_7m,profile_B_control,cross_profile,97,96,1,65,63,-2,0.7593883231952853,0.7533609307011089,-0.006027392494176387,-0.33495307571677424,-0.32838434452428084,0.006568731192493404,5.025091721077072,5.055261178457991,0.030169457380919695,5.577554864047173,5.651867985266682,0.07431312121950917
test,A,6,full_schedule,all,mixed_profile_candidate,primary_unaged,1939,1927,12,1780,1771,-9,0.2079324272093252,0.20979799706843366,0.0018655698591084624,-0.024882044516429343,-0.02581157918195339,-0.0009295346655240483,0.9576440799303445,1.011088033780734,0.05344395385038947,6.299646491687942,6.28471217239543,-0.014934319292511766
test,A,6,full_schedule,all,profile_A_control,matching_profile,1939,1927,12,1772,1771,-1,0.20405372470450728,0.20979799706843366,0.005744272363926384,-0.026606001855766063,-0.02581157918195339,0.0007944226738126718,1.0208944362223864,1.011088033780734,-0.009806402441652429,6.383213756919677,6.28471217239543,-0.09850158452424651
test,A,6,full_schedule,all,profile_B_control,cross_profile,1939,1927,12,1752,1771,19,0.21722613988957284,0.20979799706843366,-0.007428142821139183,-0.038774839354109816,-0.02581157918195339,0.012963260172156425,1.0372874388037714,1.011088033780734,-0.026199405023037414,6.489096647827269,6.28471217239543,-0.2043844754318389
test,A,6,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,237,236,1,170,165,-5,0.6021107824295977,0.6081930420740659,0.00608225964446818,-0.17355063506626914,-0.1779216994282565,-0.004371064361987365,4.570283888983636,4.593165627922169,0.022881738938533402,6.299646491687942,6.28471217239543,-0.014934319292511766
test,A,6,full_schedule,level_ge_7m,profile_A_control,matching_profile,237,236,1,162,165,3,0.6129362573306584,0.6081930420740659,-0.004743215256592492,-0.15388908876623225,-0.1779216994282565,-0.02403261066202425,4.467404225398896,4.593165627922169,0.12576140252327317,6.383213756919677,6.28471217239543,-0.09850158452424651
test,A,6,full_schedule,level_ge_7m,profile_B_control,cross_profile,237,236,1,158,165,7,0.6106221996795231,0.6081930420740659,-0.002429157605457255,-0.1679171566758962,-0.1779216994282565,-0.01000454275236029,4.7371442071008305,4.593165627922169,-0.1439785791786612,6.489096647827269,6.28471217239543,-0.2043844754318389
test,A,6,complete24,all,mixed_profile_candidate,primary_unaged,1343,1343,0,1253,1249,-4,0.17656202161899984,0.17895787117693504,0.0023958495579352035,-0.006615557268763389,-0.011820900250259503,-0.0052053429814961135,0.7231727774561193,0.7185916284776456,-0.004581148978473726,2.0722353433277156,2.0693612816968114,-0.002874061630904201
test,A,6,complete24,all,profile_A_control,matching_profile,1343,1343,0,1247,1249,2,0.17289566965694164,0.17895787117693504,0.006062201519993399,-0.0035118974794659196,-0.011820900250259503,-0.008309002770793583,0.7206385324350295,0.7185916284776456,-0.0020469039573839387,1.7283310963313863,2.0693612816968114,0.3410301853654252
test,A,6,complete24,all,profile_B_control,cross_profile,1343,1343,0,1233,1249,16,0.1867911538510222,0.17895787117693504,-0.007833282674087172,-0.024257432716025987,-0.011820900250259503,0.012436532465766485,0.7572220842193852,0.7185916284776456,-0.03863045574173962,1.8975103512923575,2.0693612816968114,0.17185093040445398
test,A,6,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,140,140,0,113,109,-4,0.35922334210765844,0.3719943485201262,0.012771006412467756,-0.0051181668022032755,-0.030668918806312007,-0.02555075200410873,1.3269153125695596,1.4330448054293803,0.10612949285982065,2.0722353433277156,2.0693612816968114,-0.002874061630904201
test,A,6,complete24,level_ge_7m,profile_A_control,matching_profile,140,140,0,106,109,3,0.3763593423454335,0.3719943485201262,-0.004364993825307306,0.02656660344749947,-0.030668918806312007,-0.057235522253811476,1.31101670094585,1.4330448054293803,0.1220281044835303,1.7283310963313863,2.0693612816968114,0.3410301853654252
test,A,6,complete24,level_ge_7m,profile_B_control,cross_profile,140,140,0,104,109,5,0.3654199796758063,0.3719943485201262,0.006574368844319889,-0.004705874718153177,-0.030668918806312007,-0.02596304408815883,1.4428048013316765,1.4330448054293803,-0.009759995902296259,1.8975103512923575,2.0693612816968114,0.17185093040445398
test,A,6,missing24,all,mixed_profile_candidate,primary_unaged,596,584,12,527,522,-5,0.28007361677748793,0.28071972493193137,0.0006461081544434366,-0.06688870953974335,-0.05798534939644804,0.008903360143295312,2.570783257128148,2.3480194692367706,-0.22276378789137752,6.299646491687942,6.28471217239543,-0.014934319292511766
test,A,6,missing24,all,profile_A_control,matching_profile,596,584,12,525,522,-3,0.2757065807471112,0.28071972493193137,0.005013144184820184,-0.0797145329814015,-0.05798534939644804,0.021729183584953467,2.479957419635472,2.3480194692367706,-0.13193795039870126,6.383213756919677,6.28471217239543,-0.09850158452424651
test,A,6,missing24,all,profile_B_control,cross_profile,596,584,12,519,522,3,0.28721618483781514,0.28071972493193137,-0.006496459905883767,-0.07215990290710053,-0.05798534939644804,0.014174553510652492,2.3884616794732847,2.3480194692367706,-0.040442210236514065,6.489096647827269,6.28471217239543,-0.2043844754318389
test,A,6,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,97,96,1,57,56,-1,0.9563216328990926,0.9526494701735612,-0.0036721627255313916,-0.4191813179513651,-0.3926653378352589,0.026515980116106175,5.937643061923443,5.947151243060545,0.009508181137102056,6.299646491687942,6.28471217239543,-0.014934319292511766
test,A,6,missing24,level_ge_7m,profile_A_control,matching_profile,97,96,1,56,56,0,0.9579442583507781,0.9526494701735612,-0.005294788177216958,-0.4170536399112576,-0.3926653378352589,0.02438830207599868,5.898506331199178,5.947151243060545,0.04864491186136721,6.383213756919677,6.28471217239543,-0.09850158452424651
test,A,6,missing24,level_ge_7m,profile_B_control,cross_profile,97,96,1,54,56,2,0.9682087705182768,0.9526494701735612,-0.015559300344715643,-0.4059336095309381,-0.3926653378352589,0.013268271695679179,6.094673775415511,5.947151243060545,-0.14752253235496582,6.489096647827269,6.28471217239543,-0.2043844754318389
test,A,7,full_schedule,all,mixed_profile_candidate,primary_unaged,1938,1925,13,1690,1690,0,0.25477754180124057,0.25366943107869133,-0.0011081107225492381,-0.023006269963289295,-0.02145920431974803,0.0015470656435412657,1.2202292651344988,1.2436737565870577,0.02344449145255889,5.194583557487675,5.197929471610461,0.0033459141227858424
test,A,7,full_schedule,all,profile_A_control,matching_profile,1938,1925,13,1704,1690,-14,0.2521091968617542,0.25366943107869133,0.0015602342169371286,-0.010331718244163061,-0.02145920431974803,-0.011127486075584968,1.2004920087849955,1.2436737565870577,0.04318174780206219,5.0700479704763755,5.197929471610461,0.1278815011340857
test,A,7,full_schedule,all,profile_B_control,cross_profile,1938,1925,13,1693,1690,-3,0.25813298069197,0.25366943107869133,-0.004463549613278661,-0.03120250247518138,-0.02145920431974803,0.009743298155433351,1.1609305228421574,1.2436737565870577,0.08274323374490034,5.056457293860946,5.197929471610461,0.14147217774951493
test,A,7,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,237,236,1,130,129,-1,0.6714841295708656,0.670985830148425,-0.0004982994224405068,-0.08363912832287707,-0.08053747750580927,0.0031016508170677998,3.9415116068146077,3.9627646566350174,0.021253049820409764,5.194583557487675,5.197929471610461,0.0033459141227858424
test,A,7,full_schedule,level_ge_7m,profile_A_control,matching_profile,237,236,1,145,129,-16,0.6506872082151711,0.670985830148425,0.020298621933253935,-0.03177580599070794,-0.08053747750580927,-0.04876167151510133,4.124090841238852,3.9627646566350174,-0.1613261846038343,5.0700479704763755,5.197929471610461,0.1278815011340857
test,A,7,full_schedule,level_ge_7m,profile_B_control,cross_profile,237,236,1,136,129,-7,0.6657721238619045,0.670985830148425,0.005213706286520514,-0.0551650819101087,-0.08053747750580927,-0.025372395595700564,3.7064001277224676,3.9627646566350174,0.2563645289125498,5.056457293860946,5.197929471610461,0.14147217774951493
test,A,7,complete24,all,mixed_profile_candidate,primary_unaged,1342,1342,0,1198,1199,1,0.22211865529502167,0.22024737997446955,-0.0018712753205521182,-0.023529321857685935,-0.021578083839828836,0.0019512380178570987,0.8428984733793241,0.851035858107549,0.008137384728224895,1.9245721963743492,1.9256120311808385,0.0010398348064892815
test,A,7,complete24,all,profile_A_control,matching_profile,1342,1342,0,1203,1199,-4,0.2194448372849708,0.22024737997446955,0.0008025426894987531,-0.004813426366712905,-0.021578083839828836,-0.01676465747311593,0.8643549520743586,0.851035858107549,-0.013319093966809636,1.9640652453513532,1.9256120311808385,-0.03845321417051473
test,A,7,complete24,all,profile_B_control,cross_profile,1342,1342,0,1205,1199,-6,0.22390496119626643,0.22024737997446955,-0.0036575812217968795,-0.03508017455280435,-0.021578083839828836,0.013502090712975513,0.8688140007346967,0.851035858107549,-0.01777814262714772,2.3315547566318564,1.9256120311808385,-0.40594272545101795
test,A,7,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,140,140,0,86,86,0,0.456387968402371,0.4534336949055473,-0.0029542734968237006,-0.026827741643638537,-0.02106039799301878,0.005767343650619757,1.8171748062304889,1.8076541671384803,-0.00952063909200862,1.9245721963743492,1.9256120311808385,0.0010398348064892815
test,A,7,complete24,level_ge_7m,profile_A_control,matching_profile,140,140,0,97,86,-11,0.4351554896684194,0.4534336949055473,0.01827820523712792,0.042632043940265235,-0.02106039799301878,-0.06369244193328402,1.9230423176827813,1.8076541671384803,-0.11538815054430107,1.9640652453513532,1.9256120311808385,-0.03845321417051473
test,A,7,complete24,level_ge_7m,profile_B_control,cross_profile,140,140,0,92,86,-6,0.45566465670235556,0.4534336949055473,-0.002230961796808262,-0.009646965195414386,-0.02106039799301878,-0.011413432797604393,1.9887866544434145,1.8076541671384803,-0.18113248730493425,2.3315547566318564,1.9256120311808385,-0.40594272545101795
test,A,7,missing24,all,mixed_profile_candidate,primary_unaged,596,583,13,492,491,-1,0.32995460130612186,0.330603209092183,0.0006486077860611283,-0.021802263715810226,-0.021185557122580877,0.0006167065932293492,1.9541991697758143,1.9565553212135287,0.0023561514377143933,5.194583557487675,5.197929471610461,0.0033459141227858424
test,A,7,missing24,all,profile_A_control,matching_profile,596,583,13,501,491,-10,0.3272988547554819,0.330603209092183,0.0033043543367010653,-0.023034201433765316,-0.021185557122580877,0.0018486443111844393,1.9392188839470499,1.9565553212135287,0.01733643726647882,5.0700479704763755,5.197929471610461,0.1278815011340857
test,A,7,missing24,all,profile_B_control,cross_profile,596,583,13,488,491,3,0.3369220067009482,0.330603209092183,-0.006318797608765192,-0.022276540334237944,-0.021185557122580877,0.001090983211657067,1.9307984367229687,1.9565553212135287,0.025756884490560017,5.056457293860946,5.197929471610461,0.14147217774951493
test,A,7,missing24,level_ge_7m,mixed_profile_candidate,primary_unaged,97,96,1,44,43,-1,0.9851660312749201,0.9882493607109554,0.003083329436035287,-0.1664890672300999,-0.16727488512862876,-0.0007858178985288566,4.851835889035708,4.8413394553674465,-0.01049643366826114,5.194583557487675,5.197929471610461,0.0033459141227858424
test,A,7,missing24,level_ge_7m,profile_A_control,matching_profile,97,96,1,48,43,-5,0.9650042977625173,0.9882493607109554,0.02324506294843809,-0.14028725380671048,-0.16727488512862876,-0.026987631321918282,4.723837275183331,4.8413394553674465,0.11750218018411562,5.0700479704763755,5.197929471610461,0.1278815011340857
test,A,7,missing24,level_ge_7m,profile_B_control,cross_profile,97,96,1,44,43,-1,0.9721788468029134,0.9882493607109554,0.016070513908041928,-0.1215456687857046,-0.16727488512862876,-0.045729216342924164,4.617287926278344,4.8413394553674465,0.22405152908910253,5.056457293860946,5.197929471610461,0.14147217774951493
test,A,8,full_schedule,all,mixed_profile_candidate,primary_unaged,1937,1923,14,1606,1604,-2,0.3173513626884042,0.3169887254710231,-0.0003626372173811121,-0.03754511479536127,-0.03389592018018836,0.003649194615172907,1.4436644358031168,1.431921721519558,-0.011742714283558664,5.45787612304345,5.5087204389924604,0.05084431594901062
test,A,8,full_schedule,all,profile_A_control,matching_profile,1937,1923,14,1627,1604,-23,0.30666637100702215,0.3169887254710231,0.010322354464000927,-0.024753704470909448,-0.03389592018018836,-0.009142215709278912,1.4585654532495484,1.431921721519558,-0.02664373172999035,5.604734107449106,5.5087204389924604,-0.09601366845664572
test,A,8,full_schedule,all,profile_B_control,cross_profile,1937,1923,14,1612,1604,-8,0.3246737689955732,0.3169887254710231,-0.007685043524550128,-0.0468554705781302,-0.03389592018018836,0.01295955039794184,1.51835082381041,1.431921721519558,-0.08642910229085188,5.57685876723016,5.5087204389924604,-0.0681383282376995
test,A,8,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unaged,237,236,1,121,122,1,0.7751780529783651,0.7733796897288375,-0.0017983632495275348,-0.11581916088022788,-0.11478529740509162,0.0010338634751362596,4.590958043301558,4.621240259129435,0.030282215827876158,5.45787612304345,5.5087204389924604,0.05084431594901062
test,A,8,full_schedule,level_ge_7m,profile_A_control,matching_profile,237,236,1,133,122,-11,0.755319244918544,0.7733796897288375,0.018060444810293563,-0.11637265187503304,-0.11478529740509162,0.0015873544699414183,4.827539386884976,4.621240259129435,-0.2062991277555417,5.604734107449106,5.5087204389924604,-0.09601366845664572
test,A,8,full_schedule,level_ge_7m,profile_B_control,cross_profile,237,236,1,123,122,-1,0.7866481479660069,0.7733796897288375,-0.013268458237169378,-0.13072541290394044,-0.11478529740509162,0.015940115498848814,4.615746768308397,4.621240259129435,0.005493490821037561,5.57685876723016,5.5087204389924604,-0.0681383282376995
test,A,8,complete24,all,mixed_profile_candidate,primary_unaged,1341,1341,0,1151,1150,-1,0.2766634403860005,0.2759830721298598,-0.0006803682561407065,-0.039573498261755886,-0.03285564285263471,0.006717855409121176,1.0668408248046162,1.052462623280275,-0.014378201524341216,2.7751458592153977,2.746836407055566,-0.028309452159831494
test,A,8,complete24,all,profile_A_control,matching_profile,1341,1341,0,1159,1150,-9,0.26541469194068074,0.2759830721298598,0.01056838018917905,-0.019413806394025162,-0.03285564285263471,-0.013441836458609548,1.0056346878363784,1.052462623280275,0.04682793544389652,2.7901413305463363,2.746836407055566,-0.043304923490770086
test,A,8,complete24,all,profile_B_control,cross_profile,1341,1341,0,1160,1150,-10,0.2796444150865947,0.2759830721298598,-0.0036613429567349254,-0.04977050609840958,-0.03285564285263471,0.016914863245774868,1.0236830056721675,1.052462623280275,0.028779617608107433,3.043398496036536,2.746836407055566,-0.2965620889809699
test,A,8,complete24,level_ge_7m,mixed_profile_candidate,primary_unaged,140,140,0,86,86,0,0.5162538322928217,0.5156155577587784,-0.0006382745340433038,-0.06615910038458025,-0.057975686068936154,0.008183414315644101,2.083227570599172,2.0386548973279583,-0.0445726732712135,2.7751458592153977,2.746836407055566,-0.028309452159831494
test,A,8,complete24,level_ge_7m,profile_A_control,matching_profile,140,140,0,92,86,-6,0.4968572362915241,0.5156155577587784,0.018758321467254313,-0.03170413599367702,-0.057975686068936154,-0.026271550075259137,1.9063552206581342,2.0386548973279583,0.13229967666982412,2.7901413305463363,2.746836407055566,-0.043304923490770086
