phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,hybrid_hits,hits_delta,reference_mae_m,hybrid_mae_m,mae_m_delta,reference_bias_m,hybrid_bias_m,bias_m_delta,reference_p98_abs_m,hybrid_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,hybrid_max_abs_m,max_abs_m_delta
test,A,5,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,97,96,1,63,79,16,0.7428235871927199,0.39761794157692115,-0.34520564561579875,-0.3006183382433171,-0.08162806559271818,0.2189902726505989,4.86148174413287,2.7495847977336587,-2.1118969463992117,5.4406707406415205,3.135079294508719,-2.3055914461328015
test,A,5,missing24,level_ge_7m,profile_A_control,matching_profile,97,96,1,64,79,15,0.7452406349608705,0.39761794157692115,-0.3476226933839493,-0.3085498807764612,-0.08162806559271818,0.22692181518374305,4.856419589151588,2.7495847977336587,-2.106834791417929,5.585721334594157,3.135079294508719,-2.4506420400854383
test,A,5,missing24,level_ge_7m,profile_B_control,cross_profile,97,96,1,65,79,14,0.7593883231952853,0.39761794157692115,-0.3617703816183641,-0.33495307571677424,-0.08162806559271818,0.25332501012405606,5.025091721077072,2.7495847977336587,-2.275506923343413,5.577554864047173,3.135079294508719,-2.4424755695384537
test,A,6,full_schedule,all,mixed_profile_candidate,primary_tree_only,1939,1927,12,1780,1776,-4,0.2079324272093252,0.19704682015118394,-0.010885607058141261,-0.024882044516429343,-0.013117008375866683,0.01176503614056266,0.9576440799303445,0.8030815512797376,-0.15456252865060693,6.299646491687942,4.080085735119627,-2.219560756568315
test,A,6,full_schedule,all,profile_A_control,matching_profile,1939,1927,12,1772,1776,4,0.20405372470450728,0.19704682015118394,-0.00700690455332334,-0.026606001855766063,-0.013117008375866683,0.01348899347989938,1.0208944362223864,0.8030815512797376,-0.21781288494264883,6.383213756919677,4.080085735119627,-2.30312802180005
test,A,6,full_schedule,all,profile_B_control,cross_profile,1939,1927,12,1752,1776,24,0.21722613988957284,0.19704682015118394,-0.020179319738388907,-0.038774839354109816,-0.013117008375866683,0.025657830978243132,1.0372874388037714,0.8030815512797376,-0.23420588752403382,6.489096647827269,4.080085735119627,-2.4090109127076422
test,A,6,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,237,236,1,170,165,-5,0.6021107824295977,0.45127683942966385,-0.15083394299993386,-0.17355063506626914,-0.0880858362320447,0.08546479883422443,4.570283888983636,2.0678990603473575,-2.5023848286362784,6.299646491687942,4.080085735119627,-2.219560756568315
test,A,6,full_schedule,level_ge_7m,profile_A_control,matching_profile,237,236,1,162,165,3,0.6129362573306584,0.45127683942966385,-0.16165941790099453,-0.15388908876623225,-0.0880858362320447,0.06580325253418755,4.467404225398896,2.0678990603473575,-2.3995051650515387,6.383213756919677,4.080085735119627,-2.30312802180005
test,A,6,full_schedule,level_ge_7m,profile_B_control,cross_profile,237,236,1,158,165,7,0.6106221996795231,0.45127683942966385,-0.1593453602498593,-0.1679171566758962,-0.0880858362320447,0.07983132044385151,4.7371442071008305,2.0678990603473575,-2.669245146753473,6.489096647827269,4.080085735119627,-2.4090109127076422
test,A,6,complete24,all,mixed_profile_candidate,primary_tree_only,1343,1343,0,1253,1235,-18,0.17656202161899984,0.19180074508952943,0.015238723470529597,-0.006615557268763389,-0.013044689468757682,-0.0064291321999942926,0.7231727774561193,0.7983633153396062,0.07519053788348695,2.0722353433277156,1.6957741596650795,-0.37646118366263615
test,A,6,complete24,all,profile_A_control,matching_profile,1343,1343,0,1247,1235,-12,0.17289566965694164,0.19180074508952943,0.018905075432587792,-0.0035118974794659196,-0.013044689468757682,-0.009532791989291762,0.7206385324350295,0.7983633153396062,0.07772478290457674,1.7283310963313863,1.6957741596650795,-0.03255693666630677
test,A,6,complete24,all,profile_B_control,cross_profile,1343,1343,0,1233,1235,2,0.1867911538510222,0.19180074508952943,0.005009591238507222,-0.024257432716025987,-0.013044689468757682,0.011212743247268305,0.7572220842193852,0.7983633153396062,0.041141231120221056,1.8975103512923575,1.6957741596650795,-0.20173619162727796
test,A,6,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,140,140,0,113,94,-19,0.35922334210765844,0.39652620188463145,0.03730285977697301,-0.0051181668022032755,-0.03498261200956259,-0.029864445207359314,1.3269153125695596,1.4220179151707453,0.09510260260118564,2.0722353433277156,1.6957741596650795,-0.37646118366263615
test,A,6,complete24,level_ge_7m,profile_A_control,matching_profile,140,140,0,106,94,-12,0.3763593423454335,0.39652620188463145,0.020166859539197945,0.02656660344749947,-0.03498261200956259,-0.06154921545706206,1.31101670094585,1.4220179151707453,0.11100121422489528,1.7283310963313863,1.6957741596650795,-0.03255693666630677
test,A,6,complete24,level_ge_7m,profile_B_control,cross_profile,140,140,0,104,94,-10,0.3654199796758063,0.39652620188463145,0.03110622220882514,-0.004705874718153177,-0.03498261200956259,-0.030276737291409412,1.4428048013316765,1.4220179151707453,-0.020786886160931273,1.8975103512923575,1.6957741596650795,-0.20173619162727796
test,A,6,missing24,all,mixed_profile_candidate,primary_tree_only,596,584,12,527,541,14,0.28007361677748793,0.20911099619194085,-0.07096262058554709,-0.06688870953974335,-0.013283317095468383,0.053605392444274966,2.570783257128148,0.80430163977557,-1.7664816173525781,6.299646491687942,4.080085735119627,-2.219560756568315
test,A,6,missing24,all,profile_A_control,matching_profile,596,584,12,525,541,16,0.2757065807471112,0.20911099619194085,-0.06659558455517034,-0.0797145329814015,-0.013283317095468383,0.06643121588593312,2.479957419635472,0.80430163977557,-1.6756557798599019,6.383213756919677,4.080085735119627,-2.30312802180005
test,A,6,missing24,all,profile_B_control,cross_profile,596,584,12,519,541,22,0.28721618483781514,0.20911099619194085,-0.07810518864587429,-0.07215990290710053,-0.013283317095468383,0.058876585811632146,2.3884616794732847,0.80430163977557,-1.5841600396977147,6.489096647827269,4.080085735119627,-2.4090109127076422
test,A,6,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,97,96,1,57,71,14,0.9563216328990926,0.5311215191828363,-0.4252001137162562,-0.4191813179513651,-0.16552803822316442,0.2536532797282007,5.937643061923443,3.4318059971821184,-2.5058370647413244,6.299646491687942,4.080085735119627,-2.219560756568315
test,A,6,missing24,level_ge_7m,profile_A_control,matching_profile,97,96,1,56,71,15,0.9579442583507781,0.5311215191828363,-0.4268227391679418,-0.4170536399112576,-0.16552803822316442,0.2515256016880932,5.898506331199178,3.4318059971821184,-2.4667003340170592,6.383213756919677,4.080085735119627,-2.30312802180005
test,A,6,missing24,level_ge_7m,profile_B_control,cross_profile,97,96,1,54,71,17,0.9682087705182768,0.5311215191828363,-0.43708725133544046,-0.4059336095309381,-0.16552803822316442,0.24040557130777368,6.094673775415511,3.4318059971821184,-2.6628677782333923,6.489096647827269,4.080085735119627,-2.4090109127076422
test,A,7,full_schedule,all,mixed_profile_candidate,primary_tree_only,1938,1925,13,1690,1704,14,0.25477754180124057,0.24683327039155997,-0.007944271409680598,-0.023006269963289295,-0.02250861802792737,0.0004976519353619251,1.2202292651344988,0.9513383127831783,-0.26889095235132054,5.194583557487675,4.660265469511605,-0.5343180879760707
test,A,7,full_schedule,all,profile_A_control,matching_profile,1938,1925,13,1704,1704,0,0.2521091968617542,0.24683327039155997,-0.005275926470194231,-0.010331718244163061,-0.02250861802792737,-0.012176899783764308,1.2004920087849955,0.9513383127831783,-0.24915369600181725,5.0700479704763755,4.660265469511605,-0.40978250096477087
test,A,7,full_schedule,all,profile_B_control,cross_profile,1938,1925,13,1693,1704,11,0.25813298069197,0.24683327039155997,-0.01129971030041002,-0.03120250247518138,-0.02250861802792737,0.00869388444725401,1.1609305228421574,0.9513383127831783,-0.2095922100589791,5.056457293860946,4.660265469511605,-0.39619182434934164
test,A,7,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,237,236,1,130,150,20,0.6714841295708656,0.5184529483582617,-0.15303118121260384,-0.08363912832287707,-0.14433756342489565,-0.06069843510201858,3.9415116068146077,2.5018535807570483,-1.4396580260575593,5.194583557487675,4.660265469511605,-0.5343180879760707
test,A,7,full_schedule,level_ge_7m,profile_A_control,matching_profile,237,236,1,145,150,5,0.6506872082151711,0.5184529483582617,-0.1322342598569094,-0.03177580599070794,-0.14433756342489565,-0.11256175743418771,4.124090841238852,2.5018535807570483,-1.6222372604818034,5.0700479704763755,4.660265469511605,-0.40978250096477087
test,A,7,full_schedule,level_ge_7m,profile_B_control,cross_profile,237,236,1,136,150,14,0.6657721238619045,0.5184529483582617,-0.14731917550364282,-0.0551650819101087,-0.14433756342489565,-0.08917248151478695,3.7064001277224676,2.5018535807570483,-1.2045465469654193,5.056457293860946,4.660265469511605,-0.39619182434934164
test,A,7,complete24,all,mixed_profile_candidate,primary_tree_only,1342,1342,0,1198,1190,-8,0.22211865529502167,0.23783520475511397,0.015716549460092294,-0.023529321857685935,-0.018328545857337945,0.00520077600034799,0.8428984733793241,0.9194120391019099,0.07651356572258583,1.9245721963743492,2.309022504797384,0.38445030842303485
test,A,7,complete24,all,profile_A_control,matching_profile,1342,1342,0,1203,1190,-13,0.2194448372849708,0.23783520475511397,0.018390367470143165,-0.004813426366712905,-0.018328545857337945,-0.01351511949062504,0.8643549520743586,0.9194120391019099,0.0550570870275513,1.9640652453513532,2.309022504797384,0.34495725944603084
test,A,7,complete24,all,profile_B_control,cross_profile,1342,1342,0,1205,1190,-15,0.22390496119626643,0.23783520475511397,0.013930243558847533,-0.03508017455280435,-0.018328545857337945,0.016751628695466404,0.8688140007346967,0.9194120391019099,0.050598038367213216,2.3315547566318564,2.309022504797384,-0.022532251834472383
test,A,7,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,140,140,0,86,88,2,0.456387968402371,0.4451335707525682,-0.011254397649802794,-0.026827741643638537,-0.09100721768289216,-0.06417947603925363,1.8171748062304889,1.5787102902312704,-0.23846451599921847,1.9245721963743492,2.309022504797384,0.38445030842303485
test,A,7,complete24,level_ge_7m,profile_A_control,matching_profile,140,140,0,97,88,-9,0.4351554896684194,0.4451335707525682,0.009978081084148827,0.042632043940265235,-0.09100721768289216,-0.1336392616231574,1.9230423176827813,1.5787102902312704,-0.3443320274515109,1.9640652453513532,2.309022504797384,0.34495725944603084
test,A,7,complete24,level_ge_7m,profile_B_control,cross_profile,140,140,0,92,88,-4,0.45566465670235556,0.4451335707525682,-0.010531085949787355,-0.009646965195414386,-0.09100721768289216,-0.08136025248747777,1.9887866544434145,1.5787102902312704,-0.4100763642121441,2.3315547566318564,2.309022504797384,-0.022532251834472383
test,A,7,missing24,all,mixed_profile_candidate,primary_tree_only,596,583,13,492,514,22,0.32995460130612186,0.26754579883771873,-0.062408802468403135,-0.021802263715810226,-0.03213067094890682,-0.010328407233096595,1.9541991697758143,0.9934130387425945,-0.9607861310332199,5.194583557487675,4.660265469511605,-0.5343180879760707
test,A,7,missing24,all,profile_A_control,matching_profile,596,583,13,501,514,13,0.3272988547554819,0.26754579883771873,-0.0597530559177632,-0.023034201433765316,-0.03213067094890682,-0.009096469515141505,1.9392188839470499,0.9934130387425945,-0.9458058452044554,5.0700479704763755,4.660265469511605,-0.40978250096477087
test,A,7,missing24,all,profile_B_control,cross_profile,596,583,13,488,514,26,0.3369220067009482,0.26754579883771873,-0.06937620786322946,-0.022276540334237944,-0.03213067094890682,-0.009854130614668877,1.9307984367229687,0.9934130387425945,-0.9373853979803742,5.056457293860946,4.660265469511605,-0.39619182434934164
test,A,7,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,97,96,1,44,62,18,0.9851660312749201,0.6253770406998981,-0.359788990575022,-0.1664890672300999,-0.22211098429865075,-0.05562191706855085,4.851835889035708,3.647083691216123,-1.2047521978195848,5.194583557487675,4.660265469511605,-0.5343180879760707
test,A,7,missing24,level_ge_7m,profile_A_control,matching_profile,97,96,1,48,62,14,0.9650042977625173,0.6253770406998981,-0.3396272570626192,-0.14028725380671048,-0.22211098429865075,-0.08182373049194028,4.723837275183331,3.647083691216123,-1.076753583967208,5.0700479704763755,4.660265469511605,-0.40978250096477087
test,A,7,missing24,level_ge_7m,profile_B_control,cross_profile,97,96,1,44,62,18,0.9721788468029134,0.6253770406998981,-0.34680180610301536,-0.1215456687857046,-0.22211098429865075,-0.10056531551294616,4.617287926278344,3.647083691216123,-0.9702042350622211,5.056457293860946,4.660265469511605,-0.39619182434934164
test,A,8,full_schedule,all,mixed_profile_candidate,primary_tree_only,1937,1923,14,1606,1609,3,0.3173513626884042,0.30866415112537826,-0.008687211563025932,-0.03754511479536127,-0.04505997135729655,-0.007514856561935283,1.4436644358031168,1.0396226321305773,-0.4040418036725395,5.45787612304345,5.596733140622106,0.13885701757865654
test,A,8,full_schedule,all,profile_A_control,matching_profile,1937,1923,14,1627,1609,-18,0.30666637100702215,0.30866415112537826,0.0019977801183561072,-0.024753704470909448,-0.04505997135729655,-0.020306266886387103,1.4585654532495484,1.0396226321305773,-0.4189428211189712,5.604734107449106,5.596733140622106,-0.0080009668269998
test,A,8,full_schedule,all,profile_B_control,cross_profile,1937,1923,14,1612,1609,-3,0.3246737689955732,0.30866415112537826,-0.016009617870194948,-0.0468554705781302,-0.04505997135729655,0.001795499220833649,1.51835082381041,1.0396226321305773,-0.4787281916798327,5.57685876723016,5.596733140622106,0.01987437339194642
test,A,8,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,237,236,1,121,141,20,0.7751780529783651,0.6010282539388198,-0.1741497990395453,-0.11581916088022788,-0.15756581663013566,-0.04174665574990778,4.590958043301558,3.2032486069335033,-1.387709436368055,5.45787612304345,5.596733140622106,0.13885701757865654
test,A,8,full_schedule,level_ge_7m,profile_A_control,matching_profile,237,236,1,133,141,8,0.755319244918544,0.6010282539388198,-0.1542909909797242,-0.11637265187503304,-0.15756581663013566,-0.041193164755102624,4.827539386884976,3.2032486069335033,-1.624290779951473,5.604734107449106,5.596733140622106,-0.0080009668269998
test,A,8,full_schedule,level_ge_7m,profile_B_control,cross_profile,237,236,1,123,141,18,0.7866481479660069,0.6010282539388198,-0.18561989402718715,-0.13072541290394044,-0.15756581663013566,-0.026840403726195228,4.615746768308397,3.2032486069335033,-1.4124981613748937,5.57685876723016,5.596733140622106,0.01987437339194642
test,A,8,complete24,all,mixed_profile_candidate,primary_tree_only,1341,1341,0,1151,1139,-12,0.2766634403860005,0.29141491304493206,0.014751472658931564,-0.039573498261755886,-0.03790746400250153,0.0016660342592543578,1.0668408248046162,0.966434477945492,-0.1004063468591242,2.7751458592153977,2.658663341545836,-0.11648251766956186
test,A,8,complete24,all,profile_A_control,matching_profile,1341,1341,0,1159,1139,-20,0.26541469194068074,0.29141491304493206,0.02600022110425132,-0.019413806394025162,-0.03790746400250153,-0.018493657608476367,1.0056346878363784,0.966434477945492,-0.03920020989088646,2.7901413305463363,2.658663341545836,-0.13147798900050045
test,A,8,complete24,all,profile_B_control,cross_profile,1341,1341,0,1160,1139,-21,0.2796444150865947,0.29141491304493206,0.011770497958337345,-0.04977050609840958,-0.03790746400250153,0.01186304209590805,1.0236830056721675,0.966434477945492,-0.05724852772667555,3.043398496036536,2.658663341545836,-0.3847351544907003
test,A,8,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,140,140,0,86,93,7,0.5162538322928217,0.47451027217504826,-0.04174356011777347,-0.06615910038458025,-0.09533081945816015,-0.02917171907357989,2.083227570599172,1.7097862236777313,-0.3734413469214406,2.7751458592153977,2.658663341545836,-0.11648251766956186
test,A,8,complete24,level_ge_7m,profile_A_control,matching_profile,140,140,0,92,93,1,0.4968572362915241,0.47451027217504826,-0.022346964116475854,-0.03170413599367702,-0.09533081945816015,-0.06362668346448314,1.9063552206581342,1.7097862236777313,-0.19656899698040298,2.7901413305463363,2.658663341545836,-0.13147798900050045
