model,phase,lead_h_nominal,regime,n,hits,accuracy_percent,mae_m,bias_m,p90_abs_m,p98_abs_m,max_abs_m,invalid_pairs_in_model_horizon,goal_prospectively_verified
arvores_previsao_chuva,test,6.0,rising_at_least_015m_per_h,203,153,75.36945812807882,0.3246326789557731,-0.17810300877157884,0.7395505039675044,1.486855516445602,2.0672389866011986,0,False
arvores_previsao_chuva,test,6.0,falling_at_least_015m_per_h,134,133,99.25373134328358,0.09818798423581594,0.039578001054777164,0.2701390598725283,0.4435945201250592,0.5200261523937235,0,False
arvores_previsao_chuva,test,7.0,all,1342,1207,89.94038748137109,0.22390116977432814,-0.011571257470464825,0.502291341292713,0.8912157715550751,2.2906661292740367,0,False
arvores_previsao_chuva,test,7.0,level_ge_7m,140,92,65.71428571428571,0.4629664442942381,-0.013448150275117105,1.0295561185114668,1.7952614312154442,2.2906661292740367,0,False
arvores_previsao_chuva,test,7.0,rising_at_least_015m_per_h,182,133,73.07692307692308,0.35969590585548655,-0.2291869100981626,0.824908283032601,1.709619690605841,2.2906661292740367,0,False
arvores_previsao_chuva,test,7.0,falling_at_least_015m_per_h,107,105,98.13084112149532,0.13698104614815895,0.1011338894217177,0.29947624598491945,0.4972955622938421,0.7511312328147994,0,False
arvores_previsao_chuva,test,8.0,all,1341,1155,86.12975391498881,0.28217491149456975,-0.04017847502782586,0.5846663711562972,1.1580286101348995,3.2451995603962907,0,False
arvores_previsao_chuva,test,8.0,level_ge_7m,140,84,60.0,0.5899516225259186,-0.06791154994966492,1.414523909657098,2.2098043974315953,3.2451995603962907,0,False
arvores_previsao_chuva,test,8.0,rising_at_least_015m_per_h,156,97,62.17948717948718,0.49285033782596305,-0.3988354278229369,1.168193091994136,2.036833409394051,3.2451995603962907,0,False
arvores_previsao_chuva,test,8.0,falling_at_least_015m_per_h,82,80,97.5609756097561,0.2167576852389042,0.16730178093167977,0.4226135898520662,0.4954920585562639,0.5331602415220225,0,False
arvores_previsao_chuva,test,9.0,all,1340,1097,81.86567164179104,0.33536429648476235,-0.043691205318975794,0.6681744680742076,1.351642271603438,3.536772705100665,0,False
arvores_previsao_chuva,test,9.0,level_ge_7m,140,82,58.57142857142857,0.6978562273380002,-0.13559095975120233,1.8792675885907333,2.6263538090477856,3.536772705100665,0,False
arvores_previsao_chuva,test,9.0,rising_at_least_015m_per_h,132,69,52.27272727272727,0.6490209946023096,-0.5355020095348593,1.5816484784303397,2.63802997855952,3.536772705100665,0,False
arvores_previsao_chuva,test,9.0,falling_at_least_015m_per_h,52,46,88.46153846153847,0.29378299099518096,0.2289160153882457,0.5032904230570491,0.5844384761640058,0.847579335392588,0,False
arvores_previsao_chuva,test,10.0,all,1339,1012,75.57879014189693,0.3895284660856389,-0.05834446075374166,0.7683860087198802,1.5371842287873587,3.537370915047319,0,False
arvores_previsao_chuva,test,10.0,level_ge_7m,140,60,42.857142857142854,0.8336130046098427,-0.18902107267740306,2.1234497617804524,2.95787258142983,3.537370915047319,0,False
arvores_previsao_chuva,test,10.0,rising_at_least_015m_per_h,91,35,38.46153846153846,0.8663924241626526,-0.6948102514367266,2.0703576544861857,3.1185281942616316,3.537370915047319,0,False
arvores_previsao_chuva,test,10.0,falling_at_least_015m_per_h,40,33,82.5,0.31640359736120055,0.1315794366824568,0.5750181544785526,0.6346489556649159,0.6471567977474955,0,False
arvores_previsao_chuva,test,11.0,all,1338,962,71.898355754858,0.4259493663280163,-0.08173785258141536,0.8488881772425314,1.7806196706234294,3.9201719049461756,0,False
arvores_previsao_chuva,test,11.0,level_ge_7m,140,54,38.57142857142857,0.951098810293423,-0.31492396864185823,2.3656457869579146,3.5752278987834454,3.9201719049461756,0,False
arvores_previsao_chuva,test,11.0,rising_at_least_015m_per_h,81,28,34.5679012345679,1.125646663875624,-1.035940689044612,2.4999637881263324,3.6384062729482047,3.9201719049461756,0,False
arvores_previsao_chuva,test,11.0,falling_at_least_015m_per_h,33,24,72.72727272727273,0.3048559677938021,0.08166863587965319,0.5927812638443392,0.6857644341515045,0.6951925872679858,0,False
arvores_previsao_chuva,test,12.0,all,1337,935,69.93268511593119,0.45204161699412354,-0.09675179699733126,0.879038315291675,2.1005885125870676,4.524780855545457,0,False
arvores_previsao_chuva,test,12.0,level_ge_7m,140,52,37.142857142857146,1.0695363220161096,-0.3731314462141018,2.915557050389968,4.083314977427231,4.524780855545457,0,False
