phase,profile,horizon_h,family,rank,origin,target_time,base_m,actual_m,predicted_m,error_m,dH1_m_per_nominal_hour,known_trend,future_response,target_response_m,training_response_min_m,training_response_max_m
validation,B,7,profile_A_control,5,2025-11-08T00:00:00-03:00,2025-11-08T07:00:00-03:00,4.83,6.75,8.211505836421754,1.461505836421754,0.9900000000000002,rising,rising,1.92,-2.0,6.09
validation,B,7,profile_B_control,1,2026-05-02T08:00:00-03:00,2026-05-02T15:00:00-03:00,1.26,1.89,3.836923392281421,1.9469233922814213,0.07000000000000006,stable,rising,0.6299999999999999,-2.0700000000000003,6.22
validation,B,7,profile_B_control,2,2026-01-04T20:00:00-03:00,2026-01-05T03:00:00-03:00,2.1,3.76,2.1675527936147096,-1.5924472063852901,-0.19999999999999973,falling,rising,1.6599999999999997,-2.0700000000000003,6.22
validation,B,7,profile_B_control,3,2025-11-08T01:00:00-03:00,2025-11-08T08:00:00-03:00,5.75,7.29,8.844778495011724,1.5547784950117238,0.9199999999999999,rising,rising,1.54,-2.0700000000000003,6.22
validation,B,7,profile_B_control,4,2026-06-28T15:00:00-03:00,2026-06-28T22:00:00-03:00,2.71,1.78,3.326008899482093,1.546008899482093,-0.20000000000000018,falling,falling,-0.9299999999999999,-2.0700000000000003,6.22
validation,B,7,profile_B_control,5,2026-05-02T09:00:00-03:00,2026-05-02T16:00:00-03:00,1.31,2.1,3.561023181308652,1.461023181308652,0.050000000000000044,stable,rising,0.79,-2.0700000000000003,6.22
validation,B,7,mixed_profile_candidate,1,2026-05-02T08:00:00-03:00,2026-05-02T15:00:00-03:00,1.26,1.89,3.6169704230562063,1.7269704230562064,0.07000000000000006,stable,rising,0.6299999999999999,-2.0700000000000003,6.22
validation,B,7,mixed_profile_candidate,2,2026-01-04T20:00:00-03:00,2026-01-05T03:00:00-03:00,2.1,3.76,2.0692043208742836,-1.6907956791257162,-0.19999999999999973,falling,rising,1.6599999999999997,-2.0700000000000003,6.22
validation,B,7,mixed_profile_candidate,3,2026-05-02T07:00:00-03:00,2026-05-02T14:00:00-03:00,1.19,1.76,3.440887302584771,1.680887302584771,0.050000000000000044,stable,rising,0.5700000000000001,-2.0700000000000003,6.22
validation,B,7,mixed_profile_candidate,4,2025-11-08T00:00:00-03:00,2025-11-08T07:00:00-03:00,4.83,6.75,8.182760239100201,1.432760239100201,0.9900000000000002,rising,rising,1.92,-2.0700000000000003,6.22
validation,B,7,mixed_profile_candidate,5,2025-11-08T01:00:00-03:00,2025-11-08T08:00:00-03:00,5.75,7.29,8.699035170870554,1.4090351708705535,0.9199999999999999,rising,rising,1.54,-2.0700000000000003,6.22
validation,B,7,age_mixed_candidate,1,2026-05-02T08:00:00-03:00,2026-05-02T15:00:00-03:00,1.26,1.89,3.612846734795106,1.722846734795106,0.07000000000000006,stable,rising,0.6299999999999999,-2.0700000000000003,6.22
validation,B,7,age_mixed_candidate,2,2026-01-04T20:00:00-03:00,2026-01-05T03:00:00-03:00,2.1,3.76,2.0544277889050457,-1.705572211094954,-0.19999999999999973,falling,rising,1.6599999999999997,-2.0700000000000003,6.22
validation,B,7,age_mixed_candidate,3,2026-05-02T07:00:00-03:00,2026-05-02T14:00:00-03:00,1.19,1.76,3.4443745012702136,1.6843745012702136,0.050000000000000044,stable,rising,0.5700000000000001,-2.0700000000000003,6.22
validation,B,7,age_mixed_candidate,4,2025-11-08T00:00:00-03:00,2025-11-08T07:00:00-03:00,4.83,6.75,8.179108584438291,1.429108584438291,0.9900000000000002,rising,rising,1.92,-2.0700000000000003,6.22
validation,B,7,age_mixed_candidate,5,2026-01-04T21:00:00-03:00,2026-01-05T04:00:00-03:00,1.93,3.75,2.339516129115921,-1.4104838708840788,-0.17000000000000015,falling,rising,1.82,-2.0700000000000003,6.22
validation,B,8,profile_A_control,1,2026-05-02T08:00:00-03:00,2026-05-02T16:00:00-03:00,1.26,2.1,4.095674431028067,1.9956744310280672,0.07000000000000006,stable,rising,0.8400000000000001,-2.26,6.73
validation,B,8,profile_A_control,2,2026-05-02T07:00:00-03:00,2026-05-02T15:00:00-03:00,1.19,1.89,3.7508339885982074,1.8608339885982075,0.050000000000000044,stable,rising,0.7,-2.26,6.73
validation,B,8,profile_A_control,3,2026-05-02T09:00:00-03:00,2026-05-02T17:00:00-03:00,1.31,2.35,4.003766476579952,1.653766476579952,0.050000000000000044,stable,rising,1.04,-2.26,6.73
validation,B,8,profile_A_control,4,2026-06-28T15:00:00-03:00,2026-06-28T23:00:00-03:00,2.71,1.76,3.3801468458674195,1.6201468458674195,-0.20000000000000018,falling,falling,-0.95,-2.26,6.73
validation,B,8,profile_A_control,5,2025-11-07T16:00:00-03:00,2025-11-08T00:00:00-03:00,2.25,5.32,3.7092294763073577,-1.6107705236926426,0.029999999999999805,stable,rising,3.0700000000000003,-2.26,6.73
validation,B,8,profile_B_control,1,2026-05-02T08:00:00-03:00,2026-05-02T16:00:00-03:00,1.26,2.1,4.514811373798692,2.4148113737986923,0.07000000000000006,stable,rising,0.8400000000000001,-2.3200000000000003,6.86
validation,B,8,profile_B_control,2,2026-05-02T09:00:00-03:00,2026-05-02T17:00:00-03:00,1.31,2.35,4.234080176745412,1.8840801767454116,0.050000000000000044,stable,rising,1.04,-2.3200000000000003,6.86
validation,B,8,profile_B_control,3,2026-05-02T07:00:00-03:00,2026-05-02T15:00:00-03:00,1.19,1.89,3.5836073993742357,1.6936073993742358,0.050000000000000044,stable,rising,0.7,-2.3200000000000003,6.86
validation,B,8,profile_B_control,4,2026-06-28T15:00:00-03:00,2026-06-28T23:00:00-03:00,2.71,1.76,3.425645998861214,1.665645998861214,-0.20000000000000018,falling,falling,-0.95,-2.3200000000000003,6.86
validation,B,8,profile_B_control,5,2026-05-02T10:00:00-03:00,2026-05-02T18:00:00-03:00,1.35,2.49,4.142294009707424,1.6522940097074237,0.040000000000000036,stable,rising,1.1400000000000001,-2.3200000000000003,6.86
validation,B,8,mixed_profile_candidate,1,2026-05-02T08:00:00-03:00,2026-05-02T16:00:00-03:00,1.26,2.1,4.464691366530172,2.3646913665301716,0.07000000000000006,stable,rising,0.8400000000000001,-2.3000000000000007,6.86
validation,B,8,mixed_profile_candidate,2,2026-05-02T09:00:00-03:00,2026-05-02T17:00:00-03:00,1.31,2.35,4.07522095113522,1.7252209511352201,0.050000000000000044,stable,rising,1.04,-2.3000000000000007,6.86
validation,B,8,mixed_profile_candidate,3,2026-01-04T20:00:00-03:00,2026-01-05T04:00:00-03:00,2.1,3.75,2.177734180684118,-1.572265819315882,-0.19999999999999973,falling,rising,1.65,-2.3000000000000007,6.86
validation,B,8,mixed_profile_candidate,4,2026-06-28T15:00:00-03:00,2026-06-28T23:00:00-03:00,2.71,1.76,3.2622018686398735,1.5022018686398735,-0.20000000000000018,falling,falling,-0.95,-2.3000000000000007,6.86
validation,B,8,mixed_profile_candidate,5,2025-12-22T22:00:00-03:00,2025-12-23T06:00:00-03:00,1.44,1.82,3.293717827801899,1.473717827801899,-0.07000000000000006,stable,stable,0.3800000000000001,-2.3000000000000007,6.86
validation,B,8,age_mixed_candidate,1,2026-05-02T08:00:00-03:00,2026-05-02T16:00:00-03:00,1.26,2.1,4.4752295647653355,2.3752295647653354,0.07000000000000006,stable,rising,0.8400000000000001,-2.3000000000000007,6.86
validation,B,8,age_mixed_candidate,2,2026-05-02T09:00:00-03:00,2026-05-02T17:00:00-03:00,1.31,2.35,4.064159095105019,1.714159095105019,0.050000000000000044,stable,rising,1.04,-2.3000000000000007,6.86
validation,B,8,age_mixed_candidate,3,2026-01-04T20:00:00-03:00,2026-01-05T04:00:00-03:00,2.1,3.75,2.1992704915656027,-1.5507295084343973,-0.19999999999999973,falling,rising,1.65,-2.3000000000000007,6.86
validation,B,8,age_mixed_candidate,4,2026-05-02T07:00:00-03:00,2026-05-02T15:00:00-03:00,1.19,1.89,3.384515226365816,1.494515226365816,0.050000000000000044,stable,rising,0.7,-2.3000000000000007,6.86
validation,B,8,age_mixed_candidate,5,2026-06-28T15:00:00-03:00,2026-06-28T23:00:00-03:00,2.71,1.76,3.2469189940445284,1.4869189940445284,-0.20000000000000018,falling,falling,-0.95,-2.3000000000000007,6.86
validation,B,9,profile_A_control,1,2026-05-02T07:00:00-03:00,2026-05-02T16:00:00-03:00,1.19,2.1,4.474972005512881,2.374972005512881,0.050000000000000044,stable,rising,0.9100000000000001,-2.5299999999999994,7.119999999999999
validation,B,9,profile_A_control,2,2026-05-02T08:00:00-03:00,2026-05-02T17:00:00-03:00,1.26,2.35,4.50811603174026,2.1581160317402603,0.07000000000000006,stable,rising,1.09,-2.5299999999999994,7.119999999999999
validation,B,9,profile_A_control,3,2025-11-07T15:00:00-03:00,2025-11-08T00:00:00-03:00,2.22,5.32,3.374050184762429,-1.9459498152375714,0.020000000000000018,stable,rising,3.1,-2.5299999999999994,7.119999999999999
validation,B,9,profile_A_control,4,2026-05-02T09:00:00-03:00,2026-05-02T18:00:00-03:00,1.31,2.49,4.408111865648925,1.9181118656489247,0.050000000000000044,stable,rising,1.1800000000000002,-2.5299999999999994,7.119999999999999
validation,B,9,profile_A_control,5,2026-06-28T14:00:00-03:00,2026-06-28T23:00:00-03:00,2.91,1.76,3.544484395467886,1.7844843954678862,-0.11999999999999966,falling,falling,-1.1500000000000001,-2.5299999999999994,7.119999999999999
validation,B,9,profile_B_control,1,2026-05-02T08:00:00-03:00,2026-05-02T17:00:00-03:00,1.26,2.35,5.0598908516267365,2.7098908516267364,0.07000000000000006,stable,rising,1.09,-2.58,7.249999999999999
validation,B,9,profile_B_control,2,2026-05-02T09:00:00-03:00,2026-05-02T18:00:00-03:00,1.31,2.49,4.84751839581779,2.35751839581779,0.050000000000000044,stable,rising,1.1800000000000002,-2.58,7.249999999999999
validation,B,9,profile_B_control,3,2026-05-02T07:00:00-03:00,2026-05-02T16:00:00-03:00,1.19,2.1,4.451584040575421,2.3515840405754207,0.050000000000000044,stable,rising,0.9100000000000001,-2.58,7.249999999999999
validation,B,9,profile_B_control,4,2025-11-07T15:00:00-03:00,2025-11-08T00:00:00-03:00,2.22,5.32,3.3234678020289365,-1.9965321979710637,0.020000000000000018,stable,rising,3.1,-2.58,7.249999999999999
validation,B,9,profile_B_control,5,2026-06-28T15:00:00-03:00,2026-06-29T00:00:00-03:00,2.71,1.91,3.83760727396047,1.9276072739604702,-0.20000000000000018,falling,falling,-0.8,-2.58,7.249999999999999
validation,B,9,mixed_profile_candidate,1,2026-05-02T07:00:00-03:00,2026-05-02T16:00:00-03:00,1.19,2.1,4.573954225633736,2.473954225633736,0.050000000000000044,stable,rising,0.9100000000000001,-2.540000000000001,7.249999999999999
validation,B,9,mixed_profile_candidate,2,2026-05-02T08:00:00-03:00,2026-05-02T17:00:00-03:00,1.26,2.35,4.7397242859172675,2.3897242859172674,0.07000000000000006,stable,rising,1.09,-2.540000000000001,7.249999999999999
validation,B,9,mixed_profile_candidate,3,2026-05-02T09:00:00-03:00,2026-05-02T18:00:00-03:00,1.31,2.49,4.651916389630305,2.1619163896303046,0.050000000000000044,stable,rising,1.1800000000000002,-2.540000000000001,7.249999999999999
validation,B,9,mixed_profile_candidate,4,2025-11-07T15:00:00-03:00,2025-11-08T00:00:00-03:00,2.22,5.32,3.3469978169436176,-1.9730021830563826,0.020000000000000018,stable,rising,3.1,-2.540000000000001,7.249999999999999
validation,B,9,mixed_profile_candidate,5,2026-06-28T15:00:00-03:00,2026-06-29T00:00:00-03:00,2.71,1.91,3.8265150276761384,1.9165150276761385,-0.20000000000000018,falling,falling,-0.8,-2.540000000000001,7.249999999999999
validation,B,9,age_mixed_candidate,1,2026-05-02T07:00:00-03:00,2026-05-02T16:00:00-03:00,1.19,2.1,4.573954225633736,2.473954225633736,0.050000000000000044,stable,rising,0.9100000000000001,-2.540000000000001,7.249999999999999
validation,B,9,age_mixed_candidate,2,2026-05-02T08:00:00-03:00,2026-05-02T17:00:00-03:00,1.26,2.35,4.7397242859172675,2.3897242859172674,0.07000000000000006,stable,rising,1.09,-2.540000000000001,7.249999999999999
validation,B,9,age_mixed_candidate,3,2026-05-02T09:00:00-03:00,2026-05-02T18:00:00-03:00,1.31,2.49,4.651916389630305,2.1619163896303046,0.050000000000000044,stable,rising,1.1800000000000002,-2.540000000000001,7.249999999999999
validation,B,9,age_mixed_candidate,4,2025-11-07T15:00:00-03:00,2025-11-08T00:00:00-03:00,2.22,5.32,3.3469978169436176,-1.9730021830563826,0.020000000000000018,stable,rising,3.1,-2.540000000000001,7.249999999999999
validation,B,9,age_mixed_candidate,5,2026-06-28T15:00:00-03:00,2026-06-29T00:00:00-03:00,2.71,1.91,3.8265150276761384,1.9165150276761385,-0.20000000000000018,falling,falling,-0.8,-2.540000000000001,7.249999999999999
validation,B,10,profile_A_control,1,2025-11-07T15:00:00-03:00,2025-11-08T01:00:00-03:00,2.22,6.11,3.485865533246386,-2.624134466753614,0.020000000000000018,stable,rising,3.89,-2.789999999999999,7.469999999999999
validation,B,10,profile_A_control,2,2026-05-02T09:00:00-03:00,2026-05-02T19:00:00-03:00,1.31,2.52,4.447583404993839,1.9275834049938392,0.050000000000000044,stable,rising,1.21,-2.789999999999999,7.469999999999999
validation,B,10,profile_A_control,3,2026-05-02T08:00:00-03:00,2026-05-02T18:00:00-03:00,1.26,2.49,4.367099205103043,1.8770992051030424,0.07000000000000006,stable,rising,1.2300000000000002,-2.789999999999999,7.469999999999999
validation,B,10,profile_A_control,4,2026-06-28T14:00:00-03:00,2026-06-29T00:00:00-03:00,2.91,1.91,3.7707405803574408,1.8607405803574408,-0.11999999999999966,falling,falling,-1.0000000000000002,-2.789999999999999,7.469999999999999
validation,B,10,profile_A_control,5,2026-05-02T12:00:00-03:00,2026-05-02T22:00:00-03:00,1.43,2.47,4.329617777878369,1.8596177778783685,0.040000000000000036,stable,rising,1.0400000000000003,-2.789999999999999,7.469999999999999
validation,B,10,profile_B_control,1,2025-11-07T15:00:00-03:00,2025-11-08T01:00:00-03:00,2.22,6.11,3.629523402578511,-2.4804765974214895,0.020000000000000018,stable,rising,3.89,-2.84,7.569999999999999
validation,B,10,profile_B_control,2,2026-05-02T08:00:00-03:00,2026-05-02T18:00:00-03:00,1.26,2.49,4.945275238398351,2.455275238398351,0.07000000000000006,stable,rising,1.2300000000000002,-2.84,7.569999999999999
validation,B,10,profile_B_control,3,2026-05-02T09:00:00-03:00,2026-05-02T19:00:00-03:00,1.31,2.52,4.832689595623872,2.312689595623872,0.050000000000000044,stable,rising,1.21,-2.84,7.569999999999999
validation,B,10,profile_B_control,4,2026-06-22T18:00:00-03:00,2026-06-23T04:00:00-03:00,1.67,2.08,4.0975794961784135,2.0175794961784135,0.020000000000000018,stable,stable,0.41000000000000014,-2.84,7.569999999999999
validation,B,10,profile_B_control,5,2026-05-02T10:00:00-03:00,2026-05-02T20:00:00-03:00,1.35,2.49,4.497634939388204,2.007634939388204,0.040000000000000036,stable,rising,1.1400000000000001,-2.84,7.569999999999999
validation,B,10,mixed_profile_candidate,1,2025-11-07T15:00:00-03:00,2025-11-08T01:00:00-03:00,2.22,6.11,3.4099639741856436,-2.7000360258143568,0.020000000000000018,stable,rising,3.89,-2.790000000000001,7.569999999999999
validation,B,10,mixed_profile_candidate,2,2026-05-02T07:00:00-03:00,2026-05-02T17:00:00-03:00,1.19,2.35,4.509513697266465,2.159513697266465,0.050000000000000044,stable,rising,1.1600000000000001,-2.790000000000001,7.569999999999999
validation,B,10,mixed_profile_candidate,3,2026-06-22T18:00:00-03:00,2026-06-23T04:00:00-03:00,1.67,2.08,4.237881196011938,2.157881196011938,0.020000000000000018,stable,stable,0.41000000000000014,-2.790000000000001,7.569999999999999
validation,B,10,mixed_profile_candidate,4,2026-06-22T19:00:00-03:00,2026-06-23T05:00:00-03:00,1.69,2.17,4.289791314725535,2.1197913147255347,0.020000000000000018,stable,stable,0.48,-2.790000000000001,7.569999999999999
validation,B,10,mixed_profile_candidate,5,2026-05-02T09:00:00-03:00,2026-05-02T19:00:00-03:00,1.31,2.52,4.58200403136984,2.0620040313698396,0.050000000000000044,stable,rising,1.21,-2.790000000000001,7.569999999999999
validation,B,10,age_mixed_candidate,1,2025-11-07T15:00:00-03:00,2025-11-08T01:00:00-03:00,2.22,6.11,3.4099639741856436,-2.7000360258143568,0.020000000000000018,stable,rising,3.89,-2.790000000000001,7.569999999999999
validation,B,10,age_mixed_candidate,2,2026-05-02T07:00:00-03:00,2026-05-02T17:00:00-03:00,1.19,2.35,4.509513697266465,2.159513697266465,0.050000000000000044,stable,rising,1.1600000000000001,-2.790000000000001,7.569999999999999
validation,B,10,age_mixed_candidate,3,2026-06-22T18:00:00-03:00,2026-06-23T04:00:00-03:00,1.67,2.08,4.237881196011938,2.157881196011938,0.020000000000000018,stable,stable,0.41000000000000014,-2.790000000000001,7.569999999999999
validation,B,10,age_mixed_candidate,4,2026-06-22T19:00:00-03:00,2026-06-23T05:00:00-03:00,1.69,2.17,4.289791314725535,2.1197913147255347,0.020000000000000018,stable,stable,0.48,-2.790000000000001,7.569999999999999
validation,B,10,age_mixed_candidate,5,2026-05-02T09:00:00-03:00,2026-05-02T19:00:00-03:00,1.31,2.52,4.58200403136984,2.0620040313698396,0.050000000000000044,stable,rising,1.21,-2.790000000000001,7.569999999999999
validation,B,11,profile_A_control,1,2025-11-07T15:00:00-03:00,2025-11-08T02:00:00-03:00,2.22,6.57,3.7461907502025427,-2.8238092497974576,0.020000000000000018,stable,rising,4.35,-3.0199999999999996,7.789999999999999
validation,B,11,profile_A_control,2,2026-05-02T07:00:00-03:00,2026-05-02T18:00:00-03:00,1.19,2.49,4.673324770873813,2.1833247708738126,0.050000000000000044,stable,rising,1.3000000000000003,-3.0199999999999996,7.789999999999999
validation,B,11,profile_A_control,3,2026-05-02T09:00:00-03:00,2026-05-02T20:00:00-03:00,1.31,2.49,4.6132624581693085,2.1232624581693083,0.050000000000000044,stable,rising,1.1800000000000002,-3.0199999999999996,7.789999999999999
validation,B,11,profile_A_control,4,2026-06-22T18:00:00-03:00,2026-06-23T05:00:00-03:00,1.67,2.17,4.278912984326371,2.1089129843263708,0.020000000000000018,stable,rising,0.5,-3.0199999999999996,7.789999999999999
validation,B,11,profile_A_control,5,2026-05-02T08:00:00-03:00,2026-05-02T19:00:00-03:00,1.26,2.52,4.621562837722514,2.1015628377225144,0.07000000000000006,stable,rising,1.26,-3.0199999999999996,7.789999999999999
validation,B,11,profile_B_control,1,2025-11-07T15:00:00-03:00,2025-11-08T02:00:00-03:00,2.22,6.57,3.704980824712273,-2.865019175287727,0.020000000000000018,stable,rising,4.35,-3.0700000000000003,7.87
validation,B,11,profile_B_control,2,2026-05-02T08:00:00-03:00,2026-05-02T19:00:00-03:00,1.26,2.52,5.026741830322588,2.506741830322588,0.07000000000000006,stable,rising,1.26,-3.0700000000000003,7.87
validation,B,11,profile_B_control,3,2026-05-02T09:00:00-03:00,2026-05-02T20:00:00-03:00,1.31,2.49,4.900952872352643,2.4109528723526426,0.050000000000000044,stable,rising,1.1800000000000002,-3.0700000000000003,7.87
validation,B,11,profile_B_control,4,2026-05-02T07:00:00-03:00,2026-05-02T18:00:00-03:00,1.19,2.49,4.8176743266375635,2.3276743266375632,0.050000000000000044,stable,rising,1.3000000000000003,-3.0700000000000003,7.87
validation,B,11,profile_B_control,5,2026-05-02T10:00:00-03:00,2026-05-02T21:00:00-03:00,1.35,2.44,4.601428291104716,2.161428291104716,0.040000000000000036,stable,rising,1.0899999999999999,-3.0700000000000003,7.87
validation,B,11,mixed_profile_candidate,1,2025-11-07T15:00:00-03:00,2025-11-08T02:00:00-03:00,2.22,6.57,3.787147806281303,-2.782852193718697,0.020000000000000018,stable,rising,4.35,-3.0600000000000005,7.87
validation,B,11,mixed_profile_candidate,2,2026-06-28T14:00:00-03:00,2026-06-29T01:00:00-03:00,2.91,2.57,5.165845518881891,2.5958455188818914,-0.11999999999999966,falling,stable,-0.3400000000000003,-3.0600000000000005,7.87
validation,B,11,mixed_profile_candidate,3,2026-05-02T08:00:00-03:00,2026-05-02T19:00:00-03:00,1.26,2.52,4.948329645210723,2.4283296452107233,0.07000000000000006,stable,rising,1.26,-3.0600000000000005,7.87
validation,B,11,mixed_profile_candidate,4,2026-05-02T09:00:00-03:00,2026-05-02T20:00:00-03:00,1.31,2.49,4.859943143848622,2.369943143848622,0.050000000000000044,stable,rising,1.1800000000000002,-3.0600000000000005,7.87
