horizon_h,phase,subset,start_origin,end_origin,n,start_target,end_target,min_target_m,max_target_m,missing_features
12,train,all,2025-06-05T00:00:00-03:00,2025-06-05T00:00:00-03:00,1,2025-06-05T12:00:00-03:00,2025-06-05T12:00:00-03:00,2.33,2.33,86472600:dH8
12,train,all,2025-06-07T02:00:00-03:00,2025-06-07T04:00:00-03:00,3,2025-06-07T14:00:00-03:00,2025-06-07T16:00:00-03:00,3.82,3.86,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-06-07T06:00:00-03:00,2025-06-07T06:00:00-03:00,1,2025-06-07T18:00:00-03:00,2025-06-07T18:00:00-03:00,3.78,3.78,86472600:dH4
12,train,all,2025-06-07T10:00:00-03:00,2025-06-07T10:00:00-03:00,1,2025-06-07T22:00:00-03:00,2025-06-07T22:00:00-03:00,3.71,3.71,86472600:dH8
12,train,all,2025-06-10T21:00:00-03:00,2025-06-11T13:00:00-03:00,17,2025-06-11T09:00:00-03:00,2025-06-12T01:00:00-03:00,1.88,2.42,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-06-12T14:00:00-03:00,2025-06-12T16:00:00-03:00,3,2025-06-13T02:00:00-03:00,2025-06-13T04:00:00-03:00,2.26,2.31,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-06-12T18:00:00-03:00,2025-06-12T18:00:00-03:00,1,2025-06-13T06:00:00-03:00,2025-06-13T06:00:00-03:00,2.32,2.32,86472600:dH4
12,train,all,2025-06-12T21:00:00-03:00,2025-06-14T18:00:00-03:00,46,2025-06-13T09:00:00-03:00,2025-06-15T06:00:00-03:00,1.16,2.37,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH0.5
12,train,all,2025-06-16T14:00:00-03:00,2025-06-16T19:00:00-03:00,6,2025-06-17T02:00:00-03:00,2025-06-17T07:00:00-03:00,3.07,3.28,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-06-16T22:00:00-03:00,2025-06-16T23:00:00-03:00,2,2025-06-17T10:00:00-03:00,2025-06-17T11:00:00-03:00,2.6,2.69,86472600:dH8
12,train,all,2025-06-17T11:00:00-03:00,2025-06-18T04:00:00-03:00,18,2025-06-17T23:00:00-03:00,2025-06-18T16:00:00-03:00,7.05,11.16,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-06-20T07:00:00-03:00,2025-06-20T08:00:00-03:00,2,2025-06-20T19:00:00-03:00,2025-06-20T20:00:00-03:00,8.98,9.05,86510000:dH1|86510000:dH2
12,train,all,2025-06-20T10:00:00-03:00,2025-06-20T10:00:00-03:00,1,2025-06-20T22:00:00-03:00,2025-06-20T22:00:00-03:00,8.86,8.86,86510000:dH4
12,train,all,2025-06-20T14:00:00-03:00,2025-06-20T14:00:00-03:00,1,2025-06-21T02:00:00-03:00,2025-06-21T02:00:00-03:00,8.56,8.56,86510000:dH8
12,train,all,2025-06-23T07:00:00-03:00,2025-06-23T09:00:00-03:00,3,2025-06-23T19:00:00-03:00,2025-06-23T21:00:00-03:00,11.28,11.41,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-06-23T15:00:00-03:00,2025-06-23T15:00:00-03:00,1,2025-06-24T03:00:00-03:00,2025-06-24T03:00:00-03:00,11.1,11.1,86472600:dH8
12,train,all,2025-06-23T20:00:00-03:00,2025-06-26T05:00:00-03:00,58,2025-06-24T08:00:00-03:00,2025-06-26T17:00:00-03:00,4.94,10.19,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-06-30T20:00:00-03:00,2025-07-02T22:00:00-03:00,51,2025-07-01T08:00:00-03:00,2025-07-03T10:00:00-03:00,5.14,8.34,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-07-07T03:00:00-03:00,2025-07-07T05:00:00-03:00,3,2025-07-07T15:00:00-03:00,2025-07-07T17:00:00-03:00,3.7,3.74,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-07-07T07:00:00-03:00,2025-07-07T07:00:00-03:00,1,2025-07-07T19:00:00-03:00,2025-07-07T19:00:00-03:00,3.64,3.64,86472600:dH4
12,train,all,2025-07-07T11:00:00-03:00,2025-07-07T11:00:00-03:00,1,2025-07-07T23:00:00-03:00,2025-07-07T23:00:00-03:00,3.55,3.55,86472600:dH8
12,train,all,2025-07-08T03:00:00-03:00,2025-07-08T03:00:00-03:00,1,2025-07-08T15:00:00-03:00,2025-07-08T15:00:00-03:00,3.16,3.16,86510000:dH0.5
12,train,all,2025-07-21T12:00:00-03:00,2025-07-21T13:00:00-03:00,2,2025-07-22T00:00:00-03:00,2025-07-22T01:00:00-03:00,1.7,1.72,86510000:dH1|86510000:dH2
12,train,all,2025-07-21T15:00:00-03:00,2025-07-21T15:00:00-03:00,1,2025-07-22T03:00:00-03:00,2025-07-22T03:00:00-03:00,1.98,1.98,86510000:dH4
12,train,all,2025-07-21T19:00:00-03:00,2025-07-21T19:00:00-03:00,1,2025-07-22T07:00:00-03:00,2025-07-22T07:00:00-03:00,2.32,2.32,86510000:dH8
12,train,all,2025-07-22T06:00:00-03:00,2025-07-23T04:00:00-03:00,23,2025-07-22T18:00:00-03:00,2025-07-23T16:00:00-03:00,1.3,1.8,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-07-23T06:00:00-03:00,2025-07-23T11:00:00-03:00,6,2025-07-23T18:00:00-03:00,2025-07-23T23:00:00-03:00,1.23,1.28,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-07-23T15:00:00-03:00,2025-07-23T15:00:00-03:00,1,2025-07-24T03:00:00-03:00,2025-07-24T03:00:00-03:00,1.22,1.22,86472600:dH8
12,train,all,2025-08-17T01:00:00-03:00,2025-08-17T02:00:00-03:00,2,2025-08-17T13:00:00-03:00,2025-08-17T14:00:00-03:00,2.25,2.32,86472600:dH1|86472600:dH2|86510000:dH1|86510000:dH2
12,train,all,2025-08-17T04:00:00-03:00,2025-08-17T04:00:00-03:00,1,2025-08-17T16:00:00-03:00,2025-08-17T16:00:00-03:00,2.05,2.05,86472600:dH4|86510000:dH4
12,train,all,2025-08-17T08:00:00-03:00,2025-08-17T08:00:00-03:00,1,2025-08-17T20:00:00-03:00,2025-08-17T20:00:00-03:00,1.66,1.66,86472600:dH8|86510000:dH8
12,train,all,2025-08-19T14:00:00-03:00,2025-08-19T14:00:00-03:00,1,2025-08-20T02:00:00-03:00,2025-08-20T02:00:00-03:00,1.56,1.56,86510000:dH0.5
12,train,all,2025-08-29T07:00:00-03:00,2025-08-29T07:00:00-03:00,1,2025-08-29T19:00:00-03:00,2025-08-29T19:00:00-03:00,1.73,1.73,86510000:dH0.5
12,train,all,2025-08-29T09:00:00-03:00,2025-08-29T09:00:00-03:00,1,2025-08-29T21:00:00-03:00,2025-08-29T21:00:00-03:00,1.61,1.61,86510000:dH0.5
12,train,all,2025-09-02T18:00:00-03:00,2025-09-02T19:00:00-03:00,2,2025-09-03T06:00:00-03:00,2025-09-03T07:00:00-03:00,1.7,1.84,86510000:dH1|86510000:dH2
12,train,all,2025-09-02T21:00:00-03:00,2025-09-02T21:00:00-03:00,1,2025-09-03T09:00:00-03:00,2025-09-03T09:00:00-03:00,1.98,1.98,86510000:dH4
12,train,all,2025-09-03T01:00:00-03:00,2025-09-03T01:00:00-03:00,1,2025-09-03T13:00:00-03:00,2025-09-03T13:00:00-03:00,2.02,2.02,86510000:dH8
12,train,all,2025-09-14T22:00:00-03:00,2025-09-14T22:00:00-03:00,1,2025-09-15T10:00:00-03:00,2025-09-15T10:00:00-03:00,3.58,3.58,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-09-15T00:00:00-03:00,2025-09-15T03:00:00-03:00,4,2025-09-15T12:00:00-03:00,2025-09-15T15:00:00-03:00,2.9,3.47,86472600:dH2|86472600:dH4|86500000:dH1|86500000:dH2|86500000:dH4|86510000:dH1|86510000:dH2|86510000:dH4
12,train,all,2025-09-15T06:00:00-03:00,2025-09-15T07:00:00-03:00,2,2025-09-15T18:00:00-03:00,2025-09-15T19:00:00-03:00,2.35,2.36,86472600:dH8|86500000:dH8|86510000:dH8
12,train,all,2025-09-19T23:00:00-03:00,2025-09-19T23:00:00-03:00,1,2025-09-20T11:00:00-03:00,2025-09-20T11:00:00-03:00,2.73,2.73,86510000:dH0.5
12,train,all,2025-09-28T20:00:00-03:00,2025-09-28T20:00:00-03:00,1,2025-09-29T08:00:00-03:00,2025-09-29T08:00:00-03:00,3.86,3.86,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,all,2025-09-28T23:00:00-03:00,2025-09-29T02:00:00-03:00,4,2025-09-29T11:00:00-03:00,2025-09-29T14:00:00-03:00,3.4,3.72,86472600:dH2|86472600:dH4|86500000:dH2|86500000:dH4|86510000:dH1|86510000:dH2|86510000:dH4
12,train,all,2025-09-29T04:00:00-03:00,2025-09-29T06:00:00-03:00,3,2025-09-29T16:00:00-03:00,2025-09-29T18:00:00-03:00,2.5,2.9,86472600:dH8|86500000:dH8|86510000:dH8
12,train,high_target_ge_7m,2025-06-17T11:00:00-03:00,2025-06-18T04:00:00-03:00,18,2025-06-17T23:00:00-03:00,2025-06-18T16:00:00-03:00,7.05,11.16,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,high_target_ge_7m,2025-06-20T07:00:00-03:00,2025-06-20T08:00:00-03:00,2,2025-06-20T19:00:00-03:00,2025-06-20T20:00:00-03:00,8.98,9.05,86510000:dH1|86510000:dH2
12,train,high_target_ge_7m,2025-06-20T10:00:00-03:00,2025-06-20T10:00:00-03:00,1,2025-06-20T22:00:00-03:00,2025-06-20T22:00:00-03:00,8.86,8.86,86510000:dH4
12,train,high_target_ge_7m,2025-06-20T14:00:00-03:00,2025-06-20T14:00:00-03:00,1,2025-06-21T02:00:00-03:00,2025-06-21T02:00:00-03:00,8.56,8.56,86510000:dH8
12,train,high_target_ge_7m,2025-06-23T07:00:00-03:00,2025-06-23T09:00:00-03:00,3,2025-06-23T19:00:00-03:00,2025-06-23T21:00:00-03:00,11.28,11.41,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,high_target_ge_7m,2025-06-23T15:00:00-03:00,2025-06-23T15:00:00-03:00,1,2025-06-24T03:00:00-03:00,2025-06-24T03:00:00-03:00,11.1,11.1,86472600:dH8
12,train,high_target_ge_7m,2025-06-23T20:00:00-03:00,2025-06-24T16:00:00-03:00,21,2025-06-24T08:00:00-03:00,2025-06-25T04:00:00-03:00,7.18,10.19,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,train,high_target_ge_7m,2025-06-30T20:00:00-03:00,2025-07-01T05:00:00-03:00,10,2025-07-01T08:00:00-03:00,2025-07-01T17:00:00-03:00,7.05,8.34,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,validation,all,2025-10-03T19:00:00-03:00,2025-10-03T21:00:00-03:00,3,2025-10-04T07:00:00-03:00,2025-10-04T09:00:00-03:00,4.19,4.28,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH0.5
12,validation,all,2025-10-03T23:00:00-03:00,2025-10-03T23:00:00-03:00,1,2025-10-04T11:00:00-03:00,2025-10-04T11:00:00-03:00,4.08,4.08,86472600:dH4
12,validation,all,2025-10-04T03:00:00-03:00,2025-10-04T03:00:00-03:00,1,2025-10-04T15:00:00-03:00,2025-10-04T15:00:00-03:00,3.29,3.29,86472600:dH8
12,validation,all,2025-10-06T23:00:00-03:00,2025-10-07T00:00:00-03:00,2,2025-10-07T11:00:00-03:00,2025-10-07T12:00:00-03:00,5.13,5.17,86510000:dH1|86510000:dH2
12,validation,all,2025-10-07T02:00:00-03:00,2025-10-07T02:00:00-03:00,1,2025-10-07T14:00:00-03:00,2025-10-07T14:00:00-03:00,5.04,5.04,86510000:dH4
12,validation,all,2025-10-07T06:00:00-03:00,2025-10-07T06:00:00-03:00,1,2025-10-07T18:00:00-03:00,2025-10-07T18:00:00-03:00,4.87,4.87,86510000:dH8
12,validation,all,2025-10-09T07:00:00-03:00,2025-10-09T09:00:00-03:00,3,2025-10-09T19:00:00-03:00,2025-10-09T21:00:00-03:00,3.17,3.33,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,validation,all,2025-10-09T11:00:00-03:00,2025-10-09T11:00:00-03:00,1,2025-10-09T23:00:00-03:00,2025-10-09T23:00:00-03:00,4.27,4.27,86472600:dH4
12,validation,all,2025-10-09T15:00:00-03:00,2025-10-09T15:00:00-03:00,1,2025-10-10T03:00:00-03:00,2025-10-10T03:00:00-03:00,4.41,4.41,86472600:dH8
12,validation,all,2025-10-15T19:00:00-03:00,2025-10-16T06:00:00-03:00,12,2025-10-16T07:00:00-03:00,2025-10-16T18:00:00-03:00,2.81,3.19,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH0.5|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
12,validation,all,2025-10-17T22:00:00-03:00,2025-10-17T23:00:00-03:00,2,2025-10-18T10:00:00-03:00,2025-10-18T11:00:00-03:00,2.55,2.63,86510000:dH1|86510000:dH2
12,validation,all,2025-10-18T01:00:00-03:00,2025-10-18T01:00:00-03:00,1,2025-10-18T13:00:00-03:00,2025-10-18T13:00:00-03:00,2.45,2.45,86510000:dH4
12,validation,all,2025-10-18T05:00:00-03:00,2025-10-18T05:00:00-03:00,1,2025-10-18T17:00:00-03:00,2025-10-18T17:00:00-03:00,2.03,2.03,86510000:dH8
12,validation,all,2025-10-21T23:00:00-03:00,2025-10-22T00:00:00-03:00,2,2025-10-22T11:00:00-03:00,2025-10-22T12:00:00-03:00,2.03,2.15,86510000:dH0.5|86510000:dH1|86510000:dH2
12,validation,all,2025-10-22T02:00:00-03:00,2025-10-22T02:00:00-03:00,1,2025-10-22T14:00:00-03:00,2025-10-22T14:00:00-03:00,1.81,1.81,86510000:dH4
12,validation,all,2025-10-22T06:00:00-03:00,2025-10-22T06:00:00-03:00,1,2025-10-22T18:00:00-03:00,2025-10-22T18:00:00-03:00,1.58,1.58,86510000:dH8
12,validation,all,2025-10-23T02:00:00-03:00,2025-10-23T03:00:00-03:00,2,2025-10-23T14:00:00-03:00,2025-10-23T15:00:00-03:00,1.51,1.59,86510000:dH1|86510000:dH2
12,validation,all,2025-10-23T05:00:00-03:00,2025-10-23T05:00:00-03:00,1,2025-10-23T17:00:00-03:00,2025-10-23T17:00:00-03:00,1.38,1.38,86510000:dH4
12,validation,all,2025-10-23T09:00:00-03:00,2025-10-23T09:00:00-03:00,1,2025-10-23T21:00:00-03:00,2025-10-23T21:00:00-03:00,1.31,1.31,86510000:dH8
12,validation,all,2025-10-24T04:00:00-03:00,2025-10-24T05:00:00-03:00,2,2025-10-24T16:00:00-03:00,2025-10-24T17:00:00-03:00,1.98,2.14,86472600:dH1|86472600:dH2|86510000:dH1|86510000:dH2
12,validation,all,2025-10-24T07:00:00-03:00,2025-10-24T07:00:00-03:00,1,2025-10-24T19:00:00-03:00,2025-10-24T19:00:00-03:00,1.72,1.72,86472600:dH4|86510000:dH4
12,validation,all,2025-10-24T11:00:00-03:00,2025-10-24T11:00:00-03:00,1,2025-10-24T23:00:00-03:00,2025-10-24T23:00:00-03:00,1.43,1.43,86472600:dH8|86510000:dH8
12,validation,all,2025-10-28T00:00:00-03:00,2025-10-28T01:00:00-03:00,2,2025-10-28T12:00:00-03:00,2025-10-28T13:00:00-03:00,2.23,2.25,86472000:dH1|86472000:dH2|86510000:dH1|86510000:dH2
12,validation,all,2025-10-28T03:00:00-03:00,2025-10-28T03:00:00-03:00,1,2025-10-28T15:00:00-03:00,2025-10-28T15:00:00-03:00,2.09,2.09,86472000:dH4|86510000:dH4
12,validation,all,2025-10-28T07:00:00-03:00,2025-10-28T07:00:00-03:00,1,2025-10-28T19:00:00-03:00,2025-10-28T19:00:00-03:00,1.67,1.67,86472000:dH8|86510000:dH8
12,validation,all,2025-10-30T00:00:00-03:00,2025-10-30T01:00:00-03:00,2,2025-10-30T12:00:00-03:00,2025-10-30T13:00:00-03:00,3.32,3.5,86510000:dH1|86510000:dH2
12,validation,all,2025-10-30T03:00:00-03:00,2025-10-30T03:00:00-03:00,1,2025-10-30T15:00:00-03:00,2025-10-30T15:00:00-03:00,2.93,2.93,86510000:dH4
12,validation,all,2025-10-30T07:00:00-03:00,2025-10-30T07:00:00-03:00,1,2025-10-30T19:00:00-03:00,2025-10-30T19:00:00-03:00,2.63,2.63,86510000:dH8
12,validation,all,2025-11-02T02:00:00-03:00,2025-11-02T03:00:00-03:00,2,2025-11-02T14:00:00-03:00,2025-11-02T15:00:00-03:00,2.51,2.74,86472000:dH1|86472000:dH2|86472600:dH1|86472600:dH2|86500000:dH1|86500000:dH2|86510000:dH1|86510000:dH2
12,validation,all,2025-11-02T05:00:00-03:00,2025-11-02T05:00:00-03:00,1,2025-11-02T17:00:00-03:00,2025-11-02T17:00:00-03:00,2.13,2.13,86472000:dH4|86472600:dH4|86500000:dH4|86510000:dH4
12,validation,all,2025-11-02T09:00:00-03:00,2025-11-02T09:00:00-03:00,1,2025-11-02T21:00:00-03:00,2025-11-02T21:00:00-03:00,1.74,1.74,86472000:dH8|86472600:dH8|86500000:dH8|86510000:dH8
12,validation,all,2025-11-03T16:00:00-03:00,2025-11-03T16:00:00-03:00,1,2025-11-04T04:00:00-03:00,2025-11-04T04:00:00-03:00,2.35,2.35,86510000:dH0.5
12,validation,all,2025-11-04T16:00:00-03:00,2025-11-04T21:00:00-03:00,6,2025-11-05T04:00:00-03:00,2025-11-05T09:00:00-03:00,2.53,2.98,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8
12,validation,all,2025-11-05T00:00:00-03:00,2025-11-05T01:00:00-03:00,2,2025-11-05T12:00:00-03:00,2025-11-05T13:00:00-03:00,2.24,2.28,86472000:dH8
12,validation,all,2025-11-06T00:00:00-03:00,2025-11-06T02:00:00-03:00,3,2025-11-06T12:00:00-03:00,2025-11-06T14:00:00-03:00,2.32,2.34,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH0.5
12,validation,all,2025-11-06T04:00:00-03:00,2025-11-06T04:00:00-03:00,1,2025-11-06T16:00:00-03:00,2025-11-06T16:00:00-03:00,2.18,2.18,86500000:dH4
12,validation,all,2025-11-06T08:00:00-03:00,2025-11-06T08:00:00-03:00,1,2025-11-06T20:00:00-03:00,2025-11-06T20:00:00-03:00,1.67,1.67,86500000:dH8
12,validation,all,2025-11-06T16:00:00-03:00,2025-11-06T18:00:00-03:00,3,2025-11-07T04:00:00-03:00,2025-11-07T06:00:00-03:00,2.56,2.6,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,validation,all,2025-11-06T20:00:00-03:00,2025-11-06T20:00:00-03:00,1,2025-11-07T08:00:00-03:00,2025-11-07T08:00:00-03:00,2.48,2.48,86472600:dH4
12,validation,all,2025-11-07T00:00:00-03:00,2025-11-07T00:00:00-03:00,1,2025-11-07T12:00:00-03:00,2025-11-07T12:00:00-03:00,2.2,2.2,86472600:dH8
12,validation,all,2025-11-09T23:00:00-03:00,2025-11-10T02:00:00-03:00,4,2025-11-10T11:00:00-03:00,2025-11-10T14:00:00-03:00,4.46,4.86,86510000:dH0.5|86510000:dH1|86510000:dH2|86510000:dH4
12,validation,all,2025-11-10T05:00:00-03:00,2025-11-10T06:00:00-03:00,2,2025-11-10T17:00:00-03:00,2025-11-10T18:00:00-03:00,4.44,4.47,86510000:dH8
12,validation,all,2025-11-11T23:00:00-03:00,2025-11-12T00:00:00-03:00,2,2025-11-12T11:00:00-03:00,2025-11-12T12:00:00-03:00,3.81,3.86,86510000:dH1|86510000:dH2
12,validation,all,2025-11-12T02:00:00-03:00,2025-11-12T02:00:00-03:00,1,2025-11-12T14:00:00-03:00,2025-11-12T14:00:00-03:00,3.62,3.62,86510000:dH4
12,validation,all,2025-11-12T06:00:00-03:00,2025-11-12T06:00:00-03:00,1,2025-11-12T18:00:00-03:00,2025-11-12T18:00:00-03:00,2.75,2.75,86510000:dH8
12,validation,all,2025-11-12T22:00:00-03:00,2025-11-13T00:00:00-03:00,3,2025-11-13T10:00:00-03:00,2025-11-13T12:00:00-03:00,2.77,3.24,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH0.5
12,validation,all,2025-11-13T02:00:00-03:00,2025-11-13T02:00:00-03:00,1,2025-11-13T14:00:00-03:00,2025-11-13T14:00:00-03:00,2.37,2.37,86500000:dH4
12,validation,all,2025-11-13T06:00:00-03:00,2025-11-13T06:00:00-03:00,1,2025-11-13T18:00:00-03:00,2025-11-13T18:00:00-03:00,2.02,2.02,86500000:dH8
12,validation,all,2025-11-13T13:00:00-03:00,2025-11-13T13:00:00-03:00,1,2025-11-14T01:00:00-03:00,2025-11-14T01:00:00-03:00,3.56,3.56,86500000:dH0.5
12,validation,all,2025-11-16T23:00:00-03:00,2025-11-17T00:00:00-03:00,2,2025-11-17T11:00:00-03:00,2025-11-17T12:00:00-03:00,3.31,3.33,86472600:dH1|86472600:dH2|86510000:dH1|86510000:dH2
12,validation,all,2025-11-17T02:00:00-03:00,2025-11-17T02:00:00-03:00,1,2025-11-17T14:00:00-03:00,2025-11-17T14:00:00-03:00,3.28,3.28,86472600:dH4|86510000:dH4
12,validation,all,2025-11-17T06:00:00-03:00,2025-11-17T06:00:00-03:00,1,2025-11-17T18:00:00-03:00,2025-11-17T18:00:00-03:00,3.24,3.24,86472600:dH8|86510000:dH8
12,validation,all,2025-11-18T00:00:00-03:00,2025-11-18T01:00:00-03:00,2,2025-11-18T12:00:00-03:00,2025-11-18T13:00:00-03:00,2.59,2.64,86510000:dH1|86510000:dH2
12,validation,all,2025-11-18T03:00:00-03:00,2025-11-18T03:00:00-03:00,1,2025-11-18T15:00:00-03:00,2025-11-18T15:00:00-03:00,2.56,2.56,86510000:dH4
12,validation,all,2025-11-18T07:00:00-03:00,2025-11-18T07:00:00-03:00,1,2025-11-18T19:00:00-03:00,2025-11-18T19:00:00-03:00,2.54,2.54,86510000:dH8
12,validation,all,2025-11-19T23:00:00-03:00,2025-11-20T00:00:00-03:00,2,2025-11-20T11:00:00-03:00,2025-11-20T12:00:00-03:00,2.37,2.38,86510000:dH1|86510000:dH2
12,validation,all,2025-11-20T02:00:00-03:00,2025-11-20T02:00:00-03:00,1,2025-11-20T14:00:00-03:00,2025-11-20T14:00:00-03:00,2.2,2.2,86510000:dH4
12,validation,all,2025-11-20T06:00:00-03:00,2025-11-20T06:00:00-03:00,1,2025-11-20T18:00:00-03:00,2025-11-20T18:00:00-03:00,1.71,1.71,86510000:dH8
12,validation,all,2025-11-29T23:00:00-03:00,2025-11-30T00:00:00-03:00,2,2025-11-30T11:00:00-03:00,2025-11-30T12:00:00-03:00,1.65,1.71,86510000:dH1|86510000:dH2
12,validation,all,2025-11-30T02:00:00-03:00,2025-11-30T02:00:00-03:00,1,2025-11-30T14:00:00-03:00,2025-11-30T14:00:00-03:00,1.51,1.51,86510000:dH4
12,validation,all,2025-11-30T06:00:00-03:00,2025-11-30T06:00:00-03:00,1,2025-11-30T18:00:00-03:00,2025-11-30T18:00:00-03:00,1.25,1.25,86510000:dH8
12,validation,all,2025-11-30T22:00:00-03:00,2025-12-01T00:00:00-03:00,3,2025-12-01T10:00:00-03:00,2025-12-01T12:00:00-03:00,1.73,1.93,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86510000:dH0.5
12,validation,all,2025-12-01T02:00:00-03:00,2025-12-01T02:00:00-03:00,1,2025-12-01T14:00:00-03:00,2025-12-01T14:00:00-03:00,1.53,1.53,86472000:dH4
12,validation,all,2025-12-01T06:00:00-03:00,2025-12-01T06:00:00-03:00,1,2025-12-01T18:00:00-03:00,2025-12-01T18:00:00-03:00,1.22,1.22,86472000:dH8
12,validation,all,2025-12-01T22:00:00-03:00,2025-12-01T22:00:00-03:00,1,2025-12-02T10:00:00-03:00,2025-12-02T10:00:00-03:00,2.18,2.18,86510000:dH0.5
12,validation,all,2025-12-08T14:00:00-03:00,2025-12-08T16:00:00-03:00,3,2025-12-09T02:00:00-03:00,2025-12-09T04:00:00-03:00,1.1,1.11,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,validation,all,2025-12-08T18:00:00-03:00,2025-12-08T18:00:00-03:00,1,2025-12-09T06:00:00-03:00,2025-12-09T06:00:00-03:00,1.32,1.32,86472600:dH4
12,validation,all,2025-12-08T22:00:00-03:00,2025-12-09T00:00:00-03:00,3,2025-12-09T10:00:00-03:00,2025-12-09T12:00:00-03:00,1.82,1.89,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:dH8|86510000:dH0.5
12,validation,all,2025-12-09T02:00:00-03:00,2025-12-09T02:00:00-03:00,1,2025-12-09T14:00:00-03:00,2025-12-09T14:00:00-03:00,1.94,1.94,86472000:dH4
12,validation,all,2025-12-09T06:00:00-03:00,2025-12-09T06:00:00-03:00,1,2025-12-09T18:00:00-03:00,2025-12-09T18:00:00-03:00,2.08,2.08,86472000:dH8
12,validation,all,2025-12-09T14:00:00-03:00,2025-12-09T16:00:00-03:00,3,2025-12-10T02:00:00-03:00,2025-12-10T04:00:00-03:00,2.18,2.36,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,all,2025-12-09T18:00:00-03:00,2025-12-09T18:00:00-03:00,1,2025-12-10T06:00:00-03:00,2025-12-10T06:00:00-03:00,2.53,2.53,86500000:dH4
12,validation,all,2025-12-09T22:00:00-03:00,2025-12-09T22:00:00-03:00,1,2025-12-10T10:00:00-03:00,2025-12-10T10:00:00-03:00,2.67,2.67,86500000:dH8
12,validation,all,2025-12-10T22:00:00-03:00,2025-12-11T00:00:00-03:00,3,2025-12-11T10:00:00-03:00,2025-12-11T12:00:00-03:00,3.69,3.71,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH0.5|86510000:dH1|86510000:dH2
12,validation,all,2025-12-11T02:00:00-03:00,2025-12-11T02:00:00-03:00,1,2025-12-11T14:00:00-03:00,2025-12-11T14:00:00-03:00,3.58,3.58,86472600:dH4|86510000:dH1
12,validation,all,2025-12-11T04:00:00-03:00,2025-12-11T04:00:00-03:00,1,2025-12-11T16:00:00-03:00,2025-12-11T16:00:00-03:00,3.16,3.16,86510000:dH1
