horizon_h,phase,origin,target_time,base_m,target_m,high_target_ge_7m,missing_feature_indices,missing_features
1,train,2025-04-30T05:00:00-03:00,2025-04-30T06:00:00-03:00,1.03,1.19,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-04-30T06:00:00-03:00,2025-04-30T07:00:00-03:00,1.15,1.36,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-04-30T07:00:00-03:00,2025-04-30T08:00:00-03:00,1.32,1.48,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-04-30T08:00:00-03:00,2025-04-30T09:00:00-03:00,1.46,1.52,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-04-30T09:00:00-03:00,2025-04-30T10:00:00-03:00,1.52,1.51,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-04-30T10:00:00-03:00,2025-04-30T11:00:00-03:00,1.51,1.46,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-04-30T11:00:00-03:00,2025-04-30T12:00:00-03:00,1.48,1.41,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-04-30T12:00:00-03:00,2025-04-30T13:00:00-03:00,1.42,1.35,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-04-30T13:00:00-03:00,2025-04-30T14:00:00-03:00,1.36,1.29,False,14|15|16|17,86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-04-30T14:00:00-03:00,2025-04-30T15:00:00-03:00,1.3,1.23,False,15|16|17,86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-04-30T15:00:00-03:00,2025-04-30T16:00:00-03:00,1.24,1.18,False,16|17,86472600:dH4|86472600:dH8
1,train,2025-04-30T16:00:00-03:00,2025-04-30T17:00:00-03:00,1.19,1.14,False,16|17,86472600:dH4|86472600:dH8
1,train,2025-04-30T17:00:00-03:00,2025-04-30T18:00:00-03:00,1.15,1.1,False,17,86472600:dH8
1,train,2025-04-30T18:00:00-03:00,2025-04-30T19:00:00-03:00,1.11,1.07,False,17,86472600:dH8
1,train,2025-04-30T19:00:00-03:00,2025-04-30T20:00:00-03:00,1.08,1.04,False,17,86472600:dH8
1,train,2025-04-30T20:00:00-03:00,2025-04-30T21:00:00-03:00,1.05,1.02,False,17,86472600:dH8
1,train,2025-04-30T21:00:00-03:00,2025-04-30T22:00:00-03:00,1.03,1.0,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-04-30T22:00:00-03:00,2025-04-30T23:00:00-03:00,1.01,0.99,False,14,86472600:dH1
1,train,2025-04-30T23:00:00-03:00,2025-05-01T00:00:00-03:00,0.99,0.98,False,15,86472600:dH2
1,train,2025-05-01T01:00:00-03:00,2025-05-01T02:00:00-03:00,0.98,0.97,False,16,86472600:dH4
1,train,2025-05-01T05:00:00-03:00,2025-05-01T06:00:00-03:00,1.04,1.28,False,17,86472600:dH8
1,train,2025-05-01T06:00:00-03:00,2025-05-01T07:00:00-03:00,1.21,1.5,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-01T07:00:00-03:00,2025-05-01T08:00:00-03:00,1.45,1.62,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-01T08:00:00-03:00,2025-05-01T09:00:00-03:00,1.6,1.64,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-01T09:00:00-03:00,2025-05-01T10:00:00-03:00,1.64,1.61,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-01T10:00:00-03:00,2025-05-01T11:00:00-03:00,1.62,1.54,False,14|15|16,86472600:dH1|86472600:dH2|86472600:dH4
1,train,2025-05-01T11:00:00-03:00,2025-05-01T12:00:00-03:00,1.56,1.47,False,15|16,86472600:dH2|86472600:dH4
1,train,2025-05-01T12:00:00-03:00,2025-05-01T13:00:00-03:00,1.49,1.4,False,16,86472600:dH4
1,train,2025-05-01T13:00:00-03:00,2025-05-01T14:00:00-03:00,1.42,1.34,False,16,86472600:dH4
1,train,2025-05-01T14:00:00-03:00,2025-05-01T15:00:00-03:00,1.35,1.28,False,17,86472600:dH8
1,train,2025-05-01T17:00:00-03:00,2025-05-01T18:00:00-03:00,1.2,1.16,False,2|3|17,86510000:dH1|86510000:dH2|86472600:dH8
1,train,2025-05-01T18:00:00-03:00,2025-05-01T19:00:00-03:00,1.17,1.14,False,3,86510000:dH2
1,train,2025-05-01T19:00:00-03:00,2025-05-01T20:00:00-03:00,1.14,1.11,False,4,86510000:dH4
1,train,2025-05-01T20:00:00-03:00,2025-05-01T21:00:00-03:00,1.12,1.09,False,4,86510000:dH4
1,train,2025-05-01T23:00:00-03:00,2025-05-02T00:00:00-03:00,1.07,1.05,False,5|12|13|14|15|16|17,86510000:dH8|86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-02T00:00:00-03:00,2025-05-02T01:00:00-03:00,1.05,1.03,False,5|12|13|14|15|16|17,86510000:dH8|86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-02T01:00:00-03:00,2025-05-02T02:00:00-03:00,1.03,1.02,False,14|15,86472600:dH1|86472600:dH2
1,train,2025-05-02T02:00:00-03:00,2025-05-02T03:00:00-03:00,1.02,1.01,False,15,86472600:dH2
1,train,2025-05-02T03:00:00-03:00,2025-05-02T04:00:00-03:00,1.01,1.0,False,16,86472600:dH4
1,train,2025-05-02T04:00:00-03:00,2025-05-02T05:00:00-03:00,1.0,1.01,False,16,86472600:dH4
1,train,2025-05-02T07:00:00-03:00,2025-05-02T08:00:00-03:00,1.15,1.27,False,17,86472600:dH8
1,train,2025-05-02T08:00:00-03:00,2025-05-02T09:00:00-03:00,1.25,1.31,False,17,86472600:dH8
1,train,2025-05-02T14:00:00-03:00,2025-05-02T15:00:00-03:00,1.16,1.11,False,6|7|8|9|10|11,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8
1,train,2025-05-02T15:00:00-03:00,2025-05-02T16:00:00-03:00,1.12,1.08,False,8,86472000:dH1
1,train,2025-05-02T16:00:00-03:00,2025-05-02T17:00:00-03:00,1.09,1.05,False,9,86472000:dH2
1,train,2025-05-02T18:00:00-03:00,2025-05-02T19:00:00-03:00,1.04,1.01,False,10,86472000:dH4
1,train,2025-05-02T22:00:00-03:00,2025-05-02T23:00:00-03:00,0.98,0.97,False,11,86472000:dH8
1,train,2025-05-03T15:00:00-03:00,2025-05-03T16:00:00-03:00,1.28,1.21,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-03T16:00:00-03:00,2025-05-03T17:00:00-03:00,1.22,1.16,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-03T17:00:00-03:00,2025-05-03T18:00:00-03:00,1.17,1.12,False,14|15,86472600:dH1|86472600:dH2
1,train,2025-05-03T18:00:00-03:00,2025-05-03T19:00:00-03:00,1.13,1.09,False,15,86472600:dH2
1,train,2025-05-03T19:00:00-03:00,2025-05-03T20:00:00-03:00,1.1,1.06,False,16,86472600:dH4
1,train,2025-05-03T20:00:00-03:00,2025-05-03T21:00:00-03:00,1.06,1.03,False,16,86472600:dH4
1,train,2025-05-03T23:00:00-03:00,2025-05-04T00:00:00-03:00,1.0,0.99,False,17,86472600:dH8
1,train,2025-05-04T00:00:00-03:00,2025-05-04T01:00:00-03:00,0.99,0.98,False,17,86472600:dH8
1,train,2025-05-04T02:00:00-03:00,2025-05-04T03:00:00-03:00,0.97,0.96,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-04T03:00:00-03:00,2025-05-04T04:00:00-03:00,0.97,0.96,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-04T04:00:00-03:00,2025-05-04T05:00:00-03:00,0.96,0.96,False,14|15,86472600:dH1|86472600:dH2
1,train,2025-05-04T05:00:00-03:00,2025-05-04T06:00:00-03:00,0.96,0.95,False,15,86472600:dH2
1,train,2025-05-04T06:00:00-03:00,2025-05-04T07:00:00-03:00,0.96,0.95,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-04T07:00:00-03:00,2025-05-04T08:00:00-03:00,0.95,0.95,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-04T08:00:00-03:00,2025-05-04T09:00:00-03:00,0.95,0.95,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-04T09:00:00-03:00,2025-05-04T10:00:00-03:00,0.95,0.95,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-04T10:00:00-03:00,2025-05-04T11:00:00-03:00,0.95,0.95,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-04T11:00:00-03:00,2025-05-04T12:00:00-03:00,0.95,0.95,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-04T12:00:00-03:00,2025-05-04T13:00:00-03:00,0.95,0.95,False,14|15|16,86472600:dH1|86472600:dH2|86472600:dH4
1,train,2025-05-04T13:00:00-03:00,2025-05-04T14:00:00-03:00,0.95,0.95,False,15|16,86472600:dH2|86472600:dH4
1,train,2025-05-04T14:00:00-03:00,2025-05-04T15:00:00-03:00,0.95,0.95,False,16|17,86472600:dH4|86472600:dH8
1,train,2025-05-04T15:00:00-03:00,2025-05-04T16:00:00-03:00,0.95,0.95,False,16|17,86472600:dH4|86472600:dH8
1,train,2025-05-04T16:00:00-03:00,2025-05-04T17:00:00-03:00,0.95,0.95,False,17,86472600:dH8
1,train,2025-05-04T17:00:00-03:00,2025-05-04T18:00:00-03:00,0.95,0.95,False,17,86472600:dH8
1,train,2025-05-04T18:00:00-03:00,2025-05-04T19:00:00-03:00,0.95,0.95,False,17,86472600:dH8
1,train,2025-05-04T19:00:00-03:00,2025-05-04T20:00:00-03:00,0.95,0.95,False,17,86472600:dH8
1,train,2025-05-05T07:00:00-03:00,2025-05-05T08:00:00-03:00,1.16,1.4,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-05T08:00:00-03:00,2025-05-05T09:00:00-03:00,1.35,1.57,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-05T09:00:00-03:00,2025-05-05T10:00:00-03:00,1.53,1.7,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-05T10:00:00-03:00,2025-05-05T11:00:00-03:00,1.67,1.79,False,14|15,86472600:dH1|86472600:dH2
1,train,2025-05-05T11:00:00-03:00,2025-05-05T12:00:00-03:00,1.77,1.83,False,15|16,86472600:dH2|86472600:dH4
1,train,2025-05-05T12:00:00-03:00,2025-05-05T13:00:00-03:00,1.83,1.82,False,16,86472600:dH4
1,train,2025-05-05T13:00:00-03:00,2025-05-05T14:00:00-03:00,1.83,1.76,False,16,86472600:dH4
1,train,2025-05-05T15:00:00-03:00,2025-05-05T16:00:00-03:00,1.7,1.58,False,17,86472600:dH8
1,train,2025-05-05T16:00:00-03:00,2025-05-05T17:00:00-03:00,1.61,1.49,False,17,86472600:dH8
1,train,2025-05-05T17:00:00-03:00,2025-05-05T18:00:00-03:00,1.52,1.41,False,17,86472600:dH8
1,train,2025-05-06T02:00:00-03:00,2025-05-06T03:00:00-03:00,1.03,1.0,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-06T03:00:00-03:00,2025-05-06T04:00:00-03:00,1.01,0.99,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-06T04:00:00-03:00,2025-05-06T05:00:00-03:00,0.99,0.98,False,14|15,86472600:dH1|86472600:dH2
1,train,2025-05-06T05:00:00-03:00,2025-05-06T06:00:00-03:00,0.98,0.97,False,15,86472600:dH2
1,train,2025-05-06T06:00:00-03:00,2025-05-06T07:00:00-03:00,0.97,0.96,False,16,86472600:dH4
1,train,2025-05-06T07:00:00-03:00,2025-05-06T08:00:00-03:00,0.96,0.96,False,16,86472600:dH4
1,train,2025-05-06T10:00:00-03:00,2025-05-06T11:00:00-03:00,0.95,0.94,False,17,86472600:dH8
1,train,2025-05-06T11:00:00-03:00,2025-05-06T12:00:00-03:00,0.94,0.94,False,17,86472600:dH8
1,train,2025-05-10T21:00:00-03:00,2025-05-10T22:00:00-03:00,1.16,1.2,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-10T22:00:00-03:00,2025-05-10T23:00:00-03:00,1.19,1.21,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-10T23:00:00-03:00,2025-05-11T00:00:00-03:00,1.21,1.23,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T00:00:00-03:00,2025-05-11T01:00:00-03:00,1.22,1.23,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T01:00:00-03:00,2025-05-11T02:00:00-03:00,1.23,1.23,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T02:00:00-03:00,2025-05-11T03:00:00-03:00,1.23,1.22,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T03:00:00-03:00,2025-05-11T04:00:00-03:00,1.22,1.21,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T04:00:00-03:00,2025-05-11T05:00:00-03:00,1.21,1.23,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T05:00:00-03:00,2025-05-11T06:00:00-03:00,1.22,1.27,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T06:00:00-03:00,2025-05-11T07:00:00-03:00,1.26,1.36,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T07:00:00-03:00,2025-05-11T08:00:00-03:00,1.33,1.45,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T08:00:00-03:00,2025-05-11T09:00:00-03:00,1.42,1.52,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T09:00:00-03:00,2025-05-11T10:00:00-03:00,1.5,1.54,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T10:00:00-03:00,2025-05-11T11:00:00-03:00,1.54,1.53,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T11:00:00-03:00,2025-05-11T12:00:00-03:00,1.54,1.5,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T12:00:00-03:00,2025-05-11T13:00:00-03:00,1.51,1.45,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T13:00:00-03:00,2025-05-11T14:00:00-03:00,1.46,1.4,False,14|15|16|17,86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T14:00:00-03:00,2025-05-11T15:00:00-03:00,1.41,1.34,False,15|16|17,86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T15:00:00-03:00,2025-05-11T16:00:00-03:00,1.36,1.3,False,16|17,86472600:dH4|86472600:dH8
1,train,2025-05-11T16:00:00-03:00,2025-05-11T17:00:00-03:00,1.31,1.26,False,16|17,86472600:dH4|86472600:dH8
1,train,2025-05-11T17:00:00-03:00,2025-05-11T18:00:00-03:00,1.27,1.23,False,17,86472600:dH8
1,train,2025-05-11T18:00:00-03:00,2025-05-11T19:00:00-03:00,1.24,1.2,False,17,86472600:dH8
1,train,2025-05-11T19:00:00-03:00,2025-05-11T20:00:00-03:00,1.21,1.19,False,17,86472600:dH8
1,train,2025-05-11T20:00:00-03:00,2025-05-11T21:00:00-03:00,1.19,1.18,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T21:00:00-03:00,2025-05-11T22:00:00-03:00,1.18,1.18,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-11T22:00:00-03:00,2025-05-11T23:00:00-03:00,1.18,1.18,False,14|15,86472600:dH1|86472600:dH2
1,train,2025-05-11T23:00:00-03:00,2025-05-12T00:00:00-03:00,1.18,1.18,False,15,86472600:dH2
1,train,2025-05-12T00:00:00-03:00,2025-05-12T01:00:00-03:00,1.18,1.18,False,16,86472600:dH4
1,train,2025-05-12T01:00:00-03:00,2025-05-12T02:00:00-03:00,1.18,1.18,False,16,86472600:dH4
1,train,2025-05-12T04:00:00-03:00,2025-05-12T05:00:00-03:00,1.17,1.21,False,17,86472600:dH8
1,train,2025-05-12T05:00:00-03:00,2025-05-12T06:00:00-03:00,1.19,1.29,False,17,86472600:dH8
1,train,2025-05-12T13:00:00-03:00,2025-05-12T14:00:00-03:00,1.38,1.31,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-12T14:00:00-03:00,2025-05-12T15:00:00-03:00,1.32,1.25,False,14,86472600:dH1
1,train,2025-05-12T15:00:00-03:00,2025-05-12T16:00:00-03:00,1.27,1.2,False,15,86472600:dH2
1,train,2025-05-12T17:00:00-03:00,2025-05-12T18:00:00-03:00,1.17,1.12,False,16,86472600:dH4
1,train,2025-05-12T21:00:00-03:00,2025-05-12T22:00:00-03:00,1.07,1.07,False,17,86472600:dH8
1,train,2025-05-15T08:00:00-03:00,2025-05-15T09:00:00-03:00,1.31,1.43,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-15T09:00:00-03:00,2025-05-15T10:00:00-03:00,1.41,1.46,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-15T10:00:00-03:00,2025-05-15T11:00:00-03:00,1.46,1.45,False,14|15,86472600:dH1|86472600:dH2
1,train,2025-05-15T11:00:00-03:00,2025-05-15T12:00:00-03:00,1.46,1.42,False,15,86472600:dH2
1,train,2025-05-15T12:00:00-03:00,2025-05-15T13:00:00-03:00,1.43,1.38,False,16,86472600:dH4
1,train,2025-05-15T13:00:00-03:00,2025-05-15T14:00:00-03:00,1.39,1.33,False,16,86472600:dH4
1,train,2025-05-15T16:00:00-03:00,2025-05-15T17:00:00-03:00,1.25,1.2,False,17,86472600:dH8
1,train,2025-05-15T17:00:00-03:00,2025-05-15T18:00:00-03:00,1.21,1.17,False,17,86472600:dH8
1,train,2025-05-22T02:00:00-03:00,2025-05-22T03:00:00-03:00,1.05,1.05,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-22T03:00:00-03:00,2025-05-22T04:00:00-03:00,1.05,1.1,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-22T04:00:00-03:00,2025-05-22T05:00:00-03:00,1.08,1.35,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-22T05:00:00-03:00,2025-05-22T06:00:00-03:00,1.25,1.71,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-22T06:00:00-03:00,2025-05-22T07:00:00-03:00,1.63,1.89,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-22T07:00:00-03:00,2025-05-22T08:00:00-03:00,1.86,1.92,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-22T08:00:00-03:00,2025-05-22T09:00:00-03:00,1.92,1.86,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-22T09:00:00-03:00,2025-05-22T10:00:00-03:00,1.88,1.77,False,14|15|16,86472600:dH1|86472600:dH2|86472600:dH4
1,train,2025-05-22T10:00:00-03:00,2025-05-22T11:00:00-03:00,1.8,1.67,False,15|16|17,86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-22T11:00:00-03:00,2025-05-22T12:00:00-03:00,1.69,1.57,False,16|17,86472600:dH4|86472600:dH8
1,train,2025-05-22T12:00:00-03:00,2025-05-22T13:00:00-03:00,1.59,1.47,False,16|17,86472600:dH4|86472600:dH8
1,train,2025-05-22T13:00:00-03:00,2025-05-22T14:00:00-03:00,1.5,1.39,False,17,86472600:dH8
1,train,2025-05-22T14:00:00-03:00,2025-05-22T15:00:00-03:00,1.41,1.32,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-22T15:00:00-03:00,2025-05-22T16:00:00-03:00,1.34,1.26,False,14|17,86472600:dH1|86472600:dH8
1,train,2025-05-22T16:00:00-03:00,2025-05-22T17:00:00-03:00,1.28,1.21,False,15|17,86472600:dH2|86472600:dH8
1,train,2025-05-22T18:00:00-03:00,2025-05-22T19:00:00-03:00,1.18,1.14,False,16,86472600:dH4
1,train,2025-05-22T22:00:00-03:00,2025-05-22T23:00:00-03:00,1.08,1.07,False,17,86472600:dH8
1,train,2025-05-23T05:00:00-03:00,2025-05-23T06:00:00-03:00,1.27,1.74,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T06:00:00-03:00,2025-05-23T07:00:00-03:00,1.66,1.92,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T07:00:00-03:00,2025-05-23T08:00:00-03:00,1.9,1.94,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T08:00:00-03:00,2025-05-23T09:00:00-03:00,1.94,1.87,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T09:00:00-03:00,2025-05-23T10:00:00-03:00,1.89,1.77,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T10:00:00-03:00,2025-05-23T11:00:00-03:00,1.79,1.66,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T11:00:00-03:00,2025-05-23T12:00:00-03:00,1.69,1.56,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T12:00:00-03:00,2025-05-23T13:00:00-03:00,1.58,1.47,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T13:00:00-03:00,2025-05-23T14:00:00-03:00,1.49,1.39,False,14|15|16|17,86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T14:00:00-03:00,2025-05-23T15:00:00-03:00,1.4,1.32,False,15|16|17,86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T15:00:00-03:00,2025-05-23T16:00:00-03:00,1.33,1.26,False,16|17,86472600:dH4|86472600:dH8
1,train,2025-05-23T16:00:00-03:00,2025-05-23T17:00:00-03:00,1.27,1.21,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T17:00:00-03:00,2025-05-23T18:00:00-03:00,1.22,1.17,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T18:00:00-03:00,2025-05-23T19:00:00-03:00,1.18,1.14,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T19:00:00-03:00,2025-05-23T20:00:00-03:00,1.14,1.11,False,12|13|14|15|16|17,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T20:00:00-03:00,2025-05-23T21:00:00-03:00,1.11,1.09,False,14|15|16|17,86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
1,train,2025-05-23T21:00:00-03:00,2025-05-23T22:00:00-03:00,1.09,1.07,False,15|16,86472600:dH2|86472600:dH4
